stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,395.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,239.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,15.77,0,325.96,0,0,55.2,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,696.61,0,0,0,102.52,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,283.23,0,3.15,72.38,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,837.09,3.15,0,0,66.09,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,7,347,28,5,0,1,0,2,5,0,2,1,3,0,0,0,0,130,0,0,184,84,0,4,6,0,0,2,0,24,1,2,69,15,0,0,3,0,0
 24-34,0,0,0,1.64,51.71,4.93,5.75,0,7.39,1.64,2.46,0,0,4.1,4.93,2.46,0.82,2.46,0.82,0.82,361.18,0,0,141.19,87.01,0.82,0,2.46,0,0,5.75,0,1.64,0.82,1.64,0.82,12.31,0,0,18.06,0,0.82
 36-46,0,0,0.81,0.81,16.92,0.81,16.92,0,4.03,4.03,1.61,0.81,0,1.61,1.61,0,0,4.03,0.81,0,377.05,0,10.47,98.29,42.7,0,0.81,0,0,0,6.45,0,0,0,0,0,8.86,0,0,8.06,0,0
 48-58,0,0,0,0,9.18,0,86.64,0,2.87,5.16,9.18,0.57,0,2.3,5.74,0,0.57,1.72,0.57,2.87,265.1,0,10.9,53.94,31.56,0,0,0,0,0.57,14.92,0,0,0,0,0,2.87,0,1.72,6.31,0,0
 60-70,0,0,0,0,17.67,0.98,223.79,0,8.83,1.96,0.98,0.98,0,5.89,4.91,0,0,1.96,0,0,197.29,0,15.7,26.5,30.43,0,0,0,0,1.96,23.56,0,0,0,0,0,1.96,0,13.74,10.8,6.87,0
 72-82,0,0,0.98,0,27.49,0.98,237.56,0,2.94,6.87,3.93,0,0,2.94,13.74,3.93,0.98,5.89,0,0.98,263.09,0.98,26.5,26.5,43.19,0,0.98,0.98,0,7.85,21.6,0,0,0,0.98,0,1.96,0,15.71,21.6,29.45,0
 84-94,0,0,0,0,44.61,2.12,192.23,1.06,9.56,3.19,4.25,1.06,0,2.12,14.87,7.43,1.06,7.43,0,8.5,187.98,1.06,31.86,23.36,22.3,0,1.06,0,0,5.31,44.61,0,0,0,1.06,0,1.06,4.25,19.12,13.81,29.74,0
 96-106,0,0,0,0,48.09,4.37,189.06,1.09,9.84,3.28,2.19,1.09,0,9.84,20.76,7.65,1.09,10.93,0,1.09,228.4,0,10.93,19.67,31.69,0,1.09,0,0,15.3,29.51,0,0,0,0,0,1.09,5.46,18.58,18.58,40.44,1.09
108-118,0,0,0.77,0,50.55,4.6,144,0.77,9.96,3.83,3.06,3.06,0,3.83,14.55,4.6,1.53,5.36,0.77,3.83,177.7,1.53,11.49,23.74,44.43,0,1.53,0,0,19.92,30.64,0,0,0,0,0,1.53,1.53,6.13,18.38,29.11,0.77
120,0,0,0,0,41.16,15.68,127.39,0,13.72,3.92,5.88,5.88,0,0,23.52,7.84,0,7.84,0,0,141.1,0,3.92,15.68,35.28,1.96,0,0,0,11.76,19.6,0,0,0,0,0,0,3.92,5.88,13.72,21.56,0
