stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2016.22,35540.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568.17,0,0,0,0,0,0,0,0,0,0,0
  5-6,2605.09,32468.68,0,42.91,0,0,0,0,0,0,0,0,0,122.59,0,0,0,0,0,0,0,0,0,0,0,1005.26,104.2,0,0,288.09,0,815.24,0,0,0,0,0,0,0,0,0,0,0
  7-9,562.54,583.57,0,925.31,0,2.63,0,2021.48,0,0,0,0,0,764.96,0,0,0,0,0,0,0,0,0,0,0,17244.36,699.24,0,0,6379.89,0,70.98,89.38,0,2.63,0,0,0,0,0,0,0,0
 10-12,6.29,453.16,0,641.98,0,66.09,0,1460.19,0,0,0,0,0,365.05,0,0,0,0,0,3.15,0,0,0,0,3.15,12845.93,424.84,0,0,4912.42,0,15.73,72.38,34.62,531.84,0,37.76,22.03,0,0,0,0,0
 14-21,1,4,1,74,1729,513,0,1068,0,5,0,110,41,36,6,9,52,4,6,4,29,587,4,0,508,8366,210,43,155,314,0,102,18,1393,97,31,1758,2502,0,0,37,0,20
 24-34,0,0.82,3.28,36.94,504.83,114.92,0,1652.38,0.82,18.88,16.42,173.2,18.88,1.64,10.67,35.3,42.68,19.7,41.86,20.52,45.97,972.71,19.7,4.93,355.43,7837.53,41.04,84.55,125.59,0,1.64,215.06,1.64,11.49,20.52,10.67,342.3,1753.35,0,0,130.52,0,36.94
 36-46,0.81,0,1.61,5.64,195.78,12.09,0,2160,0,12.89,33.84,238.48,17.72,0,12.09,30.62,13.7,16.92,24.98,20.95,12.89,865.29,8.86,12.89,269.09,6575.07,24.98,55.59,66.06,0,0.81,184.5,3.22,4.03,16.92,1.61,3.22,1485.65,0,1.61,67.68,0,22.56
 48-58,1.15,0.57,0.57,5.74,199.68,9.75,0,2769.76,4.02,23.53,39.02,435.52,37.87,1.72,13.77,22.95,11.48,27.54,28.12,25.82,7.46,1164.25,15.49,47.63,259.36,4681.1,8.03,35,62.54,0,5.16,137.14,0.57,0.57,5.74,2.3,0,927.84,0,3.44,82.63,2.3,16.64
 60-70,1.96,0,2.94,0,205.14,14.72,1.96,2583.37,14.72,27.48,30.43,432.85,67.73,1.96,14.72,24.54,17.67,31.41,21.59,22.58,0.98,1071.82,6.87,55.95,149.19,3732.73,9.82,34.35,34.35,0.98,4.91,97.17,0,0.98,10.8,4.91,0,431.87,2.94,13.74,71.65,10.8,12.76
 72-82,0,0,8.83,0.98,237.56,53.01,11.78,1631.52,10.8,14.72,48.1,354.38,136.45,0.98,19.63,65.77,35.34,21.6,31.41,27.49,0,1050.38,17.67,39.27,201.24,2684.85,5.89,41.23,52.03,0,6.87,117.8,0,0,12.76,2.94,0,150.19,22.58,24.54,125.65,25.52,11.78
 84-94,0,0,6.37,0,334.54,55.23,31.86,1118.33,5.31,27.61,39.3,277.19,202.85,2.12,6.37,72.22,54.16,24.43,38.23,30.8,5.31,744.49,10.62,60.54,161.43,1381.71,13.81,36.11,53.1,1.06,5.31,293.12,0,0,16.99,1.06,0,116.82,52.04,19.12,99.83,21.24,5.31
 96-106,0,0,5.46,2.19,358.45,65.57,13.11,791.22,3.28,24.04,25.14,252.45,161.74,0,18.58,109.28,36.06,10.93,37.16,30.6,3.28,573.74,17.49,18.58,122.4,1148.58,15.3,51.36,59.01,0,4.37,347.53,1.09,0,17.49,1.09,0,31.69,30.6,20.76,132.23,22.95,10.93
108-118,0,0,2.3,3.83,248.17,52.85,14.55,603.58,5.36,32.94,17.62,191.49,88.09,0,6.13,81.19,29.87,22.21,24.51,19.15,3.83,363.07,11.49,13.02,116.43,1306.73,13.79,35.23,42.13,0,8.43,222.13,2.3,0,6.89,2.3,0,33.7,17.62,9.19,78.13,12.26,8.43
120,1.96,0,0,1.96,272.41,60.75,5.88,527.18,5.88,33.32,27.44,168.54,56.83,0,13.72,70.55,19.6,13.72,13.72,21.56,0,358.64,11.76,11.76,111.71,1173.91,19.6,21.56,37.24,0,11.76,203.82,1.96,0,9.8,1.96,0,33.32,11.76,3.92,72.51,11.76,3.92
