stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,1357.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,1176.89,0,6.13,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,28.92,0,42.06,0,0,92,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,696.61,15.77,0,0,257.61,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,15.73,0,6.29,53.5,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,509.81,22.03,0,0,179.38,0,0,6.29,9.44,47.2,0,0,0,0,0,0,0,0
 14-21,0,0,2,2,36,14,17,0,1,0,4,4,3,0,0,0,0,0,1,0,26,0,0,12,310,5,1,3,5,0,1,2,44,1,4,33,100,0,0,3,0,1
 24-34,0,0,0,0.82,14.78,1.64,45.97,0,0,0,9.85,0,0,0,0.82,0,0,0,1.64,0,33.66,0.82,0,13.95,530.27,1.64,5.75,2.46,0,0,7.39,0,1.64,0.82,1.64,7.39,138.72,0,0,8.21,0,0.82
 36-46,0,0,0,0,1.61,0.81,74.93,0,0,0.81,10.47,0,0,0,0.81,1.61,0,0.81,0,0,36.26,0,0.81,5.64,529.32,1.61,4.83,1.61,0,0,4.83,0,0.81,2.42,0,0,129.71,0,0,6.45,0,0
 48-58,0,0,0,0,1.15,0,119.35,1.72,0,2.87,28.69,0,0,2.3,0,0.57,0,1.15,0,0.57,44.18,0,2.3,9.75,472.24,0,1.72,2.87,0,0.57,1.72,0,0,0,0,0,110.17,0,1.15,2.3,0,3.44
 60-70,0,0,0,0,0.98,2.94,149.19,0,0.98,0,32.39,0,0,0.98,0,0,0.98,0.98,0,0.98,53,0,0.98,5.89,458.37,0,1.96,0,0,0,5.89,0,0,0.98,1.96,0,69.69,0,0.98,0,0,0
 72-82,0,0,0.98,0,7.85,0.98,205.17,0,0,3.93,30.43,0.98,0,0.98,0,2.94,0.98,0.98,0.98,0,75.59,1.96,1.96,4.91,382.85,0,2.94,5.89,0,0.98,2.94,0,0,0.98,0,0,35.34,0.98,0.98,3.93,0,0
 84-94,0,0,3.19,0,10.62,6.37,103.02,0,1.06,1.06,31.86,1.06,0,2.12,2.12,2.12,0,1.06,1.06,0,43.54,0,2.12,3.19,184.79,1.06,1.06,4.25,0,1.06,19.12,0,0,1.06,0,0,20.18,0,0,2.12,0,2.12
 96-106,0,0,0,0,3.28,5.46,69.94,0,2.19,4.37,19.67,3.28,0,0,4.37,1.09,2.19,1.09,0,0,41.53,2.19,0,7.65,134.42,1.09,3.28,3.28,0,2.19,3.28,0,0,0,1.09,0,9.84,1.09,0,5.46,2.19,0
108-118,0,0,0,0,6.89,3.06,52.85,0,3.06,1.53,22.98,0.77,0,0.77,1.53,1.53,0,0,0.77,0,38.3,0.77,0,9.96,176.94,1.53,3.06,6.89,0,0,6.89,0,0,0,0,0,6.13,0,1.53,2.3,2.3,1.53
120,0,0,0,0,9.8,1.96,29.4,1.96,3.92,1.96,27.44,0,0,1.96,3.92,0,1.96,3.92,0,0,39.2,0,0,1.96,168.54,1.96,3.92,3.92,0,1.96,17.64,0,0,1.96,0,0,1.96,1.96,1.96,7.84,1.96,1.96
