stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,6,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,146,0,0,149,73,0,0,0,0,0,0,7,0,0,23,0,0,0,0,0,0
 24-34,0,0,0,4.1,20.52,2.46,0,26.27,0.82,1.64,2.46,19.7,0,0,9.85,0,1.64,0,0,0.82,0,934.96,0,0.82,515.5,267.6,7.39,0.82,1.64,0.82,0,5.75,0.82,0.82,2.46,8.21,35.3,0,0,6.57,0,0
 36-46,0,0,0,0,11.28,0.81,0,32.23,1.61,0.81,33.03,20.14,0.81,0.81,13.7,0.81,0.81,1.61,0,0.81,0.81,1314.85,0.81,4.83,428.62,261.84,10.47,1.61,1.61,0,0,6.45,1.61,0.81,2.42,0,41.89,0,1.61,5.64,0,2.42
 48-58,1.15,0,0,0,8.03,1.72,0,62.54,0.57,1.72,65.41,12.62,0,1.72,6.31,1.72,0.57,2.3,0.57,1.15,1.72,1650.26,1.72,6.31,324.2,226.65,2.87,1.15,1.72,0.57,0.57,2.87,0,0,0,0.57,40.74,0,0.57,2.87,0,2.3
 60-70,0,0,0,0.98,7.85,0.98,0,66.74,1.96,2.94,83.43,20.61,0,0,2.94,1.96,0,0,0.98,2.94,0,2009.18,1.96,10.8,228.69,145.27,2.94,0.98,0.98,0,0,4.91,0,0.98,1.96,0,17.67,0.98,13.74,1.96,0,1.96
 72-82,0,0,1.96,0.98,19.63,5.89,0,186.52,0,2.94,172.77,39.27,3.93,0,4.91,0.98,0.98,0.98,3.93,0.98,1.96,2867.43,1.96,29.45,285.66,221.86,0.98,0.98,9.82,0,2.94,7.85,0,0.98,0.98,0,9.82,1.96,23.56,3.93,15.71,3.93
 84-94,0,0,0,0,28.68,4.25,0,233.65,2.12,4.25,112.58,26.55,4.25,0,7.43,5.31,1.06,0,3.19,2.12,0,2196.29,0,38.23,217.72,99.83,3.19,1.06,3.19,0,0,5.31,0,1.06,1.06,0,6.37,1.06,24.43,6.37,18.05,4.25
 96-106,1.09,0,0,0,48.09,6.56,4.37,213.11,1.09,5.46,107.1,41.53,3.28,0,7.65,5.46,2.19,0,6.56,4.37,1.09,2166.02,1.09,48.09,198.9,184.69,2.19,4.37,10.93,0,2.19,14.21,0,4.37,2.19,0,0,2.19,25.14,8.74,42.62,2.19
108-118,0,0,0,0,18.38,5.36,1.53,69.7,1.53,4.6,111.83,21.45,3.06,0,3.06,3.83,2.3,0.77,1.53,2.3,0,2060.44,3.06,26.04,181.53,170.81,0.77,3.06,4.6,0,2.3,13.02,0,2.3,0,0,3.06,2.3,11.49,1.53,18.38,1.53
120,0,0,0,0,25.48,5.88,3.92,76.43,0,5.88,88.19,11.76,0,0,7.84,3.92,0,0,0,7.84,0,1642.3,1.96,15.68,172.46,133.27,1.96,3.92,3.92,0,0,3.92,0,0,0,0,1.96,1.96,7.84,1.96,13.72,0
