stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,1858.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,729.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,12.26,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,13.14,0,34.17,0,2.63,0,49.95,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,315.45,23.66,0,0,139.32,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,40.91,0,6.29,0,62.94,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,497.22,34.62,0,0,201.41,0,6.29,3.15,0,28.32,0,3.15,0,0,0,0,0,0
 14-21,0,0,4,9,88,23,0,27,0,1,0,11,6,0,0,0,3,0,0,1,0,30,0,0,23,367,16,5,2,8,0,7,3,43,9,17,78,177,0,0,3,0,2
 24-34,0,0,2.46,4.1,26.27,1.64,0,32.83,1.64,4.93,0,14.78,0.82,0,3.28,0,7.39,1.64,3.28,0,0,39.4,1.64,0,23.8,732.2,3.28,22.16,3.28,0,0,22.98,0,0,1.64,6.57,18.88,235.59,0,0,9.03,0,1.64
 36-46,0,0,0.81,0,5.64,0,0,93.46,5.64,0,5.64,20.95,0.81,0,3.22,0.81,0.81,0,0.81,1.61,0,41.89,0.81,0.81,16.11,1069.93,4.03,16.92,5.64,0,0,18.53,2.42,0,1.61,2.42,1.61,253.79,0,0,6.45,0,4.03
 48-58,0,0,0.57,0,6.31,1.15,0,163.53,14.92,1.15,2.87,51.64,0.57,0,1.15,0.57,1.15,0.57,3.44,0.57,2.3,52.79,0,1.72,15.49,1031.13,0,12.62,1.72,0,0,12.62,0.57,0,2.3,2.3,0,224.36,0,0.57,4.02,0,4.02
 60-70,0,0,0,0,3.93,0.98,0,342.55,11.78,1.96,8.83,97.17,0.98,0.98,1.96,2.94,3.93,1.96,2.94,0,1.96,65.76,2.94,1.96,7.85,1217.09,0,13.74,3.93,0,1.96,21.59,0.98,0,0,0,0,178.64,0,0.98,10.8,0,2.94
 72-82,0,0,2.94,0,9.82,6.87,0,509.48,4.91,0.98,8.83,125.65,5.89,0,1.96,4.91,0.98,1.96,1.96,2.94,0,123.69,0.98,3.93,14.72,1237.88,0,27.49,6.87,0,0,17.67,0.98,0,2.94,3.93,0,100.13,1.96,5.89,8.83,1.96,2.94
 84-94,0,0,0,0,25.49,12.74,0,286.75,3.19,4.25,4.25,90.27,5.31,1.06,0,6.37,8.5,4.25,2.12,0,1.06,74.34,2.12,2.12,11.68,579.87,3.19,12.74,10.62,0,3.19,67.97,0,0,5.31,1.06,0,63.72,1.06,3.19,5.31,3.19,5.31
 96-106,0,0,2.19,0,20.76,13.11,0,221.85,4.37,3.28,3.28,98.36,10.93,0,3.28,12.02,8.74,6.56,4.37,5.46,1.09,83.06,2.19,5.46,13.11,597.79,1.09,20.76,21.86,0,5.46,59.01,1.09,0,1.09,1.09,0,22.95,5.46,5.46,8.74,7.65,6.56
108-118,0,0,3.83,0.77,23.74,7.66,2.3,199.15,8.43,9.19,6.13,94.21,5.36,0,1.53,6.89,3.06,6.13,4.6,4.6,1.53,90.38,2.3,2.3,15.32,608.94,0,16.85,12.26,0.77,2.3,58.98,2.3,0,0.77,4.6,0,20.68,3.06,1.53,9.19,4.6,7.66
120,0,0,1.96,1.96,15.68,11.76,0,152.86,7.84,11.76,5.88,68.59,3.92,0,0,1.96,3.92,5.88,5.88,0,3.92,50.95,3.92,3.92,9.8,505.62,9.8,9.8,3.92,0,1.96,48.99,0,0,0,3.92,0,15.68,0,3.92,3.92,3.92,1.96
