stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,197.67,1620.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,15.77,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,3.15,0,0,0,12.59,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,141.61,9.44,0,0,34.62,0,3.15,3.15,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,3,29,7,0,11,0,2,0,2,1,0,0,0,2,0,1,1,1,22,0,0,10,152,20,0,0,5,0,5,2,11,2,15,26,41,0,0,2,0,0
 24-34,0,0,1.64,2.46,13.13,1.64,0,31.19,0,1.64,1.64,5.75,0,0.82,0,0.82,4.1,0,0.82,2.46,10.67,34.48,0,0,19.7,297.15,7.39,4.93,3.28,0,0,20.52,0,0,2.46,4.1,4.1,69.77,0,0,12.31,0,7.39
 36-46,0,0,0,0,2.42,0.81,0,56.4,0,1.61,0.81,17.72,0,0,0.81,0.81,0.81,0,2.42,0.81,6.45,32.23,0.81,0.81,11.28,392.36,2.42,8.06,3.22,0,0,12.89,0,0,1.61,1.61,0,94.26,0,0,8.06,0,3.22
 48-58,0,0,0,0.57,4.59,4.02,0,71.73,0.57,0.57,2.87,28.69,0.57,0.57,0.57,1.15,2.3,2.3,0.57,0,8.61,41.89,1.15,1.15,9.18,313.3,1.72,4.59,1.15,0,0,11.48,0,0,1.15,1.15,0,68.28,0,0,5.16,0,2.87
 60-70,0,0,0,0,3.93,5.89,0,169.8,0,0,2.94,57.91,0,0,4.91,4.91,0,0.98,2.94,0,0.98,83.43,0,1.96,6.87,416.17,0.98,5.89,1.96,0,0,11.78,0,0,0.98,0,0,53.98,0,0,8.83,0,4.91
 72-82,0,0,0,0,7.85,25.52,0,136.45,0.98,2.94,2.94,58.9,3.93,0,3.93,7.85,0.98,4.91,3.93,0.98,1.96,108.96,1.96,0.98,11.78,340.64,1.96,6.87,2.94,0,0,27.49,0,0,1.96,0,0,25.52,0.98,1.96,16.69,3.93,2.94
 84-94,0,0,1.06,0,27.61,20.18,0,108.33,1.06,4.25,5.31,41.42,3.19,0,2.12,18.05,5.31,5.31,2.12,0,7.43,69.03,1.06,4.25,1.06,175.24,2.12,4.25,3.19,0,2.12,71.16,0,0,11.68,0,0,26.55,3.19,2.12,7.43,2.12,2.12
 96-106,0,0,0,0,12.02,18.58,1.09,71.04,0,2.19,1.09,45.9,3.28,0,2.19,12.02,2.19,7.65,7.65,0,5.46,73.22,3.28,1.09,5.46,157.37,0,15.3,4.37,0,1.09,63.39,0,0,3.28,1.09,0,12.02,1.09,1.09,9.84,1.09,5.46
108-118,0,0,0,0,18.38,8.43,2.3,71.23,0,9.96,2.3,39.83,5.36,0,0.77,17.62,4.6,6.89,3.83,3.06,3.83,68.94,2.3,0.77,6.89,189.19,1.53,7.66,7.66,0,0.77,39.06,0,0,5.36,0,0,5.36,1.53,1.53,9.19,3.83,6.89
120,0,0,0,0,13.72,15.68,0,41.16,1.96,1.96,0,17.64,0,0,0,31.36,0,3.92,1.96,1.96,0,43.12,0,0,3.92,152.86,5.88,1.96,5.88,0,1.96,39.2,0,0,7.84,0,0,11.76,0,1.96,15.68,3.92,3.92
