stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,25.18,0,0,0,9.44,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,4,4,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,4,0,0,3,90,1,1,1,0,0,0,2,0,0,5,40,0,0,1,0,0
 24-34,0,0,4.1,0.82,0.82,0,0,14.78,0,0,0,4.1,0,0,0,0,0,0,0,0.82,0,7.39,0,0,5.75,525.35,0,10.67,0,0,0,0.82,0,0,0,0,119.84,0,0,9.03,0,0
 36-46,0,0,1.61,0,2.42,0.81,0,68.48,0,0,0,14.5,0,0,0.81,0,0,0,0.81,0,0,15.31,0,0,5.64,1066.71,0,25.78,0,0,0,1.61,0,0,0.81,0,179.66,0,0.81,2.42,0,0
 48-58,0,0,0,0,2.87,0,0,183.04,0.57,1.15,1.72,49.35,0,0,0,0,0,1.15,0,0,0,13.2,0,0.57,1.72,1209.01,0.57,12.05,1.72,0,0.57,1.72,0,0.57,0,0,165.83,0,0,0,0,1.15
 60-70,0,0,0.98,0,3.93,0,0,432.85,0,0,0.98,40.24,0.98,0,0,1.96,0,0.98,0,0,0,22.58,1.96,0.98,2.94,1611.66,0,13.74,0.98,0,0.98,0.98,0,1.96,0.98,0,174.71,0,0,0.98,0,0
 72-82,0,0,4.91,0,8.83,6.87,22.58,591.94,0,0,0.98,45.16,2.94,0,0,0,0,0,0,1.96,0,49.08,1.96,1.96,0,1292.85,0,13.74,0,0,0.98,0.98,0,1.96,0,0,103.07,0,0,1.96,0,0.98
 84-94,0,0,1.06,1.06,7.43,2.12,36.11,320.74,0,0,0,57.35,5.31,0,0,1.06,1.06,2.12,0,0,0,27.61,0,1.06,4.25,606.42,0,6.37,1.06,0,0,2.12,0,1.06,0,0,43.54,0,0,4.25,1.06,1.06
 96-106,0,0,1.09,0,9.84,6.56,36.06,287.42,1.09,0,2.19,29.51,4.37,0,0,1.09,0,0,3.28,3.28,0,24.04,0,2.19,2.19,486.32,1.09,14.21,0,0,0,5.46,0,2.19,0,0,12.02,3.28,2.19,4.37,3.28,0
108-118,0,0,4.6,0,6.89,1.53,181.53,192.26,0.77,0,1.53,21.45,3.06,0,0,0.77,0.77,1.53,0,2.3,0.77,13.02,0,0.77,1.53,565.28,0,5.36,1.53,0,0,1.53,0,1.53,0.77,0,11.49,1.53,0,0,0.77,0.77
120,0,0,1.96,0,19.6,3.92,47.03,194.02,0,0,0,31.36,0,0,0,0,0,0,0,0,0,11.76,0,1.96,5.88,748.64,0,17.64,1.96,0,0,3.92,0,0,0,0,21.56,0,0,5.88,0,0
