stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,220.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,55.2,0,0,0,15.77,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.67,3.15,0,0,25.18,0,0,0,0,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,0,9,2,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,4,39,1,1,1,0,0,2,11,1,3,11,20,0,0,0,0,0
 24-34,0,0,0,0.82,12.31,0.82,0,13.13,0,0.82,0.82,0.82,0,0,1.64,0,2.46,0,0.82,0,0.82,14.78,0,0,2.46,150.22,1.64,1.64,1.64,0,0,18.06,0,3.28,0,0.82,38.58,0,0,15.6,0,1.64
 36-46,0,0,0,0,4.83,1.61,0,35.45,0,2.42,0,11.28,0.81,0.81,0,0,1.61,0,0,0,2.42,11.28,0,0,5.64,172.41,0.81,4.03,1.61,0,0,11.28,0,0.81,0,0,35.45,0,0,4.03,0,6.45
 48-58,0,0,0,0,2.87,9.18,0,45.9,0.57,0.57,0.57,9.75,0,0,1.15,0.57,0.57,0.57,0.57,0.57,6.31,23.53,0,0,2.87,174.44,0,1.72,0,0,0,8.03,0,0,0,0,41.31,0,0.57,6.31,0,13.2
 60-70,0,0,0,0,9.82,13.74,0,75.58,0.98,3.93,0.98,17.67,2.94,0,0,1.96,0.98,1.96,0,0,0,37.3,1.96,0,1.96,173.73,0,0.98,1.96,0,0,13.74,0,0,0,0,31.41,1.96,0,6.87,0,5.89
 72-82,0,0,2.94,0,6.87,132.52,0,77.55,0.98,2.94,3.93,20.61,1.96,0,1.96,3.93,0,0,0,0.98,3.93,48.1,1.96,4.91,4.91,158.05,0.98,2.94,2.94,0,0,15.71,0,0,0,0,15.71,0,2.94,12.76,0.98,0.98
 84-94,0,0,0,1.06,11.68,87.09,0,70.09,1.06,4.25,2.12,16.99,7.43,0,1.06,6.37,5.31,4.25,0,0,6.37,38.23,1.06,4.25,5.31,90.27,0,6.37,4.25,0,0,33.99,0,1.06,0,0,8.5,1.06,2.12,7.43,0,3.19
 96-106,0,0,3.28,0,25.14,66.66,1.09,60.11,1.09,3.28,4.37,14.21,1.09,0,1.09,14.21,5.46,2.19,2.19,2.19,1.09,37.16,2.19,3.28,6.56,80.87,1.09,5.46,2.19,0,1.09,33.88,0,1.09,0,0,2.19,4.37,2.19,10.93,5.46,3.28
108-118,0,0,1.53,0,22.98,39.06,2.3,45.19,0.77,6.13,0.77,13.79,7.66,0,0.77,8.43,3.83,4.6,1.53,0,6.13,36,1.53,4.6,2.3,99.58,1.53,1.53,1.53,0,2.3,28.34,0,1.53,0.77,0,3.83,2.3,0,6.89,0.77,4.6
120,0,0,0,1.96,13.72,29.4,3.92,45.08,0,5.88,0,21.56,7.84,0,0,9.8,3.92,3.92,1.96,3.92,0,37.24,1.96,0,3.92,99.95,1.96,5.88,0,0,0,25.48,0,1.96,0,0,1.96,0,0,17.64,3.92,0
