stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1976.69,30968.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344.15,0,0,0,0,0,0,0,0,0,0,0
  5-6,2697.04,34344.35,0,42.91,0,0,0,0,0,0,0,0,0,122.59,0,0,0,0,0,0,0,0,0,0,0,1084.95,104.2,0,0,306.48,0,901.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,672.95,772.84,0,1117.2,0,7.89,0,2528.82,0,0,0,0,0,930.56,0,0,0,0,0,0,0,0,0,0,0,21284.69,880.62,0,0,7541.78,0,118.29,89.38,0,7.89,0,0,0,0,0,0,0,0
 10-12,9.44,796.18,0,1318.58,0,144.76,0,2161.97,0,0,0,0,0,579.04,0,0,0,0,0,6.29,0,0,0,0,3.15,21723.53,849.68,0,0,8053.09,0,56.65,72.38,44.06,978.71,0,91.26,34.62,0,0,0,0,0
 14-21,3,7,17,194,4400,1114,0,1790,0,29,0,247,109,247,37,44,146,7,14,48,66,1262,27,0,1106,14625,757,73,287,479,0,1045,25,2463,237,539,4479,4609,0,0,146,0,70
 24-34,1.64,0.82,20.52,115.74,2295.11,1031.82,0,2949.34,227.38,160.07,41.04,386.62,55,77.16,64.03,133.8,239.69,44.33,109.17,108.35,168.28,2298.4,98.5,8.21,1095.02,18618.66,342.3,248.72,267.6,1.64,4.93,2037.36,2.46,21.34,155.14,283.2,1098.31,4289.79,0,0,648.48,0,254.47
 36-46,1.61,0,15.31,16.11,1373.67,649.37,0,4697.05,513.21,225.59,117.63,742.83,51.56,24.98,62.04,197.39,129.71,67.68,87.01,99.1,182.08,2478.24,79.76,52.37,802.45,18607.74,302.13,204.64,188.53,2.42,6.45,2496.77,5.64,16.92,113.6,236.87,41.09,4197.54,0,4.83,412.5,0.81,290.04
 48-58,2.87,0.57,11.48,10.9,1254.91,985.8,0,6805.33,486.01,308.13,160.09,1305.98,79.19,45.33,65.99,197.39,84.92,103.28,79.19,93.53,134.84,3108.87,73.45,115.33,717.83,15750.37,236.98,135.42,184.77,1.15,11.48,2052.5,1.15,2.3,65.41,187.63,1.15,3278.72,0,10.33,353.46,2.87,367.24
 60-70,2.94,0,17.67,2.94,1356.46,1101.27,3.93,8709.04,378.87,310.16,191.4,1431.06,178.64,27.48,61.84,265.99,107.97,150.17,94.23,121.71,97.17,3903.51,69.69,179.62,539.84,14062.26,173.73,124.65,178.64,1.96,30.43,1947.34,0.98,1.96,81.47,123.67,0,1946.36,18.65,74.6,345.5,39.26,353.35
 72-82,0,0,60.86,5.89,1480.35,1117.13,70.68,7460.63,279.77,286.65,300.39,1706.13,393.65,15.71,80.5,406.41,183.57,154.12,132.52,213.02,76.57,4883.77,113.87,189.46,601.76,11448.14,112.89,211.06,259.16,1.96,43.19,1821.96,1.96,0.98,110.93,72.64,0,1171.12,79.51,133.51,558.57,132.52,353.4
 84-94,2.12,0,66.91,13.81,2561.63,922.91,148.69,5826.34,425.88,521.46,223.03,1341.35,722.19,23.36,72.22,489.6,309.05,189.04,174.17,579.87,133.82,4171.68,144.44,221.97,544.83,7284.51,167.8,240.02,317.55,1.06,39.3,5114.77,1.06,0,236.83,127.44,0,840.07,221.97,142.31,548.01,150.81,249.58
 96-106,2.19,0,71.04,19.67,3222.81,1166.07,313.65,4752.79,699.42,559.54,221.85,1539.82,979.19,2.19,114.75,627.29,347.53,163.93,243.7,905.97,80.87,3922.23,210.92,161.74,545.33,6462,137.7,362.83,371.57,1.09,78.68,5063.16,7.65,0,222.94,132.23,0,430.58,280.86,135.51,685.21,182.51,269.93
108-118,3.83,0,55.92,30.64,3274.49,832.6,626.56,4116.28,546.9,765.96,210.64,1449.2,1059.33,0.77,62.81,545.37,357.7,230.55,187.66,1622.31,122.55,4127.77,186.13,159.32,610.47,8741.17,165.45,264.26,351.58,0,85.79,5058.42,2.3,0,213.7,114.89,0,327.07,294.13,108,566.05,132.51,272.68
120,7.84,0,50.95,9.8,2743.7,1093.56,292.01,3921.53,352.76,576.18,254.77,1767.73,791.75,1.96,96.03,877.98,221.46,156.78,141.1,972.05,50.95,4505.55,117.59,231.25,762.36,10357.47,290.05,221.46,360.6,1.96,103.87,2869.13,3.92,1.96,154.82,47.03,0,370.4,127.39,131.31,732.96,194.02,121.51
