stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1186.01,18027.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.9,0,0,0,0,0,0,0,0,0,0,0
  5-6,1507.89,17377.52,0,36.78,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,239.06,12.26,0,0,98.07,0,245.19,0,0,0,0,0,0,0,0,0,0,0
  7-9,212.93,205.04,0,381.16,0,0,0,659.81,0,0,0,0,0,210.3,0,0,0,0,0,0,0,0,0,0,0,6566.53,207.67,0,0,2518.31,0,13.14,15.77,0,5.26,0,0,0,0,0,0,0,0
 10-12,0,141.61,0,254.9,0,40.91,0,534.98,0,0,0,0,0,69.23,0,0,0,0,0,6.29,0,0,0,0,3.15,3647.34,166.79,0,0,1466.49,0,3.15,15.73,12.59,163.64,0,15.73,3.15,0,0,0,0,0
 14-21,0,0,0,17,357,57,0,159,0,0,0,19,16,1,10,0,3,0,0,1,5,177,0,0,190,1511,71,3,27,29,0,2,2,258,22,19,529,352,0,0,6,0,2
 24-34,0,0,0,9.03,94.4,3.28,0,233.94,0,7.39,2.46,30.37,3.28,0,9.03,0.82,4.1,2.46,5.75,3.28,3.28,293.87,0.82,0,123.13,1534.18,24.63,19.7,34.48,0,0,5.75,0,0,5.75,9.85,56.64,307.82,0,0,21.34,0,4.93
 36-46,0,0,0,0.81,62.84,0.81,0,384.3,0,6.45,9.67,111.18,2.42,0,10.47,0.81,0.81,7.25,13.7,4.03,9.67,469.71,0.81,10.47,111.18,1633.09,16.92,8.06,18.53,0.81,2.42,5.64,0,0,4.83,2.42,0.81,347.24,0,0.81,22.56,0,8.86
 48-58,0,0,0,0,33.85,0.57,0,265.67,3.44,5.16,12.05,137.14,0.57,1.72,8.03,0,0.57,5.16,9.18,1.72,4.59,536.51,1.15,18.36,84.35,534.21,10.33,6.89,25.82,0,3.44,5.74,0,0,1.72,2.87,0,150.34,0,1.15,16.64,0.57,4.59
 60-70,0.98,0,0,0,48.09,0,0,234.58,12.76,6.87,16.69,220.84,8.83,1.96,10.8,1.96,0.98,20.61,12.76,3.93,3.93,782.27,1.96,34.35,84.41,330.77,6.87,6.87,30.43,0,6.87,4.91,0,0,5.89,2.94,0,60.85,0,15.7,10.8,10.8,8.83
 72-82,0,0,0,0,31.41,0,0,115.84,11.78,4.91,14.72,147.25,2.94,0.98,9.82,0,5.89,24.54,23.56,0.98,0.98,655.75,1.96,19.63,67.73,204.19,3.93,3.93,35.34,0.98,9.82,0.98,0,0,2.94,0.98,0,24.54,2.94,16.69,23.56,11.78,8.83
 84-94,0,0,1.06,0,62.66,0,1.06,127.44,9.56,11.68,7.43,89.21,6.37,2.12,5.31,4.25,3.19,24.43,12.74,1.06,3.19,389.77,3.19,28.68,40.36,150.81,5.31,14.87,31.86,0,1.06,15.93,0,0,11.68,1.06,0,16.99,3.19,12.74,21.24,16.99,6.37
 96-106,1.09,0,0,0,44.81,1.09,2.19,104.91,4.37,12.02,5.46,102.73,6.56,0,7.65,1.09,5.46,18.58,18.58,3.28,8.74,324.58,4.37,14.21,36.06,132.23,5.46,22.95,33.88,0,12.02,7.65,0,0,5.46,0,0,16.39,3.28,12.02,12.02,10.93,8.74
108-118,0,0,0,1.53,50.55,1.53,2.3,99.58,4.6,14.55,12.26,75.83,7.66,0,3.83,3.83,7.66,38.3,19.92,3.83,6.13,239.75,0,18.38,35.23,138.64,9.96,14.55,26.81,0,2.3,2.3,0,0,13.79,5.36,0,4.6,6.13,8.43,14.55,6.89,10.72
120,0,0,0,1.96,52.91,0,0,82.31,11.76,3.92,17.64,86.23,5.88,0,5.88,1.96,1.96,19.6,15.68,3.92,0,246.93,1.96,9.8,31.36,154.82,7.84,21.56,19.6,0,0,1.96,0,0,7.84,1.96,0,7.84,5.88,5.88,9.8,11.76,0
