stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,882.92,16340.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,1042.04,13577.14,0,12.26,0,0,0,0,0,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0,429.07,30.65,0,0,116.46,0,380.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,215.55,178.75,0,262.87,0,2.63,0,817.53,0,0,0,0,0,278.64,0,0,0,0,0,0,0,0,0,0,0,5982.95,233.96,0,0,2187.09,0,15.77,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,239.17,0,239.17,0,37.76,0,582.19,0,0,0,0,0,201.41,0,0,0,0,0,3.15,0,0,0,0,3.15,5686.57,226.58,0,0,2275.26,0,18.88,15.73,18.88,261.2,0,34.62,12.59,0,0,0,0,0
 14-21,2,2,2,47,937,509,0,642,0,5,0,39,29,78,8,14,27,2,4,7,24,333,3,0,316,3842,161,5,56,145,0,76,3,1099,61,109,2343,1124,0,0,8,0,26
 24-34,0.82,0,4.1,17.24,179.77,213.42,0,614,17.24,9.03,7.39,47.61,10.67,4.93,6.57,15.6,36.12,12.31,16.42,4.93,42.68,351.33,7.39,2.46,115.74,2023.41,32.83,18.06,36.12,0.82,0.82,72.24,0,4.1,8.21,7.39,374.31,388.26,0,0,36.94,0,50.89
 36-46,0,0,2.42,0.81,42.7,9.67,0,332.74,12.89,8.06,11.28,45.92,3.22,0,3.22,12.09,5.64,12.89,5.64,8.86,12.09,199.81,0.81,4.83,66.87,858.84,9.67,11.28,16.11,0,0,36.26,0,1.61,5.64,2.42,6.45,181.28,0,0,16.11,0.81,23.36
 48-58,0.57,0,2.3,2.3,53.36,9.18,0,582.99,9.18,5.74,19.51,103.28,18.36,0,6.31,12.62,5.16,13.77,6.89,17.79,4.59,339.12,4.59,10.9,95.83,687.99,5.74,5.16,17.21,0,0.57,45.33,0,0,3.44,0.57,0,140.01,0,1.15,22.95,0,16.64
 60-70,0,0,1.96,0,46.13,6.87,2.94,616.4,8.83,7.85,11.78,99.13,24.54,0,5.89,11.78,11.78,19.63,6.87,12.76,1.96,319.98,2.94,16.69,60.85,463.28,2.94,5.89,8.83,0,0.98,58.89,0,0,4.91,4.91,0,39.26,0.98,2.94,13.74,1.96,10.8
 72-82,0,0,10.8,0.98,60.86,30.43,8.83,473.16,8.83,2.94,21.6,109.95,56.94,0.98,3.93,38.28,28.47,11.78,14.72,11.78,0.98,377.94,7.85,20.61,99.15,484.94,3.93,17.67,21.6,0,2.94,85.4,0,0,9.82,0,0,25.52,7.85,13.74,38.28,13.74,7.85
 84-94,0,0,7.43,2.12,118.95,53.1,27.61,409.95,9.56,15.93,23.36,108.33,79.65,1.06,7.43,36.11,31.86,23.36,14.87,45.67,4.25,327.11,9.56,22.3,86.03,323.92,8.5,10.62,23.36,0,3.19,421.63,0,0,12.74,2.12,0,28.68,8.5,16.99,32.92,13.81,12.74
 96-106,0,0,4.37,0,115.84,50.27,14.21,278.68,7.65,10.93,15.3,121.31,81.96,0,13.11,48.09,42.62,14.21,14.21,25.14,2.19,268.84,6.56,14.21,96.17,304.9,8.74,12.02,22.95,0,4.37,360.64,1.09,0,12.02,4.37,0,13.11,8.74,13.11,56.83,13.11,15.3
108-118,0,0,3.06,4.6,140.17,45.96,18.38,214.47,3.83,21.45,11.49,86.55,42.13,0,3.83,39.06,33.7,16.09,8.43,35.23,5.36,213.7,7.66,9.96,88.09,302.56,6.89,13.02,19.92,0,3.83,337.79,1.53,0,10.72,4.6,0,10.72,6.13,6.13,39.06,7.66,11.49
120,0,0,1.96,0,88.19,33.32,0,145.02,3.92,21.56,11.76,60.75,33.32,0,3.92,43.12,19.6,11.76,3.92,19.6,1.96,146.98,3.92,9.8,78.39,248.89,17.64,3.92,9.8,0,0,197.94,0,0,9.8,3.92,0,1.96,0,1.96,29.4,9.8,9.8
