stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,10.51,0,2.63,0,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.72,10.51,0,0,73.6,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,185.67,15.73,0,0,78.67,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,10,35,13,0,4,0,0,0,12,8,3,2,0,1,0,0,0,1,30,0,0,23,221,6,1,6,2,0,1,18,3,8,15,117,0,0,23,0,3
 24-34,0,0,1.64,4.1,23.8,3.28,0,10.67,0.82,2.46,0,10.67,0.82,8.21,8.21,2.46,0.82,0,0,0,0.82,61.56,1.64,0.82,41.04,511.39,5.75,6.57,7.39,0,0,16.42,0.82,3.28,4.1,4.1,173.2,0,0,79.62,0,0
 36-46,0,0,0,0,8.86,0.81,0,66.87,1.61,3.22,2.42,14.5,1.61,4.03,9.67,0,0,0,3.22,0.81,0.81,85.4,0,4.83,27.39,731.55,3.22,8.86,2.42,0,0,8.86,0,4.83,3.22,0.81,211.89,0,0.81,60.43,0,0.81
 48-58,0,0,0.57,0,9.75,1.15,0,198.54,3.44,1.15,4.02,35.58,0,2.87,7.46,0,0,0.57,1.15,0,2.87,135.99,0.57,6.31,22.95,689.14,0.57,9.18,4.02,0,0.57,8.61,0,1.72,5.16,0,175.01,0,1.72,59.1,0.57,5.16
 60-70,0,0,0,0,13.74,0.98,0,459.35,1.96,3.93,6.87,63.8,0,4.91,6.87,0,0.98,0,0.98,0.98,0,164.9,0.98,6.87,12.76,895.15,3.93,6.87,4.91,0,1.96,12.76,0,1.96,3.93,0,134.47,0.98,9.82,48.09,5.89,2.94
 72-82,0,0,4.91,0,28.47,2.94,0,428,3.93,0.98,12.76,74.61,4.91,5.89,8.83,1.96,0.98,0,6.87,1.96,0.98,270.94,7.85,21.6,18.65,716.61,0.98,8.83,13.74,0.98,1.96,14.72,0,5.89,3.93,0,69.7,2.94,14.72,101.11,25.52,2.94
 84-94,0,0,1.06,0,33.99,1.06,0,242.14,3.19,6.37,8.5,54.16,7.43,8.5,8.5,4.25,3.19,4.25,4.25,2.12,0,135.94,2.12,14.87,11.68,352.6,2.12,5.31,14.87,0,1.06,30.8,0,6.37,5.31,0,44.61,4.25,11.68,67.97,26.55,6.37
 96-106,0,0,2.19,0,38.25,3.28,0,218.57,7.65,5.46,2.19,49.18,18.58,2.19,10.93,3.28,2.19,2.19,4.37,4.37,2.19,125.68,8.74,12.02,15.3,264.47,1.09,12.02,16.39,0,3.28,34.97,0,1.09,3.28,0,20.76,3.28,14.21,71.04,44.81,6.56
108-118,0,0,4.6,0.77,36.77,3.83,0.77,163.92,4.6,3.06,3.06,43.66,13.02,0.77,6.89,0.77,4.6,5.36,4.6,3.06,0,108,6.89,7.66,17.62,334.73,1.53,5.36,13.79,0,2.3,23.74,0,9.19,3.06,0,14.55,9.19,6.89,52.85,19.92,2.3
120,0,0,1.96,0,62.71,3.92,0,156.78,9.8,5.88,3.92,45.08,17.64,0,1.96,11.76,3.92,3.92,0,3.92,3.92,119.55,3.92,11.76,11.76,429.19,0,9.8,21.56,0,5.88,23.52,0,9.8,1.96,0,17.64,3.92,11.76,64.67,29.4,3.92
