stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,13.14,0,0,0,10.51,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,107.78,10.51,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,3.15,0,28.32,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,280.08,59.79,0,0,53.5,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,26,299,28,0,33,0,2,0,6,11,0,4,0,1,0,0,0,3,45,1,0,30,306,258,4,2,13,0,1,22,13,4,48,161,0,0,7,0,1
 24-34,0,0,1.64,9.85,73.06,4.1,0,38.58,0,15.6,3.28,4.1,4.93,0,7.39,0,2.46,0.82,2.46,3.28,3.28,120.67,0,0.82,44.33,657.51,34.48,9.85,1.64,0,0,2.46,0,6.57,12.31,5.75,117.38,0,0,9.85,0,0
 36-46,0,0,0.81,0.81,24.98,1.61,0,119.24,1.61,23.36,4.83,20.95,0.81,0,5.64,0,0,0.81,5.64,4.03,0.81,360.13,1.61,0,51.56,1564.61,25.78,16.11,4.83,0,0,4.03,0.81,3.22,20.95,0.81,215.92,0,0,5.64,0,1.61
 48-58,0,0,0,0,24.1,0,0,249.61,2.3,40.74,5.16,36.72,1.15,0,8.61,0,1.72,2.3,6.31,1.15,1.15,495.77,0.57,3.44,51.07,1462.05,16.64,9.18,6.89,0,0.57,4.59,0,0.57,12.05,0,195.67,0,0,6.31,0,2.3
 60-70,0.98,0,0.98,0,45.15,0,0,515.3,3.93,51.04,6.87,53.98,5.89,0,5.89,0.98,0.98,3.93,6.87,0,0,832.33,0,19.63,63.8,2120.09,17.67,11.78,9.82,0,1.96,2.94,0,4.91,6.87,0,200.23,0,8.83,9.82,2.94,1.96
 72-82,0,0,0.98,0,43.19,2.94,0,337.69,2.94,33.38,15.71,46.14,2.94,0,5.89,0.98,2.94,7.85,11.78,0.98,0,898.22,0,14.72,70.68,1119.09,10.8,10.8,16.69,0,0.98,2.94,0,5.89,0.98,0,65.77,1.96,7.85,8.83,10.8,2.94
 84-94,0,0,3.19,0,58.41,1.06,0,260.2,2.12,67.97,8.5,37.17,3.19,0,8.5,3.19,5.31,4.25,13.81,1.06,4.25,630.85,1.06,12.74,49.92,503.41,19.12,5.31,7.43,0,0,7.43,0,9.56,2.12,0,32.92,0,10.62,4.25,3.19,0
 96-106,1.09,0,0,0,91.8,2.19,2.19,135.51,3.28,60.11,6.56,33.88,5.46,0,10.93,2.19,7.65,8.74,14.21,2.19,1.09,562.82,1.09,7.65,46.99,425.12,17.49,8.74,22.95,0,1.09,10.93,0,9.84,3.28,0,15.3,0,6.56,16.39,6.56,3.28
108-118,0,0,0.77,0.77,82.72,0,0.77,111.06,3.06,78.13,8.43,16.85,8.43,0,6.13,3.06,3.83,17.62,8.43,2.3,4.6,459.58,0.77,7.66,32.17,486.39,13.02,9.19,8.43,0,1.53,3.83,0,5.36,3.06,0,14.55,0.77,4.6,6.13,3.06,0
120,3.92,0,0,0,58.79,3.92,3.92,133.27,1.96,62.71,11.76,21.56,5.88,0,0,0,1.96,15.68,13.72,3.92,0,356.68,0,0,17.64,464.47,31.36,3.92,9.8,0,0,3.92,0,13.72,0,0,21.56,0,9.8,5.88,0,0
