stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,197.67,3478.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,208.41,1949.22,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,6.13,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,0,0,0,13.14,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,170.87,13.14,0,0,49.95,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,3.15,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,147.91,6.29,0,0,31.47,0,0,6.29,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,4,2,26,20,5,0,0,0,6,2,6,4,0,0,0,0,3,1,62,0,0,40,280,4,7,0,7,0,1,0,12,1,2,12,138,0,0,12,0,2
 24-34,0,0,5.75,3.28,16.42,1.64,37.76,0,0,1.64,8.21,0,0.82,7.39,0.82,0,0.82,0.82,2.46,2.46,148.57,0,0,34.48,949.73,0.82,30.37,2.46,0,0,0.82,0,0,0,0,9.85,222.45,0,0,38.58,0,4.1
 36-46,0,0,4.03,0,4.03,0,176.44,0.81,0,3.22,37.06,0,0,3.22,0.81,0,2.42,0,0,8.86,196.58,0,0.81,23.36,1736.22,0.81,34.64,4.03,0,0,1.61,0,0,0,0,0,298.9,0,0,17.72,0,1.61
 48-58,0,0,1.15,0,6.89,1.15,464.78,1.15,0.57,9.75,118.2,0,0,3.44,0,0,0,1.15,0,6.31,237.56,0.57,2.3,20.66,1941.18,0.57,24.1,2.3,0,1.15,5.16,0,0,0,0.57,0,286.33,0,0,15.49,0,4.59
 60-70,0,0,1.96,0,3.93,0,972.69,0.98,1.96,4.91,186.49,0,0,3.93,0.98,0,1.96,0.98,0,3.93,230.66,0,1.96,11.78,2544.1,1.96,26.5,0.98,0,1.96,0.98,0,0,0,0.98,0,245.38,0,0.98,15.7,0.98,8.83
 72-82,0,0,8.83,0,17.67,6.87,970.86,0.98,0.98,15.71,277.81,3.93,0,1.96,4.91,0.98,1.96,1.96,0,2.94,301.37,0.98,2.94,18.65,2045.78,0,29.45,7.85,0,0.98,0.98,0,0,0.98,0,0,144.3,0,7.85,25.52,2.94,7.85
 84-94,0,0,3.19,0,6.37,2.12,596.87,1.06,2.12,7.43,162.49,7.43,1.06,2.12,4.25,1.06,10.62,1.06,0,4.25,172.05,0,2.12,8.5,1054.6,0,16.99,7.43,0,2.12,2.12,0,0,0,0,0,63.72,1.06,1.06,30.8,3.19,1.06
 96-106,0,0,4.37,0,12.02,3.28,536.59,0,2.19,3.28,139.88,3.28,0,0,7.65,1.09,3.28,0,2.19,2.19,155.18,0,6.56,8.74,767.18,1.09,24.04,5.46,0,1.09,6.56,0,0,3.28,1.09,0,39.34,1.09,2.19,21.86,2.19,5.46
108-118,0,0,4.6,0,16.85,1.53,353.11,0,0,4.6,127.15,3.83,0,2.3,2.3,0,2.3,0,0.77,6.13,108,0,1.53,8.43,921.45,0.77,13.79,3.83,0,0.77,3.06,0,0,2.3,0,0,19.15,0.77,2.3,16.85,2.3,5.36
120,0,0,5.88,0,11.76,1.96,217.54,1.96,0,1.96,92.11,0,0,1.96,3.92,3.92,0,0,0,3.92,68.59,0,0,5.88,731,0,9.8,1.96,0,1.96,3.92,0,0,1.96,0,0,25.48,0,0,3.92,0,0
