stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,698.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,343.26,1814.37,0,18.39,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,177.76,36.78,0,0,140.98,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,81.49,160.35,0,249.73,0,0,42.06,0,0,0,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,2520.94,470.54,0,0,4392.58,0,13.14,13.14,0,5.26,0,0,0,0,0,0,0,0
 10-12,0,163.64,0,427.99,0,3.15,31.47,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,3439.64,355.61,0,0,4402.61,0,9.44,12.59,18.88,462.6,0,22.03,28.32,0,0,0,0,0
 14-21,0,1,0,3,1014,47,28,0,3,0,41,35,1,4,0,5,0,0,1,7,93,3,0,113,564,128,0,6,442,0,37,2,623,15,56,625,1201,0,0,11,0,0
 24-34,0.82,0,0,0,192.9,4.93,28.73,1.64,16.42,16.42,35.3,0,0,8.21,0,1.64,0,0,0.82,2.46,291.4,3.28,1.64,250.36,574.6,14.78,2.46,3.28,0,0.82,46.79,0,0,1.64,16.42,129.7,175.66,0,0,68.13,0,1.64
 36-46,0,0,0,0,51.56,0,8.86,2.42,10.47,27.39,7.25,0,0,8.06,0.81,0,2.42,0,0.81,0,265.87,0,4.03,100.71,128.91,0.81,0,0.81,0,1.61,9.67,0,0,0.81,3.22,4.03,25.78,0,0.81,29.81,0,0.81
 48-58,0,0,0,0,30.99,0,16.07,0.57,14.35,28.12,11.48,0,0,3.44,0,0.57,1.72,0,0.57,0,265.67,0.57,12.05,42.46,86.07,0,0.57,1.15,0.57,0.57,4.02,0,0,0,0.57,0,9.75,0,0,22.95,0.57,1.15
 60-70,0.98,0,0,0,35.33,0.98,11.78,3.93,21.59,39.26,4.91,0.98,0,6.87,0.98,0.98,0,0,0,0.98,287.59,0,27.48,25.52,57.91,0,0,0.98,0,2.94,1.96,0,0,0,0.98,0,2.94,0,14.72,17.67,5.89,0
 72-82,0,0,0,0,15.71,1.96,25.52,1.96,6.87,64.79,5.89,0,0,3.93,2.94,0.98,0.98,0,0,1.96,374.99,0,23.56,36.32,33.38,0,0,0,0.98,3.93,0.98,0,0,0,0,0,3.93,0,43.19,40.25,21.6,0.98
 84-94,0,0,1.06,0,20.18,0,38.23,2.12,12.74,38.23,4.25,1.06,0,1.06,2.12,0,1.06,1.06,2.12,0,235.77,0,16.99,23.36,16.99,1.06,0,1.06,0,3.19,2.12,0,0,0,1.06,0,1.06,1.06,39.3,23.36,22.3,1.06
 96-106,0,0,0,0,7.65,0,7.65,1.09,3.28,20.76,4.37,0,0,4.37,3.28,0,1.09,0,0,0,131.14,0,17.49,20.76,14.21,0,2.19,0,0,0,0,0,0,0,0,0,0,0,16.39,19.67,19.67,0
108-118,0,0,0,0.77,18.38,1.53,16.09,1.53,8.43,30.64,6.13,0,0,3.06,0,1.53,1.53,0,0,0,176.94,0,13.02,19.92,15.32,0,0.77,0,0,1.53,1.53,0,0,0,0,0,0,0,16.85,22.98,9.96,0
120,0,0,0,0,48.99,0,27.44,5.88,23.52,41.16,5.88,0,0,0,1.96,5.88,0,0,1.96,0,282.21,1.96,19.6,21.56,27.44,1.96,0,7.84,0,7.84,1.96,0,1.96,0,0,0,0,0,11.76,25.48,19.6,0
