stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  7-9,0,2.63,0,0,0,0,0,7.89,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,7.89,5.26,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,6.29,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,119.58,9.44,0,0,28.32,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,19,9,0,14,0,0,0,2,1,1,0,0,1,0,0,3,5,20,0,0,15,191,18,1,2,3,0,0,8,0,1,18,88,0,0,13,0,5
 24-34,0,0,1.64,3.28,14.78,0,0,37.76,0,0.82,0,7.39,0.82,0,4.93,0,0,0,0.82,2.46,22.16,37.76,0,0.82,19.7,458.04,13.95,4.93,1.64,0,0,2.46,0,4.1,0,4.1,146.93,0,0,54.18,0,15.6
 36-46,0,0,0.81,0,6.45,0,0,79.76,1.61,0.81,1.61,19.34,0.81,0,2.42,0,0,3.22,1.61,0.81,6.45,48.34,0,2.42,16.92,697.71,4.03,6.45,0.81,0,0,0.81,0,1.61,1.61,0,191.75,0,0,21.75,0,8.86
 48-58,0,0,0,0.57,5.16,1.15,0,165.26,2.87,2.3,3.44,61.97,0,0,2.87,2.3,0.57,3.44,1.15,0,4.02,74.02,0,4.59,14.35,759.14,2.87,5.16,2.87,0,0.57,1.72,0,1.15,0.57,0,196.24,0,0,23.53,0,13.2
 60-70,0,0,0.98,0,13.74,1.96,0,304.27,0,0.98,5.89,150.17,0.98,0,0.98,5.89,0,5.89,0,0.98,2.94,103.06,0,1.96,10.8,808.77,7.85,5.89,9.82,0,1.96,2.94,0,0.98,1.96,0,136.43,0,1.96,17.67,0.98,9.82
 72-82,0,0,1.96,0,18.65,4.91,0,560.53,0.98,0.98,7.85,265.05,1.96,0,3.93,8.83,0.98,11.78,2.94,1.96,4.91,213.02,0,13.74,22.58,1167.2,0.98,10.8,4.91,0,1.96,0.98,0,0.98,0,0,103.07,0,5.89,42.21,5.89,4.91
 84-94,0,0,2.12,0,22.3,6.37,0,356.84,0,1.06,7.43,159.31,3.19,1.06,3.19,8.5,1.06,8.5,1.06,0,5.31,144.44,1.06,10.62,12.74,540.58,5.31,5.31,6.37,0,4.25,6.37,0,6.37,0,0,62.66,1.06,7.43,37.17,9.56,8.5
 96-106,0,0,1.09,0,22.95,6.56,1.09,332.23,0,8.74,4.37,178.13,5.46,0,7.65,13.11,2.19,17.49,6.56,1.09,3.28,189.06,0,7.65,22.95,583.58,4.37,13.11,16.39,0,1.09,9.84,0,1.09,2.19,0,40.44,0,7.65,62.29,10.93,10.93
108-118,0.77,0,0,0.77,16.09,6.89,0.77,262.73,3.83,8.43,10.72,169.28,6.13,0,0.77,14.55,3.06,23.74,4.6,4.6,6.13,149.36,0.77,5.36,14.55,647.24,6.13,6.13,12.26,0,4.6,3.83,0,3.06,0.77,0,21.45,0.77,1.53,34.47,7.66,13.79
120,0,0,1.96,0,29.4,9.8,0,150.9,1.96,9.8,1.96,88.19,0,0,5.88,19.6,0,9.8,1.96,0,0,78.39,0,1.96,31.36,489.95,3.92,5.88,5.88,0,1.96,3.92,0,3.92,1.96,0,17.64,0,1.96,15.68,5.88,1.96
