stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,724.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,471.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,7.89,0,13.14,0,0,0,55.2,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,333.85,5.26,0,0,92,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,25.18,0,3.15,0,50.35,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,541.28,15.73,0,0,135.32,0,0,6.29,0,15.73,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,38,8,0,19,0,0,0,4,1,0,1,0,1,1,0,0,0,19,0,0,13,171,2,0,4,3,0,0,4,26,2,1,27,86,0,0,5,0,0
 24-34,0,0,0,0.82,12.31,0.82,0,42.68,0,0,0.82,7.39,1.64,0,0.82,1.64,3.28,0.82,0.82,3.28,0.82,35.3,0,0.82,22.98,310.28,4.93,3.28,0,0,0,4.93,0,0,1.64,0.82,8.21,76.34,0,0,9.85,0,0.82
 36-46,0,0,0,0,4.83,0.81,0,92.65,1.61,0,2.42,19.34,0,0,2.42,0.81,0,0,0.81,0,1.61,29.81,0.81,0.81,13.7,342.41,0,6.45,2.42,0,0,11.28,0.81,0,0,0,0,85.4,0,0,6.45,0,0.81
 48-58,0.57,0,1.15,0,6.89,1.15,0,152.63,2.3,1.72,3.44,30.99,0.57,0,1.15,2.3,0.57,0.57,0,0.57,4.02,57.38,1.15,2.3,10.9,354.04,1.15,3.44,1.15,0,1.72,4.02,0,0,0,0.57,0,76.89,0,0,7.46,0,1.15
 60-70,0,0,1.96,0,9.82,3.93,0,201.21,2.94,2.94,4.91,49.08,3.93,0,1.96,4.91,0,2.94,1.96,0,0.98,72.63,0,1.96,9.82,384.76,0,4.91,0.98,0,2.94,8.83,0,0,0.98,0.98,0,52.02,0.98,0.98,3.93,0,1.96
 72-82,0,0,1.96,0,12.76,1.96,0,159.03,0,0,3.93,54.97,2.94,0.98,0.98,2.94,0.98,1.96,2.94,0,3.93,102.09,0,6.87,13.74,321.99,0.98,5.89,6.87,0.98,0.98,5.89,0,0,1.96,1.96,0,26.5,0.98,2.94,18.65,0.98,0.98
 84-94,0,0,1.06,0,13.81,7.43,0,117.89,3.19,3.19,2.12,36.11,2.12,0,0,5.31,5.31,4.25,1.06,2.12,3.19,79.65,3.19,2.12,7.43,141.25,4.25,8.5,4.25,0,0,26.55,1.06,0,0,0,0,22.3,1.06,2.12,3.19,2.12,0
 96-106,0,0,2.19,0,10.93,3.28,1.09,73.22,6.56,4.37,5.46,38.25,3.28,1.09,3.28,17.49,3.28,7.65,2.19,2.19,1.09,68.85,0,4.37,8.74,111.47,1.09,5.46,9.84,0,2.19,14.21,0,0,2.19,1.09,0,5.46,1.09,1.09,17.49,3.28,0
108-118,0,0,0.77,0,11.49,0,0.77,58.21,3.06,1.53,3.06,29.11,5.36,0,4.6,12.26,0.77,5.36,0.77,2.3,6.89,51.32,0.77,0.77,6.13,144.77,0,3.83,1.53,0,0.77,9.96,0,0,0,3.06,0,3.06,0.77,1.53,9.19,2.3,0.77
120,0,0,0,0,25.48,3.92,0,50.95,5.88,0,3.92,19.6,7.84,0,0,17.64,1.96,5.88,1.96,0,0,33.32,0,0,3.92,105.83,0,1.96,5.88,0,1.96,23.52,0,1.96,3.92,0,0,0,0,0,9.8,3.92,0
