stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17,7.89,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,75.53,3.15,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,24,6,0,1,0,0,0,7,3,0,1,0,1,0,0,0,2,12,0,0,10,85,9,0,1,1,0,1,11,6,0,17,79,0,0,7,0,0
 24-34,0,0.82,0,0,9.85,0,0,16.42,0,0.82,0,12.31,0.82,0,2.46,0,0.82,0,1.64,0,2.46,33.66,0,0,21.34,341.48,8.21,20.52,2.46,0,0,1.64,0,9.85,4.1,6.57,98.5,0,0,22.16,0,0
 36-46,0,0,1.61,0,8.06,0,0,60.43,0,1.61,3.22,16.11,0.81,0,4.83,0,0.81,0,3.22,0,4.83,58.01,0,1.61,12.89,869.32,3.22,26.59,2.42,0,0,4.03,0,5.64,0.81,0,161.13,0,0,23.36,0,6.45
 48-58,0,0,0.57,0,5.74,0,0,157.22,1.15,0.57,4.02,38.44,0,1.72,2.3,1.15,0.57,1.72,1.72,0.57,6.31,62.54,0,1.15,9.18,1087.93,4.02,22.38,5.74,0,0,4.02,0,3.44,0,0,195.67,0,0.57,22.38,0,5.16
 60-70,0,0,0.98,0,11.78,0,0,347.46,0.98,1.96,2.94,66.74,0.98,1.96,1.96,0,0,2.94,3.93,0.98,2.94,109.93,1.96,1.96,14.72,1694.11,0,15.7,6.87,0,3.93,4.91,0,5.89,3.93,0,197.29,0,3.93,35.33,0.98,2.94
 72-82,0,0,2.94,0,26.5,6.87,0,448.62,4.91,3.93,3.93,143.32,8.83,0,5.89,3.93,2.94,6.87,9.82,0,0.98,198.3,3.93,11.78,21.6,1520.59,2.94,34.36,20.61,0,2.94,4.91,0,4.91,2.94,0,126.63,0.98,5.89,59.88,3.93,4.91
 84-94,0,0,1.06,0,36.11,3.19,0,345.16,0,4.25,6.37,104.08,4.25,2.12,7.43,0,6.37,8.5,8.5,1.06,11.68,139.13,2.12,7.43,15.93,841.13,7.43,31.86,21.24,0,2.12,7.43,0,8.5,0,0,69.03,2.12,5.31,59.47,4.25,5.31
 96-106,0,0,5.46,0,45.9,2.19,0,313.65,5.46,3.28,3.28,108.19,12.02,0,6.56,2.19,2.19,13.11,12.02,3.28,5.46,107.1,7.65,6.56,16.39,775.92,0,57.92,29.51,0,7.65,17.49,0,10.93,2.19,0,49.18,1.09,4.37,66.66,9.84,8.74
108-118,0,0,1.53,0.77,48.26,5.36,1.53,258.13,2.3,3.83,5.36,106.47,16.85,0,3.83,9.96,6.13,16.85,6.89,1.53,10.72,116.43,2.3,6.13,19.92,974.3,3.83,46.72,29.11,0,4.6,9.19,0,11.49,2.3,0,19.15,6.13,6.89,56.68,3.06,7.66
120,0,0,3.92,1.96,56.83,5.88,3.92,264.57,0,5.88,5.88,113.67,9.8,0,1.96,7.84,7.84,11.76,3.92,3.92,1.96,94.07,3.92,7.84,21.56,1036.73,9.8,33.32,29.4,0,0,15.68,0,9.8,1.96,0,29.4,3.92,3.92,62.71,1.96,3.92
