stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,355.8,5679.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,263.57,7422.99,0,18.39,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,337.13,6.13,0,0,110.33,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,76.23,0,233.96,0,7.89,0,86.75,0,0,0,0,0,97.26,0,0,0,0,0,0,0,0,0,0,0,3753.8,28.92,0,0,1238.12,0,5.26,26.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,198.26,0,53.5,0,78.67,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,3.15,1693.07,28.32,0,0,553.87,0,9.44,6.29,0,119.58,0,3.15,3.15,0,0,0,0,0
 14-21,0,1,4,36,1792,238,0,328,0,17,0,98,71,4,9,1,36,0,3,2,7,470,10,0,305,2330,241,15,43,201,0,79,6,595,95,110,748,1527,0,0,35,0,2
 24-34,0.82,0,7.39,32.01,381.7,26.27,0,370.21,0.82,46.79,23.8,98.5,24.63,0.82,33.66,2.46,30.37,2.46,5.75,20.52,4.93,664.89,9.03,3.28,223.27,4323.45,68.13,31.19,40.22,0,2.46,34.48,0,2.46,13.13,15.6,174.02,1031,0,0,125.59,0,1.64
 36-46,0.81,0,4.83,3.22,123.27,6.45,0,1502.57,4.03,21.75,53.17,228,12.89,0,37.06,4.83,9.67,4.03,9.67,13.7,0.81,890.26,4.03,24.98,221.56,7122.92,33.03,24.98,37.06,0.81,4.03,49.15,0.81,0.81,8.86,8.86,3.22,1720.91,0,0.81,111.99,0.81,4.83
 48-58,0.57,0,2.87,3.44,109.02,1.72,0,3324.63,6.89,34.43,71.15,511.83,10.33,1.72,36.72,8.03,4.59,9.75,10.33,9.18,5.74,1108.59,4.59,40.17,137.14,6101.84,15.49,16.64,35.58,0,7.46,51.07,0,0,3.44,4.59,0,1750.1,0,5.74,122.79,1.72,5.74
 60-70,0,0,3.93,0.98,74.6,3.93,0,3439.25,9.82,33.37,68.71,282.68,8.83,0,34.35,14.72,8.83,12.76,6.87,7.85,5.89,1312.29,0.98,53.98,94.23,3626.72,11.78,8.83,28.46,0,15.7,47.11,0,0,3.93,1.96,0,708.66,2.94,26.5,86.37,15.7,10.8
 72-82,0,0,12.76,3.93,85.4,28.47,0,2265.68,7.85,34.36,102.09,339.65,20.61,1.96,43.19,27.49,11.78,17.67,16.69,5.89,0.98,1684.53,0.98,68.72,109.95,2387.4,10.8,20.61,58.9,0,16.69,30.43,0,0,6.87,0,0,268.98,5.89,51.05,197.31,44.17,9.82
 84-94,0,0,6.37,4.25,144.44,22.3,1.06,1736.43,5.31,66.91,80.71,247.45,30.8,1.06,20.18,40.36,21.24,24.43,18.05,11.68,6.37,1189.48,4.25,61.6,75.4,1306.31,11.68,21.24,67.97,0,10.62,81.78,0,0,9.56,3.19,0,215.59,19.12,42.48,179.48,46.73,9.56
 96-106,1.09,0,13.11,4.37,213.11,28.41,1.09,1280.82,8.74,72.13,72.13,268.84,40.44,1.09,44.81,63.39,19.67,26.23,25.14,10.93,6.56,1201.04,2.19,48.09,74.31,1124.54,27.32,40.44,111.47,0,27.32,88.52,1.09,0,7.65,2.19,0,83.06,24.04,43.71,233.87,64.48,12.02
108-118,0.77,0,9.96,5.36,154.72,20.68,2.3,1025.62,10.72,88.85,62.81,178.47,39.83,0,21.45,62.81,30.64,46.72,19.15,18.38,13.79,1025.62,3.06,38.3,66.64,1437.71,23.74,25.28,68.94,0,26.04,48.26,0.77,0,9.96,0,0,58.98,33.7,24.51,178.47,45.19,19.15
120,1.96,0,5.88,3.92,107.79,17.64,1.96,827.03,1.96,66.63,45.08,121.51,45.08,0,25.48,64.67,15.68,21.56,5.88,13.72,5.88,652.61,1.96,21.56,62.71,1211.15,31.36,23.52,50.95,0,13.72,50.95,0,0,7.84,0,0,41.16,15.68,25.48,162.66,37.24,7.84
