stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,2279.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,147.11,1795.98,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,61.3,18.39,0,0,36.78,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,210.3,81.49,0,99.89,0,0,0,173.5,0,0,0,0,0,162.98,0,0,0,0,0,0,0,0,0,0,0,1698.15,139.32,0,0,657.18,0,7.89,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,9.44,107,0,248.61,0,25.18,0,160.5,0,0,0,0,0,50.35,0,0,0,0,0,3.15,0,0,0,0,0,3282.29,295.82,0,0,969.27,0,9.44,12.59,9.44,147.91,0,9.44,12.59,0,0,0,0,0
 14-21,1,0,6,99,3526,214,0,217,0,29,0,75,72,10,15,0,49,1,3,2,5,548,18,0,455,2794,621,24,106,205,0,80,12,455,208,37,614,1294,0,0,65,0,5
 24-34,0,0,8.21,55.82,1938.86,29.55,0,393.19,1.64,144.47,18.88,166.63,27.91,2.46,33.66,0,9.85,4.93,49.25,9.85,24.63,1061.37,33.66,7.39,573.78,4097.71,196.18,71.41,108.35,0,1.64,228.2,0.82,2.46,84.55,4.1,162.53,1262.48,0,0,262.67,0,39.4
 36-46,0,0,2.42,7.25,928.13,2.42,0,353.69,2.42,153.08,58.01,261.04,18.53,0,29.81,0,2.42,4.83,30.62,6.45,12.09,1180.31,16.11,26.59,418.95,2533.02,95.07,30.62,69.29,0,2.42,155.49,2.42,1.61,39.48,2.42,2.42,918.46,0,2.42,126.49,0.81,24.98
 48-58,1.15,0,1.72,4.59,817.1,2.3,0,421.75,1.72,222.64,60.25,441.83,17.21,1.72,33.28,2.87,2.3,9.18,29.84,7.46,5.74,1437.95,10.33,53.94,293.21,1386.89,47.63,21.23,75.74,0,5.74,120.5,0.57,0.57,21.23,1.72,0,581.84,0,7.46,99.84,1.15,34.43
 60-70,0,0,2.94,0,743.01,0.98,0,332.74,5.89,186.49,46.13,505.48,39.26,0,22.58,1.96,7.85,11.78,25.52,10.8,3.93,1391.8,9.82,88.34,174.71,762.64,28.46,19.63,61.84,0,10.8,106,0,0,10.8,0,0,205.14,2.94,29.45,75.58,20.61,30.43
 72-82,0,0,16.69,1.96,926.69,6.87,0.98,348.49,3.93,187.5,70.68,621.39,129.58,0,34.36,4.91,25.52,17.67,36.32,16.69,3.93,1923.08,14.72,75.59,212.04,775.51,33.38,37.3,116.82,0,22.58,107,0,0,21.6,0.98,0,104.06,25.52,75.59,162.96,67.73,33.38
 84-94,0,0,18.05,4.25,1625.98,5.31,2.12,408.88,6.37,365.34,61.6,373.84,220.9,0,22.3,4.25,42.48,20.18,33.99,28.68,5.31,1254.27,24.43,91.34,154,499.16,45.67,58.41,121.07,0,11.68,252.76,0,0,45.67,0,0,90.27,83.9,75.4,139.13,73.28,21.24
 96-106,1.09,0,19.67,8.74,1952.92,18.58,6.56,334.41,6.56,381.4,57.92,461.18,245.89,0,46.99,8.74,53.55,29.51,38.25,29.51,5.46,1173.72,39.34,74.31,153,621.83,49.18,85.24,171.58,0,21.86,249.17,1.09,0,40.44,2.19,0,67.76,109.28,66.66,185.78,85.24,31.69
108-118,1.53,0,12.26,13.02,1570.22,7.66,1.53,243.58,3.06,468.77,49.02,359.24,217.53,0,16.09,3.83,45.96,45.19,29.87,32.94,6.13,1039.41,16.85,57.45,131.75,639.58,43.66,67.4,146.3,0,29.11,211.41,0,0,33.7,0,0,36,94.98,32.17,141.7,43.66,35.23
120,1.96,0,9.8,0,885.82,5.88,0,192.06,3.92,266.53,31.36,243.01,99.95,0,17.64,1.96,31.36,13.72,15.68,19.6,0,627.13,9.8,52.91,111.71,491.91,37.24,21.56,74.47,0,11.76,139.14,0,0,15.68,0,0,31.36,19.6,27.44,84.27,25.48,7.84
