stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17,21.03,0,0,15.77,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,223.43,91.26,0,0,122.73,0,0,0,0,3.15,0,0,9.44,0,0,0,0,0
 14-21,0,0,0,24,121,2,0,20,0,4,0,39,9,0,1,0,1,0,1,0,0,40,0,0,27,657,178,0,2,15,0,14,0,17,19,3,77,451,0,0,1,0,0
 24-34,0,0,0,6.57,55.82,0.82,0,31.19,0.82,1.64,0,51.71,3.28,0,6.57,0,0.82,0,5.75,2.46,0,54.18,0,0,59.1,1103.23,28.73,1.64,9.85,0,0,7.39,0,0,21.34,3.28,18.88,450.65,0,0,8.21,0,0
 36-46,0,0,0.81,0.81,30.62,0,0,14.5,3.22,4.03,0,70.9,2.42,0,3.22,0,0,0.81,7.25,0.81,0,51.56,0,0,21.75,493.07,15.31,2.42,5.64,0,0.81,5.64,0.81,0,8.86,4.83,0,273.93,0,0,12.89,0,1.61
 48-58,0,0,0,0,41.89,0,0,27.54,4.59,3.44,1.15,122.22,4.02,0.57,4.02,0,0,2.3,6.31,1.72,1.72,95.83,0.57,1.72,23.53,198.54,5.74,0.57,10.9,0,0,12.05,0,0,8.61,2.87,0,158.94,0,0.57,12.05,0,1.15
 60-70,0,0,0,0,65.76,0,0,22.58,5.89,3.93,1.96,120.73,2.94,0,1.96,0.98,0,8.83,3.93,0,0.98,148.21,0.98,2.94,14.72,106,3.93,0.98,9.82,0,0,29.45,0,0,5.89,1.96,0,58.89,0.98,2.94,7.85,2.94,0
 72-82,0,0,2.94,0,81.48,1.96,0,54.97,3.93,0.98,2.94,170.81,11.78,0,0.98,0,0.98,11.78,17.67,0.98,0,274.87,0,11.78,17.67,137.43,1.96,4.91,14.72,0.98,0.98,51.05,0,0,8.83,1.96,0,41.23,5.89,5.89,17.67,13.74,0
 84-94,0,0,0,0,144.44,1.06,0,59.47,10.62,3.19,2.12,91.34,26.55,0,0,0,6.37,36.11,5.31,3.19,1.06,150.81,1.06,6.37,19.12,71.16,5.31,3.19,21.24,0,0,116.82,0,0,10.62,4.25,0,23.36,9.56,10.62,18.05,13.81,0
 96-106,0,0,7.65,0,154.09,5.46,0,74.31,6.56,7.65,3.28,88.52,18.58,0,4.37,2.19,7.65,39.34,10.93,4.37,0,153,3.28,9.84,26.23,108.19,9.84,7.65,30.6,0,5.46,116.93,0,0,8.74,3.28,0,17.49,7.65,5.46,21.86,5.46,1.09
108-118,0,0,2.3,1.53,192.26,2.3,0.77,88.85,9.96,13.79,0,106.47,22.98,0,2.3,0,6.89,55.15,10.72,0.77,0,169.28,2.3,6.13,31.4,88.09,13.79,2.3,28.34,0,2.3,73.53,0,0,14.55,4.6,0,13.02,13.79,3.06,23.74,6.13,0
120,0,0,0,1.96,178.34,1.96,0,54.87,7.84,5.88,3.92,58.79,21.56,0,3.92,3.92,9.8,35.28,9.8,1.96,0,145.02,3.92,3.92,15.68,86.23,15.68,0,23.52,0,1.96,96.03,0,0,9.8,1.96,0,25.48,3.92,1.96,13.72,5.88,0
