stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,1251.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,1587.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17,6.13,0,0,30.65,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.8,36.8,0,49.95,0,2.63,0,73.6,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,838.56,23.66,0,0,402.19,0,21.03,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.76,0,34.62,0,0,0,72.38,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,692.33,18.88,0,0,264.35,0,3.15,3.15,3.15,31.47,0,0,0,0,0,0,0,0
 14-21,0,0,2,11,215,28,0,33,0,3,0,18,8,0,3,1,7,1,3,1,6,67,1,0,43,443,20,5,11,14,0,30,0,58,7,4,80,194,0,0,10,0,1
 24-34,0,0,4.93,6.57,82.91,1.64,0,77.16,0,8.21,1.64,17.24,0.82,0.82,7.39,4.93,21.34,0.82,5.75,2.46,7.39,114.1,1.64,0.82,48.43,875.03,10.67,22.98,13.13,0.82,0,82.91,0,0,4.93,0,18.88,255.29,0,0,31.19,0,4.93
 36-46,0,0,0.81,0.81,28.2,0.81,0,166.77,0.81,2.42,7.25,33.84,3.22,0,6.45,3.22,6.45,3.22,6.45,0,5.64,117.63,4.83,1.61,47.53,924.91,8.06,17.72,10.47,0,0,86.21,0,0,2.42,0.81,0.81,257.01,0,0.81,12.09,0,8.06
 48-58,0,0,1.15,0.57,18.36,0,0,226.65,0,4.59,9.18,51.07,1.15,0,5.16,4.02,4.02,0.57,7.46,0.57,9.18,160.09,3.44,6.89,19.51,656.43,5.16,13.2,9.75,0,0.57,57.95,0.57,0,2.3,0.57,0,168.12,0,0.57,13.77,0,7.46
 60-70,0,0,1.96,0,25.52,0,0,318.99,0,12.76,10.8,66.74,0.98,1.96,1.96,12.76,0,1.96,3.93,0,5.89,240.47,1.96,7.85,25.52,586.95,1.96,17.67,9.82,0,3.93,58.89,0,0,1.96,0,0,112.88,0.98,1.96,12.76,0.98,6.87
 72-82,0,0,7.85,0,39.27,3.93,0,360.27,0.98,9.82,13.74,113.87,10.8,0.98,6.87,20.61,8.83,2.94,7.85,1.96,4.91,360.27,15.71,12.76,34.36,594.89,1.96,43.19,17.67,0,2.94,55.95,0,0,3.93,0.98,0,62.83,6.87,4.91,38.28,11.78,6.87
 84-94,1.06,0,8.5,1.06,70.09,6.37,0,229.4,2.12,24.43,16.99,74.34,20.18,2.12,6.37,31.86,23.36,7.43,8.5,5.31,5.31,246.39,9.56,15.93,27.61,296.31,5.31,20.18,25.49,0,1.06,174.17,0,0,5.31,0,0,46.73,9.56,4.25,33.99,9.56,5.31
 96-106,0,0,8.74,0,87.43,4.37,1.09,207.64,3.28,20.76,15.3,83.06,16.39,0,10.93,36.06,21.86,12.02,13.11,6.56,6.56,253.54,6.56,13.11,30.6,297.25,5.46,46.99,34.97,0,8.74,116.93,1.09,0,3.28,0,0,20.76,19.67,5.46,46.99,16.39,10.93
108-118,0.77,0,3.83,0,96.51,3.06,3.06,160.09,2.3,29.87,10.72,84.26,24.51,0,3.06,27.57,22.21,14.55,16.09,9.96,9.19,227.49,0.77,3.06,27.57,302.56,9.96,26.04,22.21,0,8.43,114.13,0,0,6.13,0.77,0,9.96,19.15,9.19,32.17,6.13,20.68
120,0,0,1.96,0,94.07,7.84,3.92,107.79,0,17.64,11.76,52.91,11.76,1.96,9.8,25.48,3.92,11.76,0,3.92,5.88,148.94,5.88,11.76,25.48,276.33,7.84,23.52,25.48,0,5.88,62.71,1.96,0,0,0,0,9.8,9.8,5.88,23.52,11.76,9.8
