stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1620.89,23417.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.77,0,0,0,0,0,0,0,0,0,0,0
  5-6,1851.15,21539.54,0,30.65,0,0,0,0,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,514.89,61.3,0,0,165.5,0,570.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,294.42,283.9,0,491.57,0,2.63,0,851.7,0,0,0,0,0,373.28,0,0,0,0,0,0,0,0,0,0,0,8469.71,249.73,0,0,2938.9,0,47.32,55.2,0,0,0,0,0,0,0,0,0,0
 10-12,0,210.85,0,276.93,0,15.73,0,557.01,0,0,0,0,0,75.53,0,0,0,0,0,0,0,0,0,0,0,5066.62,195.11,0,0,1907.06,0,25.18,37.76,6.29,254.9,0,15.73,6.29,0,0,0,0,0
 14-21,0,1,2,52,790,188,0,465,0,1,0,86,28,6,6,2,31,0,3,5,13,326,3,0,281,4639,94,19,82,136,0,118,13,643,49,26,793,1406,0,0,17,0,5
 24-34,0,0,3.28,22.98,218.35,22.98,0,736.31,0.82,6.57,4.93,93.58,12.31,1.64,9.03,10.67,28.73,10.67,22.16,14.78,18.06,519.6,3.28,2.46,206.03,4767.53,18.06,45.97,74.7,0.82,1.64,102.61,0.82,2.46,13.95,1.64,136.26,1127.86,0,0,85.37,0,14.78
 36-46,0,0,1.61,7.25,97.49,3.22,0,1272.96,0.81,5.64,19.34,157.11,11.28,0,5.64,9.67,4.03,11.28,13.7,10.47,8.86,493.07,2.42,9.67,143.41,4338.53,11.28,37.87,33.03,0,0,70.09,1.61,3.22,5.64,0.81,1.61,991.78,0,0,44.31,0,8.06
 48-58,0.57,0,1.15,1.15,77.46,3.44,0,1613.54,1.72,8.03,18.36,247.88,17.79,0.57,10.33,8.03,7.46,13.77,16.07,18.94,5.16,613.97,3.44,25.25,129.68,2968.29,6.89,19.51,32.71,0,3.44,45.33,0.57,0,3.44,0.57,0,621.43,0,1.72,37.3,0.57,11.48
 60-70,0.98,0,4.91,0,56.93,8.83,0,1675.46,4.91,7.85,17.67,225.75,29.45,0,5.89,10.8,6.87,9.82,12.76,4.91,1.96,548.67,0.98,26.5,75.58,2229.04,6.87,20.61,16.69,0,4.91,40.24,0.98,0,2.94,2.94,0,246.36,1.96,8.83,45.15,2.94,7.85
 72-82,0,0,3.93,0,90.31,17.67,0,1080.81,1.96,5.89,26.5,245.42,54.97,0,16.69,26.5,18.65,5.89,15.71,12.76,0.98,517.34,3.93,17.67,105.04,1594.22,4.91,22.58,31.41,0,2.94,41.23,0,0,8.83,0,0,93.26,9.82,13.74,45.16,16.69,10.8
 84-94,0,0,4.25,2.12,139.13,21.24,2.12,723.25,4.25,10.62,19.12,120.01,72.22,1.06,7.43,28.68,21.24,25.49,23.36,10.62,8.5,333.48,3.19,22.3,99.83,898.48,12.74,22.3,25.49,0,4.25,118.95,0,0,14.87,0,0,78.59,12.74,8.5,53.1,13.81,6.37
 96-106,0,0,7.65,0,125.68,21.86,5.46,473.2,2.19,6.56,8.74,112.56,50.27,0,13.11,50.27,18.58,12.02,10.93,9.84,1.09,256.82,5.46,16.39,61.2,683.03,10.93,24.04,36.06,0,2.19,106.01,2.19,0,7.65,0,0,22.95,12.02,6.56,55.74,15.3,3.28
108-118,0,0,2.3,2.3,104.94,24.51,8.43,396.77,3.06,11.49,17.62,103.41,37.53,0,4.6,50.55,18.38,11.49,9.19,11.49,1.53,187.66,4.6,7.66,64.34,912.26,7.66,28.34,23.74,0,3.83,88.09,1.53,0,3.83,0,0,16.09,8.43,3.83,36.77,5.36,4.6
120,0,0,0,0,72.51,35.28,5.88,309.65,0,11.76,9.8,62.71,41.16,0,5.88,41.16,11.76,5.88,5.88,11.76,0,152.86,0,3.92,70.55,674.17,3.92,9.8,9.8,0,0,82.31,1.96,0,5.88,1.96,0,17.64,3.92,5.88,25.48,1.96,1.96
