stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,434.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,306.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,10.51,0,18.4,0,0,0,26.29,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,339.1,7.89,0,0,113.03,0,0,5.26,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,9.44,0,6.29,0,34.62,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,361.9,12.59,0,0,113.29,0,0,3.15,6.29,18.88,3.15,6.29,0,0,0,0,0
 14-21,0,0,0,1,24,8,0,14,0,0,0,3,2,0,0,0,0,0,0,0,0,14,0,0,7,134,3,1,2,2,0,3,1,25,1,28,48,0,0,0,0,0
 24-34,0,0,0,1.64,11.49,0.82,0,18.88,0,0,0,2.46,0,0,1.64,0,1.64,0.82,0.82,1.64,0,24.63,0,0,2.46,178.95,0,0.82,1.64,0,0,0.82,0,0,0.82,8.21,33.66,0,0,3.28,0,0
 36-46,0,0,0,0,0.81,0,0,30.62,0,0,0,4.83,0.81,0,0.81,0,0,0,0,0,0,15.31,0.81,0,4.03,165.16,0,0.81,4.03,0,0,4.03,0,0,0,0,24.98,0,0,4.83,0,0
 48-58,0,0,0,0,0.57,0,0,52.79,0,0.57,0,11.48,0.57,0,0.57,0,1.15,0,1.72,0,0,18.94,0.57,0.57,4.59,112.47,0.57,0,0.57,0,0,1.15,0,0,0,0,21.23,0,0,1.15,0,1.72
 60-70,0,0,0,0,1.96,0.98,0,68.71,0.98,0.98,0,10.8,2.94,0,0,0,0.98,0,0,0.98,0.98,15.7,0,0.98,2.94,91.28,0.98,0.98,0,0,0.98,1.96,0,0,0,0,17.67,0,0,1.96,0,0
 72-82,0,0,0.98,0,4.91,0,0,64.79,0,0.98,1.96,13.74,0.98,0,0,0.98,1.96,0,0.98,0,0.98,32.39,0,0,7.85,62.83,0.98,0.98,1.96,0,0,6.87,0,0,0,0,6.87,0.98,0.98,1.96,0.98,0.98
 84-94,0,0,1.06,0,5.31,0,2.12,37.17,0,1.06,1.06,10.62,6.37,0,0,2.12,3.19,0,1.06,0,0,19.12,1.06,4.25,5.31,37.17,1.06,0,0,0,0,12.74,0,0,0,0,0,0,0,2.12,1.06,0
 96-106,0,0,2.19,0,9.84,1.09,0,30.6,0,0,1.09,9.84,2.19,0,0,4.37,5.46,2.19,2.19,0,1.09,24.04,4.37,3.28,7.65,26.23,1.09,1.09,1.09,0,2.19,13.11,0,0,1.09,0,0,1.09,1.09,3.28,0,0
108-118,0,0,0,0.77,11.49,0,0,22.98,0,3.06,1.53,8.43,1.53,0,0,1.53,3.83,0.77,0.77,1.53,0.77,16.09,1.53,0,4.6,35.23,0,2.3,0.77,0,1.53,11.49,0,0,0,0,0.77,0,0,3.83,0.77,0
120,0,0,0,0,15.68,3.92,0,19.6,0,5.88,1.96,19.6,0,0,0,1.96,0,0,1.96,0,0,13.72,0,0,9.8,31.36,1.96,0,3.92,0,0,13.72,0,0,0,0,3.92,0,0,0,1.96,0
