stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,232.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,7.89,0,0,63.09,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,276.01,15.77,0,0,197.15,0,0,0,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,59.79,0,0,88.12,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,374.49,50.35,0,0,122.73,0,0,0,0,47.2,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,3,85,4,14,0,1,0,12,5,0,1,0,0,0,0,0,0,22,0,0,20,290,253,1,8,8,0,1,1,37,3,5,102,84,0,0,0,0,0
 24-34,0,0,0,0,47.61,2.46,50.89,0,7.39,0.82,29.55,2.46,0,6.57,1.64,1.64,0,7.39,1.64,0,104.25,0,0,46.79,673.92,49.25,1.64,6.57,0,0,3.28,0,0.82,0.82,1.64,22.98,137.9,0,0,13.95,0,0
 36-46,0,0,0,0.81,24.98,0,116.82,0,4.83,7.25,95.87,4.83,0,7.25,0,0,0,15.31,0,0,144.21,0,0.81,49.15,642.92,29.81,4.03,9.67,0,0.81,1.61,0,0.81,1.61,1.61,0,173.22,0,0,8.86,0,0
 48-58,0,0,0,0.57,16.07,0,111.32,0,5.16,6.31,166.98,2.87,1.15,8.61,0,0,0.57,6.31,0.57,0,151.48,0.57,2.3,40.17,344.28,12.05,2.3,7.46,0,0.57,1.72,0,0,0.57,0,0,111.32,0,1.15,6.31,0,1.72
 60-70,0,0,0,0,22.58,0,95.21,0.98,6.87,6.87,167.84,3.93,0.98,5.89,0,1.96,0,11.78,0.98,0,225.75,1.96,3.93,35.33,293.48,8.83,1.96,6.87,0,0,0.98,0,0,2.94,0.98,0,52.02,0.98,1.96,5.89,2.94,0.98
 72-82,0,0,2.94,0,21.6,0.98,46.14,0,1.96,13.74,229.71,2.94,0.98,6.87,1.96,1.96,0,16.69,0.98,0,264.07,0,5.89,33.38,198.3,4.91,0.98,7.85,0,0,0.98,0,0,0,0,0,34.36,0.98,3.93,18.65,8.83,0
 84-94,0,0,0,0,59.47,1.06,50.98,0,6.37,8.5,114.7,8.5,3.19,4.25,2.12,1.06,0,11.68,1.06,3.19,145.5,0,6.37,24.43,117.89,7.43,5.31,8.5,0,0,3.19,0,0,1.06,0,0,23.36,2.12,4.25,13.81,4.25,0
 96-106,0,0,1.09,0,51.36,4.37,30.6,1.09,7.65,13.11,165.02,7.65,0,6.56,7.65,2.19,0,19.67,2.19,1.09,157.37,0,5.46,19.67,140.98,7.65,5.46,8.74,0,3.28,1.09,0,0,2.19,1.09,0,34.97,0,6.56,12.02,12.02,1.09
108-118,0,0,0,0,52.85,0,26.04,0.77,10.72,8.43,132.51,10.72,0,2.3,11.49,4.6,0,24.51,0.77,1.53,124.09,0,3.06,24.51,140.94,11.49,6.89,11.49,0,0.77,2.3,0,0,1.53,0,0,12.26,4.6,3.83,17.62,6.13,0
120,3.92,0,0,0,58.79,5.88,43.12,0,5.88,13.72,150.9,11.76,0,3.92,5.88,1.96,0,13.72,0,0,127.39,0,7.84,21.56,125.43,13.72,7.84,13.72,0,0,3.92,0,0,1.96,0,0,11.76,1.96,9.8,19.6,5.88,0
