stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,1937.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,171.63,1808.24,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,116.46,6.13,0,0,24.52,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,44.69,0,84.12,0,2.63,131.44,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,1001.54,26.29,0,0,360.13,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,50.35,0,3.15,50.35,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,717.51,12.59,0,0,327.28,0,6.29,6.29,0,37.76,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,10,70,25,49,0,0,0,12,6,0,3,0,2,0,0,0,3,45,0,0,35,570,3,3,9,13,0,6,3,63,1,3,90,200,0,0,3,0,0
 24-34,0,0,1.64,4.93,41.86,8.21,126.41,1.64,1.64,0,16.42,1.64,0,2.46,0,4.93,0.82,1.64,2.46,1.64,83.73,1.64,0.82,37.76,1063.01,7.39,8.21,8.21,0,0,17.24,0,0.82,4.93,1.64,18.88,252.82,0,0,18.06,0,3.28
 36-46,0,0,0,0,11.28,1.61,220.75,1.61,0.81,0.81,20.95,1.61,0,0,1.61,0,1.61,1.61,0,2.42,76.54,0,0.81,22.56,837.9,1.61,5.64,4.83,0,0,12.09,0.81,0,0,0.81,0,197.39,0,0,9.67,0,0.81
 48-58,0,0,0,0,10.9,1.15,265.1,2.3,2.3,2.3,39.02,0.57,1.72,3.44,0.57,0.57,2.3,2.3,0.57,1.15,65.99,0,2.87,21.23,618.56,1.15,1.15,4.59,0,0,8.03,0,0,0.57,0,0,146.89,0,0.57,6.89,0,2.3
 60-70,0,0,0.98,0,10.8,0,236.55,3.93,1.96,2.94,40.24,2.94,0,0.98,0.98,0,1.96,0.98,0,0.98,55.95,0,0.98,9.82,497.63,0.98,2.94,0.98,0,0.98,9.82,0,0,0.98,0.98,0,58.89,0,0,8.83,0.98,3.93
 72-82,0,0,0,0,20.61,8.83,185.53,0.98,2.94,4.91,48.1,9.82,0.98,1.96,4.91,0.98,0.98,1.96,0.98,0.98,107,0,10.8,12.76,447.64,0,5.89,8.83,0,1.96,10.8,0,0,0,0.98,0,37.3,1.96,3.93,22.58,2.94,1.96
 84-94,0,0,1.06,1.06,20.18,1.06,128.51,1.06,4.25,2.12,33.99,8.5,0,0,6.37,4.25,2.12,0,0,1.06,49.92,2.12,4.25,12.74,224.09,3.19,2.12,8.5,0,0,31.86,0,0,2.12,0,0,36.11,1.06,4.25,7.43,4.25,4.25
 96-106,0,0,3.28,0,21.86,1.09,75.41,2.19,3.28,3.28,42.62,2.19,0,0,5.46,0,5.46,1.09,1.09,0,62.29,2.19,5.46,14.21,196.71,0,6.56,9.84,0,3.28,28.41,0,0,1.09,0,0,8.74,2.19,0,7.65,0,3.28
108-118,0,0,1.53,0.77,34.47,1.53,68.94,0,9.19,0.77,37.53,9.96,0,0.77,5.36,2.3,6.89,1.53,1.53,3.83,54.38,0.77,0,18.38,223.66,0.77,5.36,6.13,0,2.3,29.87,0,0,1.53,0.77,0,9.19,0.77,0.77,13.02,3.06,5.36
120,0,0,0,0,35.28,1.96,66.63,3.92,1.96,1.96,35.28,13.72,0,0,0,5.88,3.92,1.96,1.96,5.88,47.03,5.88,0,17.64,176.38,3.92,1.96,3.92,0,0,62.71,0,1.96,0,3.92,0,3.92,0,1.96,11.76,9.8,1.96
