stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,289.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,220.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,7.89,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,86.75,2.63,0,0,34.17,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,6.29,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,78.67,0,0,0,34.62,0,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,4,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,3,0,0,2,34,1,0,1,0,0,1,0,4,0,0,4,13,0,0,1,0,1
 24-34,0,0,0,0.82,4.1,0.82,0,8.21,0,0.82,0,0,0,0.82,0,0,0,0,0,0,13.95,0,0.82,4.93,121.49,0.82,2.46,2.46,0,0,3.28,0,0,0,0.82,0,26.27,0,0,3.28,0,0
 36-46,0,0,0,0,4.03,0.81,0,20.14,0,0,6.45,0,0,0.81,0,0,0,0,0,0.81,17.72,0.81,1.61,1.61,169.19,0,2.42,0.81,0,0,7.25,0,0,0,0,0,44.31,0,0,3.22,0,0.81
 48-58,0,0,0,0,4.02,0,0,30.99,1.15,0.57,6.31,0,0,0,0,0,0,0,0,0,10.9,0.57,0.57,0.57,91.81,0,0.57,0.57,0,0,1.72,0,0,0,0,0,17.21,0,0,0.57,0,0.57
 60-70,0,0,0,0,2.94,0.98,0,39.26,0.98,2.94,8.83,1.96,0,0,0.98,2.94,0,0,0.98,0.98,7.85,0,0.98,0.98,87.36,0,0,1.96,0,0,0.98,0,0,0,0,0,14.72,0,0,1.96,0,0
 72-82,0,0,0,0,1.96,0.98,0,55.95,0,1.96,9.82,1.96,0,0,0,0,0.98,0,0,0,19.63,0,0,2.94,131.54,0,1.96,1.96,0,0.98,4.91,0,0,0,0,0,9.82,0,0,2.94,0.98,0
 84-94,0,0,1.06,0,1.06,1.06,0,35.05,1.06,2.12,9.56,0,0,0,3.19,2.12,0,0,1.06,1.06,22.3,0,1.06,1.06,57.35,1.06,1.06,5.31,0,0,10.62,0,0,0,0,0,6.37,1.06,0,5.31,0,1.06
 96-106,0,0,0,0,5.46,2.19,0,27.32,0,0,2.19,0,0,2.19,0,2.19,2.19,1.09,0,0,16.39,0,0,2.19,49.18,0,2.19,0,0,0,3.28,0,0,0,0,0,0,0,1.09,3.28,2.19,0
108-118,0,0,0,0,2.3,3.06,1.53,27.57,2.3,0,8.43,2.3,0,0,0,1.53,2.3,0,0,1.53,10.72,0.77,0.77,0.77,58.21,0,1.53,2.3,0,0,6.13,0,0,0,0,0,2.3,0,0,2.3,0,0.77
120,0,0,0,1.96,13.72,5.88,0,47.03,0,1.96,11.76,1.96,0,0,5.88,1.96,0,1.96,0,0,29.4,0,0,1.96,119.55,1.96,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0
