stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,190.02,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57,0,0,0,21.03,0,15.77,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.82,3.15,0,0,18.88,0,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,1,1,1,32,7,0,44,0,0,0,3,0,0,1,0,2,0,1,1,2,16,0,0,13,228,17,12,23,3,0,6,0,15,1,39,156,71,0,0,0,0,0
 24-34,0,0,0,0,9.85,0.82,0,152.68,0,0,0.82,2.46,0,0,4.93,0.82,9.03,0.82,19.7,0.82,52.53,12.31,4.1,0,7.39,253.64,57.46,52.53,34.48,0.82,0,18.06,0,0,0.82,5.75,28.73,73.88,0,0,2.46,0,0.82
 36-46,0,0,1.61,0,5.64,0,0,94.26,0,0,0,9.67,0,0,2.42,4.03,4.03,1.61,23.36,0,99.1,10.47,9.67,0,4.03,556.72,95.87,47.53,46.73,0,0,19.34,0,0,0,0.81,0,104.74,0,0,2.42,0,4.03
 48-58,0.57,0,0.57,0,4.02,0,0,168.7,1.72,0.57,1.72,24.1,0,0,0.57,0.57,5.16,5.16,20.08,0,76.89,20.66,6.31,0,2.3,468.22,65.41,35,29.84,0,0,26.97,0,0,0,0,0,69.43,0,0,0.57,0,14.92
 60-70,0,0,0.98,0,8.83,0,0,427.94,2.94,0,3.93,23.56,0,0,0,9.82,3.93,11.78,28.46,0,31.41,56.93,4.91,3.93,6.87,1015.88,49.08,38.28,34.35,0,5.89,17.67,0,0,0,1.96,0,95.21,0.98,0.98,0,0.98,14.72
 72-82,0,0,1.96,0,14.72,3.93,0,1134.8,0,1.96,10.8,102.09,1.96,0.98,0.98,20.61,7.85,22.58,41.23,0,36.32,130.56,10.8,1.96,8.83,995.41,53.01,67.73,71.66,0,3.93,15.71,0,0,0.98,0,0,63.81,9.82,0.98,5.89,3.93,14.72
 84-94,0,0,1.06,0,22.3,2.12,0,917.6,0,3.19,13.81,88.15,3.19,0,2.12,20.18,19.12,45.67,86.03,1.06,64.78,105.14,5.31,2.12,7.43,560.76,67.97,66.91,101.96,0,7.43,55.23,0,0,0,0,0,46.73,38.23,1.06,5.31,2.12,24.43
 96-106,0,0,1.09,0,41.53,13.11,1.09,1193.39,2.19,10.93,18.58,167.21,8.74,0,5.46,52.46,29.51,38.25,131.14,6.56,54.64,181.41,10.93,3.28,13.11,497.25,74.31,136.61,133.33,0,15.3,134.42,0,0,4.37,3.28,0,20.76,85.24,1.09,9.84,5.46,30.6
108-118,1.53,0,0.77,0,65.11,9.19,1.53,1116.01,4.6,14.55,19.15,147.06,6.89,0,3.06,48.26,51.32,90.38,104.17,2.3,78.89,179.24,10.72,3.06,19.15,729.2,87.32,94.21,126.38,0,19.15,128.68,0,0,2.3,4.6,0,15.32,102.64,0.77,11.49,9.96,89.62
120,1.96,0,1.96,0,43.12,5.88,1.96,668.29,9.8,7.84,19.6,111.71,7.84,0,0,45.08,13.72,25.48,45.08,5.88,23.52,146.98,7.84,1.96,9.8,609.49,62.71,58.79,94.07,0,15.68,60.75,0,0,0,3.92,0,23.52,29.4,0,11.76,3.92,29.4
