stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,224.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,134.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,2.63,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29,5.26,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88,6.29,0,0,6.29,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,2,1,1,9,9,0,0,0,0,0
 24-34,0,0,0,0.82,1.64,0,0,0.82,0.82,1.64,0,0,0,0,0,0,0,0,0.82,0,0.82,2.46,0,0,3.28,46.79,1.64,5.75,2.46,0,0,0,0,1.64,0.82,4.1,8.21,0,0,0.82,0,0
 36-46,0,0,0,0,0,0,0,5.64,0,0,0,0,0,0,0,1.61,0,0,0,0,3.22,4.03,0,0,4.03,111.99,2.42,16.92,0,0,0,0.81,0,1.61,0.81,0,14.5,0,0,2.42,0,3.22
 48-58,0,0,0,0,2.87,0,0,19.51,5.16,0.57,0.57,8.61,0,0.57,0.57,1.15,0,0.57,0.57,0,4.02,14.92,0,0,4.59,254.77,2.3,22.38,1.72,0,0,2.3,0,1.15,0.57,0,24.1,0,0,4.02,0,6.31
 60-70,0,0,0,0,3.93,0,0,100.12,2.94,2.94,1.96,30.43,0,0,0,4.91,0,2.94,0,0,1.96,67.73,0,1.96,7.85,657.62,0.98,25.52,1.96,0,0.98,3.93,0,3.93,0,0,41.22,0,0.98,10.8,0,5.89
 72-82,0,0,1.96,0,4.91,0.98,0,240.51,5.89,2.94,2.94,68.72,1.96,0,0.98,2.94,0,3.93,0.98,0.98,1.96,143.32,1.96,2.94,14.72,785.33,0.98,49.08,8.83,0,0,4.91,0,4.91,0.98,0,42.21,0.98,5.89,23.56,4.91,10.8
 84-94,0,0,0,0,16.99,2.12,0,150.81,2.12,3.19,1.06,53.1,6.37,0,1.06,12.74,4.25,6.37,4.25,0,11.68,86.03,1.06,3.19,9.56,375.96,5.31,31.86,13.81,0,2.12,21.24,0,12.74,0,0,23.36,0,6.37,8.5,5.31,7.43
 96-106,0,0,0,1.09,14.21,7.65,1.09,159.56,3.28,2.19,1.09,51.36,3.28,1.09,2.19,15.3,1.09,10.93,2.19,1.09,5.46,86.33,1.09,4.37,15.3,392.33,2.19,55.74,10.93,0,5.46,36.06,0,9.84,3.28,0,16.39,1.09,6.56,15.3,8.74,7.65
108-118,0,0,1.53,1.53,13.79,2.3,0,140.17,3.06,3.83,3.06,54.38,6.13,0,2.3,9.96,1.53,10.72,0.77,0,11.49,81.96,0,3.83,16.85,393.7,7.66,47.49,5.36,0.77,1.53,19.92,0,5.36,0.77,0,12.26,0,6.89,5.36,9.96,15.32
120,0,0,0,0,43.12,3.92,0,97.99,3.92,3.92,1.96,50.95,5.88,0,0,15.68,0,7.84,0,1.96,7.84,74.47,3.92,9.8,31.36,538.94,11.76,27.44,9.8,0,0,25.48,0,9.8,1.96,0,15.68,0,3.92,9.8,3.92,7.84
