stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,263.56,4902.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,202.28,2525.41,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,122.59,6.13,0,0,18.39,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.8,47.32,0,120.92,0,0,160.35,0,0,0,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,1558.83,89.38,0,0,720.27,0,2.63,21.03,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,56.65,0,116.44,0,6.29,141.61,0,0,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,3.15,1384.67,103.85,0,0,607.37,0,3.15,18.88,9.44,69.23,0,0,0,0,0,0,0,0
 14-21,0,1,3,6,107,39,53,0,1,0,83,4,0,0,0,1,0,0,0,0,94,0,0,57,1009,15,8,35,46,0,1,9,107,76,2,52,575,0,0,5,0,0
 24-34,0,0,4.93,0.82,27.91,0,132.98,0,2.46,4.93,96.86,4.1,0.82,4.1,0,0,1.64,6.57,3.28,0.82,159.25,0.82,0,78.8,1457.02,3.28,42.68,15.6,0,0,4.1,0,0,20.52,0,14.78,485.95,0,0,22.98,0,0.82
 36-46,0,0,0.81,0,6.45,0,208.67,0,3.22,11.28,69.29,0.81,0,4.03,1.61,1.61,0,2.42,0.81,1.61,161.13,0.81,4.83,38.67,997.42,0.81,48.34,6.45,0,0,0.81,0.81,0.81,8.06,0,0,278.76,0,0,8.86,0,1.61
 48-58,0,0,0,0,13.2,0,371.83,0,1.72,8.61,86.64,0,0,4.02,0,0,1.15,4.59,0,0.57,247.88,0.57,8.03,48.2,792.42,0,29.84,8.61,0,0.57,2.3,0,0,6.89,0,0,212.88,0,1.72,6.31,0,2.3
 60-70,0.98,0,0.98,0,12.76,0,505.48,0,1.96,4.91,93.24,4.91,0,4.91,0.98,0,3.93,2.94,0,0.98,269.92,1.96,9.82,34.35,781.29,0,36.32,11.78,0,0,3.93,0,0,2.94,0,0,99.13,0,6.87,6.87,0.98,3.93
 72-82,0,0,7.85,0,20.61,1.96,509.48,0.98,2.94,17.67,124.67,8.83,0,9.82,2.94,2.94,3.93,11.78,0.98,2.94,401.5,0.98,14.72,37.3,807.91,0.98,68.72,32.39,0,0,0,0,0,3.93,0,0,77.55,0.98,13.74,10.8,9.82,0.98
 84-94,0,0,6.37,1.06,27.61,1.06,337.73,0,5.31,2.12,69.03,9.56,1.06,1.06,4.25,3.19,4.25,8.5,1.06,1.06,204.97,0,14.87,29.74,365.34,1.06,60.54,37.17,0,0,3.19,1.06,0,10.62,0,0,40.36,1.06,12.74,13.81,12.74,4.25
 96-106,0,0,8.74,1.09,19.67,5.46,224.03,1.09,4.37,9.84,48.09,12.02,0,8.74,7.65,0,2.19,12.02,1.09,1.09,210.92,2.19,6.56,32.79,321.3,4.37,95.08,39.34,0,5.46,3.28,0,0,7.65,0,0,22.95,0,5.46,16.39,6.56,1.09
108-118,0,0,3.06,1.53,16.85,3.06,166.21,0,3.83,7.66,60.51,5.36,0,3.83,3.06,2.3,3.83,6.13,1.53,0,182.3,0,4.6,14.55,369.96,2.3,66.64,31.4,0,2.3,2.3,0.77,0,7.66,0,0,13.02,4.6,6.13,11.49,6.13,2.3
120,0,0,1.96,0,19.6,0,139.14,0,3.92,1.96,35.28,11.76,0,0,5.88,0,1.96,5.88,3.92,0,154.82,1.96,3.92,27.44,380.2,3.92,31.36,15.68,0,0,1.96,0,0,1.96,0,0,11.76,0,1.96,21.56,11.76,1.96
