stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,408.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,563.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,26.29,0,102.52,0,0,155.09,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,762.33,55.2,0,0,99.89,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,100.7,0,3.15,129.03,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,840.24,173.08,0,0,138.47,0,0,3.15,0,12.59,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,6,102,49,69,0,0,0,12,4,0,7,0,0,0,1,1,2,94,0,0,60,581,220,3,23,14,0,2,3,26,2,9,56,264,0,0,36,0,9
 24-34,0,0,3.28,4.93,34.48,14.78,80.44,0.82,2.46,7.39,8.21,0.82,0,9.03,0,0,0.82,6.57,0.82,18.06,253.64,0.82,0.82,73.88,1394.63,56.64,8.21,37.76,0,0.82,2.46,0.82,0,2.46,4.93,32.83,467.89,0,0,146.11,0,22.98
 36-46,0,0,1.61,0.81,11.28,2.42,261.84,2.42,1.61,10.47,23.36,0.81,0,12.89,0,0.81,4.03,8.86,0,14.5,283.6,0.81,4.83,74.12,1447.79,38.67,11.28,23.36,0,0.81,1.61,0.81,0,0,2.42,0,472.93,0,0.81,99.9,0,19.34
 48-58,0,0,0,0,12.62,0,464.78,0.57,1.15,13.77,44.18,0.57,0,10.33,0,0.57,6.31,10.33,0,12.05,375.27,0,8.61,56.81,1083.92,12.62,4.02,17.21,0,0,2.3,0,0.57,2.3,0.57,0,275.43,0,1.72,93.53,0.57,22.38
 60-70,0,0,0,0,10.8,0,917.72,0.98,0.98,15.7,45.15,0,0,8.83,0,0.98,8.83,14.72,0,7.85,500.58,0,15.7,51.04,1277.94,7.85,6.87,16.69,0,0,5.89,0,0,0,1.96,0,133.49,0,9.82,82.45,5.89,20.61
 72-82,0,0,1.96,0,17.67,0.98,855.03,0,1.96,15.71,109.95,0,0,12.76,0.98,1.96,9.82,30.43,0,15.71,526.17,1.96,14.72,44.17,963.99,1.96,3.93,23.56,0,0.98,2.94,0,0,0,0,0,80.5,0.98,15.71,134.49,16.69,24.54
 84-94,0,0,1.06,1.06,21.24,2.12,553.32,5.31,2.12,15.93,90.27,3.19,0,7.43,1.06,1.06,21.24,30.8,0,23.36,375.96,0,16.99,57.35,569.25,11.68,9.56,30.8,0,1.06,6.37,0,0,0,1.06,0,46.73,0,11.68,120.01,10.62,30.8
 96-106,0,0,1.09,0,18.58,3.28,348.62,3.28,0,12.02,91.8,1.09,0,22.95,3.28,0,24.04,34.97,2.19,17.49,277.58,1.09,10.93,34.97,427.3,4.37,10.93,38.25,0,6.56,6.56,1.09,0,0,0,0,19.67,0,4.37,119.12,24.04,42.62
108-118,0,0,0.77,0,10.72,2.3,238.21,3.83,0.77,10.72,68.17,2.3,0,5.36,2.3,3.06,32.94,19.92,1.53,18.38,232.85,0,6.89,22.21,444.26,2.3,1.53,31.4,0,3.83,3.83,0.77,0,1.53,1.53,0,14.55,3.06,3.06,113.36,13.79,52.09
120,0,0,0,0,23.52,0,205.78,3.92,1.96,7.84,47.03,3.92,0,13.72,1.96,0,23.52,21.56,0,3.92,150.9,0,5.88,23.52,433.11,7.84,9.8,27.44,1.96,9.8,3.92,0,0,0,0,0,7.84,0,0,84.27,3.92,15.68
