stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,0,0,2.63,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.32,0,0,0,168.24,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,31.47,0,9.44,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,185.67,0,0,0,298.96,0,0,9.44,40.91,0,9.44,3.15,0,0,0,0,0
 14-21,0,1,0,1,464,61,0,87,0,2,0,0,1,2,14,0,3,0,0,0,1,621,3,0,586,709,1,1,30,7,0,1,145,3,0,252,110,0,0,1,0,0
 24-34,0.82,0,0,0.82,62.39,4.93,0,67.31,0.82,20.52,20.52,2.46,0.82,1.64,22.98,0,0.82,0.82,0.82,0.82,0.82,1337.17,0,4.93,504.01,316.03,0,0.82,0.82,0,3.28,3.28,0,0.82,2.46,55.82,30.37,0,0,8.21,0,0
 36-46,0,0,0,0,9.67,0,0,28.2,0,14.5,58.81,8.06,0.81,0,27.39,1.61,0.81,0,0,0.81,0,1283.43,0,35.45,374.64,226.39,0,0.81,0,0,3.22,8.86,0,1.61,0.81,0,44.31,0,0,8.06,0,0.81
 48-58,0,0,0,0,7.46,0.57,0,43.04,0.57,12.05,70.58,15.49,0.57,0,20.08,0,0,0,0,0.57,1.15,1500.5,1.15,52.22,243.29,135.99,0.57,0.57,0.57,0,6.89,8.03,0,0,0,0,33.85,0,3.44,6.31,1.15,1.15
 60-70,0,0,0,0,2.94,1.96,0,37.3,0.98,11.78,75.58,12.76,1.96,0,10.8,1.96,0,0,0.98,2.94,0,1692.14,0,62.82,150.17,89.32,0,0.98,0.98,0,7.85,1.96,0,0,1.96,0,13.74,0.98,12.76,5.89,10.8,0
 72-82,0,0,0,0,9.82,3.93,0.98,133.51,1.96,4.91,124.67,36.32,0.98,0,14.72,0,0,0,1.96,0,1.96,2352.06,0,63.81,174.74,97.18,0.98,0.98,4.91,0,10.8,4.91,0,0,0,0,6.87,4.91,40.25,5.89,41.23,1.96
 84-94,0,0,0,0,14.87,2.12,0,193.29,2.12,12.74,88.15,24.43,1.06,0,20.18,4.25,1.06,4.25,3.19,1.06,0,1597.3,0,75.4,127.44,53.1,1.06,1.06,3.19,0,8.5,4.25,0,0,1.06,0,9.56,23.36,45.67,6.37,32.92,1.06
 96-106,1.09,0,0,0,21.86,5.46,0,147.53,3.28,13.11,67.76,34.97,2.19,0,19.67,4.37,1.09,1.09,1.09,3.28,0,1573.7,1.09,60.11,108.19,101.63,2.19,1.09,2.19,0,20.76,4.37,0,0,0,0,0,50.27,22.95,6.56,52.46,1.09
108-118,0,0,2.3,0,12.26,0.77,2.3,56.68,0,10.72,82.72,31.4,3.83,0,7.66,3.83,0.77,0,0,2.3,0.77,1549.54,0.77,47.49,98.04,103.41,0.77,0.77,2.3,0,14.55,3.06,0,1.53,0,0,1.53,72,13.02,1.53,44.43,1.53
120,0,0,0,0,19.6,1.96,3.92,60.75,0,11.76,64.67,13.72,1.96,0,11.76,0,3.92,0,1.96,13.72,0,1273.86,0,66.63,99.95,92.11,0,0,1.96,0,7.84,1.96,0,0,0,0,0,23.52,11.76,3.92,48.99,0
