stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,2121.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,563.93,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,10.51,0,31.54,0,0,23.66,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,241.84,7.89,0,0,81.49,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,37.76,0,3.15,18.88,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,387.08,12.59,0,0,94.41,0,0,3.15,0,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,3,487,18,15,0,1,0,7,4,0,1,0,4,0,0,1,1,44,3,0,18,175,2,0,3,3,0,3,1,35,2,1,35,87,0,0,10,0,0
 24-34,0,0,0.82,4.1,132.16,1.64,36.94,0,9.03,0.82,36.94,0.82,0,8.21,0,7.39,0.82,2.46,0.82,0.82,119.84,1.64,0.82,59.92,338.19,4.93,0,2.46,0,0,10.67,0,0,0,0,27.09,128.05,0,0,47.61,0,0.82
 36-46,0,0,0,0,45.12,0.81,29,0,9.67,4.83,78.96,0.81,0,5.64,0,0.81,0,0.81,0,2.42,161.13,0,5.64,41.09,253.79,4.03,0.81,1.61,0,0,16.92,0,0,0.81,0,0,123.27,0,0,23.36,0,1.61
 48-58,0,0,0.57,0,21.8,0,32.71,0,14.35,5.16,119.35,1.15,0,4.59,0,0,0,1.72,0,1.15,175.01,0.57,5.16,32.71,123.94,2.3,0,4.02,0,1.72,13.2,0,0,0,0,0,110.74,0,1.15,24.1,0,0.57
 60-70,0,0,0,0,27.48,0,19.63,0,24.54,3.93,138.39,3.93,0,0.98,0.98,0.98,0,1.96,0.98,0,206.12,1.96,8.83,20.61,66.74,3.93,0.98,4.91,0,3.93,15.7,0,0,0,0,0,42.21,0,6.87,25.52,2.94,0.98
 72-82,0,0,1.96,0,33.38,0,30.43,0.98,18.65,14.72,185.53,22.58,0,7.85,1.96,0.98,4.91,2.94,0,0,282.72,0,17.67,32.39,74.61,1.96,2.94,15.71,0,5.89,15.71,0,0,0.98,0,0,31.41,0.98,11.78,33.38,8.83,1.96
 84-94,0,0,1.06,1.06,83.9,1.06,32.92,0,32.92,12.74,122.13,27.61,1.06,6.37,6.37,7.43,2.12,4.25,0,0,183.73,0,14.87,19.12,48.85,0,1.06,11.68,0,2.12,61.6,0,0,0,0,0,26.55,2.12,8.5,25.49,7.43,1.06
 96-106,0,0,0,0,104.91,1.09,19.67,1.09,45.9,14.21,134.42,48.09,0,3.28,9.84,4.37,1.09,7.65,0,0,220.76,1.09,9.84,25.14,73.22,0,4.37,31.69,0,6.56,39.34,0,0,3.28,0,0,25.14,0,12.02,42.62,10.93,0
108-118,0,0,0,1.53,120.26,0.77,14.55,0,78.89,13.02,114.89,42.89,0,4.6,2.3,4.6,6.13,3.06,2.3,0.77,188.43,0,7.66,16.85,65.11,5.36,3.83,24.51,0,3.06,37.53,0,0,0,0,0,19.15,2.3,7.66,26.81,6.89,0.77
120,0,0,1.96,1.96,121.51,0,19.6,0,41.16,7.84,72.51,37.24,0,1.96,7.84,0,1.96,0,0,0,94.07,1.96,13.72,13.72,58.79,1.96,5.88,21.56,0,1.96,29.4,0,0,0,0,0,15.68,0,9.8,23.52,7.84,0
