stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,2556.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,1520.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,26.29,0,36.8,0,0,0,136.69,0,0,0,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,941.08,42.06,0,0,425.85,0,0,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.2,0,44.06,0,3.15,0,166.79,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,3.15,1246.2,31.47,0,0,613.66,0,0,12.59,12.59,62.94,0,6.29,0,0,0,0,0,0
 14-21,0,2,0,4,119,54,0,99,0,0,0,9,6,5,1,1,4,0,0,0,4,52,0,0,35,607,6,1,7,19,0,5,2,170,11,2,328,150,0,0,1,0,2
 24-34,0,0,0.82,4.1,30.37,6.57,0,99.32,0.82,0,0.82,6.57,2.46,0,0,1.64,1.64,0,0,0,4.93,67.31,0.82,0,19.7,379.24,4.93,0.82,5.75,0,0,6.57,0,0.82,0.82,1.64,36.12,78.8,0,0,9.03,0,4.93
 36-46,0,0,0,0,5.64,1.61,0,89.43,1.61,0.81,1.61,11.28,0.81,0,1.61,0,0,0.81,2.42,1.61,0,39.48,0.81,0.81,19.34,320.66,0.81,4.83,1.61,0,0,4.03,0,0,0.81,0,0.81,66.87,0,0,4.83,0,0.81
 48-58,0,0,0,0.57,6.89,0.57,0,155.5,1.72,0.57,1.72,36.72,1.15,0,2.3,1.15,0.57,1.72,0.57,0.57,1.15,77.46,0,6.31,28.69,297.8,0.57,2.87,4.59,0,0,2.3,0,0.57,0.57,0.57,0,43.61,0,1.15,5.16,0,1.72
 60-70,0,0,0,0,3.93,0,0,218.88,1.96,1.96,2.94,50.06,6.87,0,0,2.94,1.96,0.98,0,0.98,0.98,71.65,0,1.96,13.74,307.22,0,0.98,2.94,0,0.98,3.93,0,0,1.96,0,0,39.26,0,1.96,5.89,0,3.93
 72-82,0,0,0,0,11.78,0.98,0,119.76,2.94,0.98,3.93,40.25,5.89,0,0,2.94,0.98,0,0.98,2.94,0,62.83,0,0,16.69,209.09,1.96,3.93,5.89,0,0.98,8.83,0,0,3.93,0,0,11.78,0,0.98,10.8,2.94,1.96
 84-94,0,0,0,0,11.68,6.37,0,104.08,0,1.06,6.37,25.49,13.81,0,0,4.25,3.19,3.19,1.06,3.19,1.06,46.73,0,3.19,9.56,121.07,1.06,1.06,2.12,0,1.06,21.24,0,0,0,2.12,0,9.56,1.06,3.19,5.31,1.06,0
 96-106,0,0,1.09,0,13.11,4.37,1.09,40.44,0,0,1.09,25.14,7.65,0,1.09,10.93,3.28,3.28,1.09,2.19,1.09,42.62,0,1.09,20.76,81.96,0,1.09,3.28,0,2.19,25.14,0,0,0,0,0,1.09,0,1.09,12.02,1.09,3.28
108-118,0,0,0,0,29.11,3.06,3.83,42.13,0.77,2.3,3.83,19.92,4.6,0,0,6.13,3.83,3.06,2.3,3.06,0,36,0.77,0,19.92,60.51,0.77,1.53,1.53,0,0.77,23.74,0,0,0.77,0.77,0,1.53,0.77,1.53,6.13,2.3,0
120,0,0,0,0,25.48,3.92,1.96,47.03,0,5.88,1.96,11.76,3.92,0,1.96,7.84,1.96,0,0,5.88,0,35.28,3.92,3.92,19.6,90.15,1.96,0,0,0,0,25.48,0,1.96,1.96,0,0,0,0,0,3.92,1.96,0
