stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1251.9,21783.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.21,0,0,0,0,0,0,0,0,0,0,0
  5-6,1832.76,22029.91,0,36.78,0,0,0,0,0,0,0,0,0,79.69,0,0,0,0,0,0,0,0,0,0,0,557.8,61.3,0,0,214.54,0,533.28,0,0,0,0,0,0,0,0,0,0,0
  7-9,386.42,307.56,0,741.3,0,5.26,0,1069.89,0,0,0,0,0,523.11,0,0,0,0,0,0,0,0,0,0,0,10307.18,467.91,0,0,4208.57,0,44.69,70.98,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,289.52,0,481.49,0,37.76,0,789.89,0,0,0,0,0,383.93,0,0,0,0,0,6.29,0,0,0,0,3.15,6913.89,314.7,0,0,3323.2,0,31.47,34.62,28.32,324.14,0,53.5,9.44,0,0,0,0,0
 14-21,1,3,10,74,1025,255,0,516,0,10,0,90,43,138,10,1,36,1,4,5,18,388,3,0,346,5457,204,47,94,171,0,112,7,1273,71,183,2480,2027,0,0,41,0,9
 24-34,1.64,0.82,9.85,36.12,468.71,155.14,0,990.77,0,33.66,15.6,154.32,19.7,27.09,15.6,18.06,39.4,14.78,21.34,18.88,31.19,719.07,13.95,1.64,359.53,7728.36,83.73,115.74,85.37,0,0.82,315.21,0,7.39,35.3,31.19,481.84,2029.98,0,0,155.96,0,31.19
 36-46,0.81,0,5.64,4.03,174.02,82.18,0,1927.16,3.22,18.53,24.98,215.11,9.67,3.22,13.7,26.59,11.28,5.64,18.53,12.89,15.31,758.13,6.45,11.28,238.48,7595.04,42.7,69.29,47.53,0,0.81,245.73,0.81,1.61,16.11,8.86,9.67,1890.1,0,0,67.68,0.81,37.87
 48-58,0.57,0,2.87,1.15,135.99,97.55,0,2238.41,6.89,21.8,26.97,298.95,6.89,21.23,20.66,21.8,4.59,17.21,18.36,6.31,9.18,809.06,9.75,22.38,183.62,5148.18,20.66,41.31,43.04,0,1.72,186.49,0.57,0.57,2.87,7.46,1.15,1180.89,0,2.3,64.27,1.15,32.13
 60-70,1.96,0,1.96,0,138.39,28.46,0.98,2201.55,13.74,18.65,21.59,292.49,11.78,6.87,10.8,18.65,6.87,19.63,17.67,2.94,9.82,781.29,7.85,37.3,116.8,4135.15,14.72,35.33,19.63,0,5.89,199.25,0.98,0,3.93,7.85,0,606.58,3.93,12.76,50.06,4.91,23.56
 72-82,0,0,11.78,0,193.39,66.75,2.94,1615.82,8.83,18.65,38.28,364.2,43.19,9.82,19.63,50.06,20.61,18.65,27.49,5.89,6.87,1002.28,16.69,38.28,140.38,2951.86,6.87,43.19,38.28,0,3.93,205.17,1.96,0,7.85,2.94,0,271.92,18.65,19.63,83.44,23.56,39.27
 84-94,0,0,6.37,2.12,302.68,83.9,15.93,1256.39,7.43,53.1,31.86,248.52,48.85,12.74,12.74,69.03,32.92,30.8,23.36,12.74,10.62,766.79,14.87,37.17,101.96,1663.15,12.74,44.61,64.78,1.06,3.19,588.37,0,0,21.24,11.68,0,210.28,26.55,15.93,83.9,20.18,26.55
 96-106,0,0,6.56,1.09,303.81,92.89,24.04,951.87,9.84,46.99,17.49,241.52,72.13,0,20.76,98.36,43.71,34.97,34.97,21.86,10.93,692.86,12.02,28.41,111.47,1414.14,18.58,62.29,62.29,1.09,7.65,488.5,1.09,0,22.95,6.56,0,86.33,25.14,21.86,99.45,28.41,40.44
108-118,0,0,6.89,0,261.19,79.66,40.6,718.47,11.49,55.92,24.51,206.04,60.51,0,3.06,80.43,27.57,38.3,22.98,17.62,10.72,577.54,11.49,26.81,114.13,1782.4,25.28,46.72,58.21,0,7.66,411.32,1.53,0,11.49,6.89,0,44.43,29.87,13.02,72,13.02,28.34
120,0,0,1.96,0,219.5,86.23,19.6,587.94,5.88,37.24,17.64,115.63,39.2,0,9.8,70.55,11.76,27.44,13.72,13.72,1.96,393.92,11.76,19.6,76.43,1379.69,29.4,29.4,41.16,0,7.84,321.4,0,0,11.76,11.76,0,37.24,15.68,11.76,76.43,19.6,7.84
