stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,342.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,373.91,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,18.4,0,0,0,28.92,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,254.99,13.14,0,0,99.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,12.59,0,3.15,0,28.32,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,365.05,9.44,0,0,151.05,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,18,4,0,4,0,0,0,3,1,0,0,0,3,0,0,0,0,10,0,0,7,79,0,1,0,2,0,0,9,1,1,14,37,0,0,0,0,0
 24-34,0,0,0,0,9.85,0,0,18.06,0,0.82,0,5.75,0.82,0,0.82,0,0.82,0.82,0.82,0,0,19.7,0,0,5.75,232.3,0.82,3.28,2.46,0,0,4.93,0,2.46,0,2.46,45.97,0,0,6.57,0,0
 36-46,0,0,0,0,4.83,0,0,47.53,0.81,0.81,0,11.28,0.81,0,0.81,0,0,0.81,0,0,0,28.2,0.81,0,7.25,252.17,1.61,2.42,2.42,0,0,6.45,0,0.81,0,0,68.48,0,0,3.22,0,0
 48-58,0,0,0,0,2.87,1.15,0,64.27,1.15,0.57,0.57,17.21,0,0,0.57,0.57,0.57,0,0,0.57,0,25.82,0,2.3,2.3,212.31,0,0.57,1.15,0,0.57,4.59,0,0.57,0.57,0,35,0,0.57,1.72,0,1.15
 60-70,0,0,0,0,2.94,0,0,78.52,0,0.98,0,21.59,0,0,0,0,0.98,0,0.98,0,0,39.26,0,0,1.96,185.51,0.98,1.96,0,0,0.98,1.96,0,0.98,0,0,27.48,0,0,2.94,0,0
 72-82,0,0,0.98,0,4.91,3.93,0,72.64,0,0,0,21.6,0.98,0,1.96,0,1.96,0.98,2.94,0,0.98,51.05,0,0,3.93,163.94,0.98,1.96,0.98,0,0,6.87,0,2.94,0,0,14.72,0.98,0,8.83,1.96,0
 84-94,0,0,0,0,3.19,3.19,0,57.35,0,3.19,1.06,16.99,2.12,0,0,0,1.06,0,0,0,1.06,23.36,1.06,0,4.25,84.96,1.06,1.06,2.12,0,0,16.99,0,0,0,0,4.25,1.06,1.06,4.25,0,0
 96-106,0,0,0,0,5.46,5.46,0,41.53,0,1.09,1.09,10.93,2.19,0,0,0,3.28,0,1.09,1.09,0,28.41,0,2.19,4.37,79.78,2.19,3.28,0,0,1.09,14.21,0,0,1.09,0,1.09,1.09,1.09,6.56,2.19,1.09
108-118,0,0,0,0,6.89,3.83,0.77,30.64,0,0.77,1.53,13.02,2.3,0.77,0,3.06,0.77,2.3,0,0,0,23.74,0,0.77,9.96,82.72,0.77,1.53,1.53,0,2.3,9.19,0,1.53,0,0,2.3,0,1.53,5.36,0.77,0
120,0,0,0,0,11.76,1.96,0,29.4,1.96,0,1.96,9.8,1.96,0,1.96,0,1.96,1.96,0,0,0,15.68,0,0,1.96,96.03,0,0,3.92,0,0,13.72,0,3.92,0,0,3.92,1.96,1.96,3.92,0,0
