stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,0,0,13.14,0,0,0,21.03,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,70.98,7.89,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,28.32,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,245.46,12.59,0,0,72.38,0,0,0,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,4,28,6,0,8,0,0,0,3,2,0,0,0,2,0,0,0,0,12,0,0,12,146,4,0,1,3,0,3,16,1,0,27,48,0,0,2,0,0
 24-34,0,0,0.82,0.82,17.24,1.64,0,41.86,0,2.46,1.64,7.39,0.82,0,1.64,0.82,1.64,0,1.64,0.82,0,33.66,0.82,0,13.13,318.49,5.75,4.93,2.46,0,0,18.88,0,1.64,0,3.28,59.1,0,0,9.85,0,3.28
 36-46,0,0,0.81,0,6.45,0.81,0,38.67,0,0.81,4.03,10.47,0,0,0,0,0.81,0,0.81,0,0.81,41.89,0,2.42,10.47,177.25,1.61,0.81,0.81,0,0,22.56,0,0,0,0,47.53,0,0,4.03,0,0.81
 48-58,0,0,0,0,5.16,0,0,37.3,0,1.72,4.59,18.36,0,0,0.57,0,1.15,0,4.02,0,3.44,62.54,1.15,0.57,9.75,66.56,2.3,0.57,2.3,0,0,12.62,0,0.57,0.57,0,20.66,0,0.57,2.3,0,2.3
 60-70,0,0,0,0,8.83,0,0,101.1,0.98,8.83,7.85,18.65,0.98,0.98,0,0,2.94,1.96,4.91,0.98,3.93,75.58,0,3.93,5.89,33.37,0.98,0,0.98,0,0,15.7,0,0.98,0,0,8.83,0.98,2.94,8.83,0,2.94
 72-82,0,0,0.98,0,9.82,0,0,107,0,5.89,7.85,22.58,0.98,0,3.93,0,0,0.98,8.83,0,2.94,139.4,0.98,3.93,7.85,33.38,0,0,0.98,0,0,15.71,0,0,0,0,3.93,5.89,2.94,7.85,1.96,2.94
 84-94,0,0,2.12,0,19.12,2.12,0,58.41,0,3.19,4.25,11.68,6.37,1.06,1.06,2.12,0,3.19,3.19,0,1.06,88.15,1.06,8.5,7.43,28.68,0,2.12,3.19,0,0,27.61,0,1.06,0,0,3.19,10.62,1.06,5.31,5.31,3.19
 96-106,0,0,1.09,0,12.02,0,0,45.9,0,1.09,5.46,19.67,1.09,0,1.09,0,2.19,1.09,3.28,1.09,0,67.76,1.09,3.28,9.84,33.88,1.09,3.28,4.37,0,2.19,18.58,0,1.09,0,0,5.46,2.19,2.19,5.46,3.28,1.09
108-118,0,0,1.53,0,12.26,0.77,0.77,39.83,1.53,5.36,3.83,17.62,3.83,0,0.77,0.77,1.53,6.89,2.3,1.53,0.77,63.57,1.53,3.06,6.13,32.17,0.77,5.36,3.06,0,0.77,14.55,0,0.77,0,0,1.53,3.83,1.53,7.66,0,5.36
120,0,0,0,0,29.4,0,1.96,37.24,0,5.88,1.96,9.8,0,0,3.92,1.96,1.96,1.96,1.96,0,0,66.63,3.92,0,9.8,33.32,1.96,0,1.96,0,1.96,25.48,0,1.96,0,0,3.92,9.8,3.92,3.92,3.92,3.92
