stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,65.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,31.47,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,849.68,0,0,0,122.73,0,6.29,3.15,40.91,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,6,2569,33,0,3,0,5,0,1,46,3,1,0,68,0,0,1,0,32,12,0,12,44,11,1,3,54,0,15,27,2,0,5,36,0,0,0,0,0
 24-34,0,0,0,1.64,1608.88,0.82,0,7.39,0,91.94,0,1.64,4.93,4.93,1.64,0.82,81.26,0,0.82,18.06,0,6.57,33.66,0,4.1,87.01,76.34,0.82,5.75,0,0,5.75,0,2.46,0.82,2.46,14.78,0,0,0.82,0,0
 36-46,0,0,0,0.81,723.49,0,0,4.83,0,116.82,0,2.42,0,0,0.81,0,22.56,0,0.81,5.64,0,6.45,12.89,0,0.81,36.26,109.57,4.03,3.22,0,0,1.61,0,0.81,0,0,14.5,0,0,0.81,0,0
 48-58,0,0,0,0,573.8,0,0,16.07,0,152.63,0.57,2.87,1.15,2.87,0,0,8.61,0,1.72,1.72,0,7.46,10.33,0,0.57,33.28,76.32,4.02,2.87,0,0,0.57,0,0.57,0,0,12.05,0,0,1.15,0,1.72
 60-70,0.98,0,0.98,0,551.62,0,0,11.78,0,142.32,0,6.87,4.91,0.98,0,0,8.83,0,5.89,0.98,0.98,6.87,9.82,0,0,21.59,57.91,4.91,8.83,0,0,0.98,0,3.93,0,0,2.94,0,0,1.96,0.98,1.96
 72-82,0,0,4.91,0,691.09,0.98,0,22.58,0.98,157.07,0.98,0.98,11.78,2.94,0,0,29.45,0,14.72,3.93,0,11.78,21.6,0.98,0.98,44.17,59.88,16.69,20.61,0,0,0.98,0,0,0,0,5.89,4.91,0.98,2.94,0,2.94
 84-94,1.06,0,5.31,0,1132.13,0,0,57.35,1.06,274.01,0,3.19,36.11,0,0,0,40.36,1.06,19.12,1.06,0,11.68,18.05,1.06,0,18.05,93.46,8.5,30.8,0,0,2.12,0,1.06,2.12,0,2.12,5.31,0,0,2.12,1.06
 96-106,0,0,6.56,1.09,1501.57,7.65,0,77.59,0,300.53,1.09,4.37,61.2,0,2.19,0,64.48,0,31.69,3.28,0,12.02,27.32,1.09,2.19,33.88,64.48,31.69,41.53,0,1.09,9.84,0,1.09,0,0,2.19,15.3,1.09,4.37,0,0
108-118,0.77,0,2.3,0,1322.05,1.53,0.77,114.13,0,353.11,0.77,7.66,65.11,0,0,2.3,53.62,0,20.68,3.06,0.77,13.79,18.38,0,3.06,22.98,58.21,18.38,39.06,0,0,6.89,0,4.6,0.77,0,1.53,17.62,0.77,0,1.53,2.3
120,1.96,0,3.92,0,801.55,1.96,0,43.12,0,190.1,0,1.96,45.08,0,0,0,23.52,0,19.6,1.96,0,3.92,11.76,0,0,27.44,72.51,17.64,23.52,0,0,1.96,0,1.96,0,0,0,3.92,0,1.96,0,0
