stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,1581.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,1661.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,12.26,0,0,18.39,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.17,15.77,0,44.69,0,0,97.26,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,1106.69,55.2,0,0,428.48,0,5.26,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.35,0,50.35,0,0,84.97,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,739.54,44.06,0,0,314.7,0,0,9.44,0,47.2,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,4,36,13,14,0,0,0,2,3,0,0,0,0,0,0,0,0,21,0,0,26,288,3,0,4,8,0,3,2,51,0,6,64,79,0,0,3,0,0
 24-34,0,0,0.82,0.82,12.31,0.82,55,0,0,4.93,11.49,1.64,0,1.64,1.64,0.82,0,0,0.82,2.46,40.22,0,0,13.95,407.14,0.82,0.82,1.64,0,0,3.28,0,0.82,0.82,0.82,11.49,105.07,0,0,4.1,0,0
 36-46,0,0,0,0,3.22,1.61,86.21,0.81,0.81,2.42,18.53,0,0,0.81,0,0,0,0,0,1.61,41.09,0,0.81,13.7,249.76,1.61,2.42,1.61,0,0,4.83,0,0,0.81,0,0,63.65,0,0,3.22,0,1.61
 48-58,0,0,0,0,1.72,0,106.15,0.57,0.57,6.89,21.23,0,0,0.57,0,0,0.57,0,0.57,1.15,45.9,0.57,1.72,9.75,192.22,0.57,1.15,5.16,0,0,1.72,0,0,0,0,0,36.72,0,0,4.02,0,1.72
 60-70,0,0,0,0,3.93,2.94,115.82,1.96,0,3.93,13.74,1.96,0,0.98,1.96,0.98,0,0,1.96,0,35.33,0,0,4.91,145.27,0.98,0.98,2.94,0,1.96,2.94,0.98,0,1.96,0,0,17.67,0,0,5.89,0,0
 72-82,0,0,0,0,3.93,5.89,100.13,0.98,0,1.96,32.39,2.94,0,1.96,1.96,1.96,0,2.94,0.98,0,95.22,0,3.93,10.8,160.01,0,2.94,2.94,0,0,5.89,0,0,0,0,0,12.76,0.98,3.93,7.85,1.96,0.98
 84-94,0,0,0,0,8.5,6.37,89.21,0,0,7.43,21.24,3.19,0,0,3.19,4.25,0,3.19,1.06,1.06,66.91,0,1.06,9.56,111.51,0,2.12,5.31,0,0,10.62,0,0,1.06,0,0,8.5,0,2.12,13.81,0,1.06
 96-106,0,0,1.09,0,14.21,7.65,45.9,1.09,0,3.28,19.67,1.09,0,2.19,5.46,1.09,1.09,1.09,2.19,0,67.76,2.19,4.37,10.93,91.8,0,4.37,2.19,0,0,5.46,0,0,0,0,0,3.28,1.09,3.28,14.21,4.37,1.09
108-118,0,0,1.53,0,9.19,3.06,44.43,0.77,0.77,4.6,12.26,3.06,0,0.77,0.77,2.3,0.77,3.06,1.53,1.53,46.72,0,0.77,10.72,86.55,0.77,3.06,3.06,0,0,7.66,0,0,0.77,0,0,0,0.77,0.77,3.06,0,2.3
120,0,0,0,0,7.84,1.96,37.24,0,3.92,1.96,5.88,1.96,0,1.96,0,1.96,1.96,3.92,1.96,0,21.56,0,0,0,82.31,0,0,0,0,0,7.84,0,0,0,0,0,1.96,0,0,5.88,3.92,0
