stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,737.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,459.72,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.89,0,2.63,0,0,0,10.51,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,310.19,2.63,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.73,9.44,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,2,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,7,47,0,1,1,1,0,0,1,0,200,185,14,0,0,0,0,0
 24-34,0,0,0,0,3.28,0,0,9.85,189.62,0,0,4.93,0,0,3.28,0,0,0,0,0,0.82,11.49,0.82,0,36.12,181.41,2.46,1.64,1.64,0,0,4.93,0,0,169.92,274.99,34.48,0,0,1.64,0,7.39
 36-46,0,0,0,0,3.22,0,0,13.7,387.53,0,0,8.06,0,0,0,0,0,0,0,0,0,9.67,0,0.81,30.62,294.87,2.42,1.61,0.81,0,0,3.22,0,0,143.41,19.34,63.65,0,0,1.61,0,9.67
 48-58,0,0,0,0,2.3,1.15,0,60.25,397.07,0.57,1.15,24.1,0,0,1.72,0,0,0,0,0,0,14.92,1.15,0,37.87,338.54,0,0.57,0.57,0,0.57,1.72,0,0.57,129.68,0,59.1,0,0,1.15,0,13.77
 60-70,0,0,0,0,0.98,0,0,89.32,265.99,0,0,40.24,0,0.98,3.93,0,0,0,0,0,0.98,13.74,0,0.98,38.28,372,0,0.98,0,0,0,0.98,0,0.98,85.39,0,60.85,0,0,0.98,0.98,5.89
 72-82,0,0,0,0,3.93,2.94,0,132.52,198.3,0,0,51.05,0.98,0.98,0,0.98,0.98,0,0.98,0.98,0,25.52,0,4.91,41.23,337.69,0,0,0.98,0,0,1.96,0,0,48.1,0,31.41,0,5.89,0,13.74,10.8
 84-94,0,0,0,0,6.37,1.06,0,95.58,328.17,0,0,47.79,2.12,2.12,1.06,2.12,0,1.06,0,2.12,1.06,13.81,0,2.12,36.11,160.37,0,2.12,0,0,1.06,10.62,0,0,83.9,0,14.87,0,2.12,1.06,13.81,20.18
 96-106,0,0,0,1.09,10.93,15.3,0,108.19,519.1,1.09,0,31.69,1.09,1.09,1.09,3.28,0,2.19,1.09,3.28,1.09,28.41,2.19,0,39.34,174.86,1.09,2.19,1.09,0,0,13.11,0,1.09,88.52,0,6.56,0,1.09,5.46,20.76,29.51
108-118,0,0,0.77,0,5.36,3.06,0.77,65.11,432.77,0,0.77,25.28,0.77,0,1.53,1.53,0,1.53,0,1.53,0.77,26.04,0,3.06,45.19,180,0,3.06,0.77,0,1.53,3.83,0,0,78.13,0,3.83,0.77,0.77,0.77,15.32,11.49
120,0,0,0,0,5.88,1.96,0,70.55,248.89,0,1.96,23.52,0,0,1.96,0,0,0,0,1.96,0,3.92,0,3.92,37.24,178.34,1.96,5.88,0,0,0,3.92,1.96,0,27.44,0,0,0,0,3.92,15.68,5.88
