stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,1186.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,147.11,1814.37,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,91.94,12.26,0,0,24.52,0,24.52,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,31.54,0,49.95,0,0,0,76.23,0,0,0,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,956.85,18.4,0,0,336.48,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,62.94,0,9.44,0,66.09,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,840.24,15.73,0,0,295.82,0,3.15,0,28.32,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,3,14,265,50,0,76,0,3,0,43,3,2,6,0,4,0,1,0,3,133,0,0,78,1197,39,4,17,34,0,16,142,6,8,145,464,0,0,14,0,1
 24-34,0,0.82,0,2.46,17.24,0,0,44.33,0,1.64,2.46,13.95,0,0,1.64,0,0,0,2.46,0,0.82,65.67,0,0,24.63,600.05,0.82,9.85,5.75,0,0,5.75,0.82,0,0.82,9.85,163.35,0,0,13.13,0,2.46
 36-46,0,0,0,0,16.11,1.61,0,166.77,2.42,0.81,4.83,28.2,0.81,0,2.42,2.42,0,0,1.61,1.61,3.22,115.21,0,1.61,29.81,969.22,2.42,16.11,4.83,0,0.81,5.64,0,0.81,0.81,0,255.4,0,0,6.45,0,0.81
 48-58,0,0,0,0,10.9,1.15,0,233.54,0,1.72,4.59,48.77,0,0,4.02,1.15,0.57,0.57,2.3,0,1.15,150.91,0,3.44,29.26,708.65,1.72,12.62,3.44,0,0.57,4.02,0,0,0,0,134.84,0,1.15,7.46,0,2.3
 60-70,0,0,0,0,5.89,0,0,147.23,0,1.96,0,39.26,0.98,0,0.98,0,0,0.98,0.98,0,0,75.58,0,5.89,13.74,410.28,0,6.87,1.96,0,0,4.91,0,0,0,0,56.93,0,0.98,8.83,0,0.98
 72-82,0,0,0,0,7.85,7.85,0,214,1.96,0,3.93,50.06,2.94,0,0,4.91,0.98,0.98,3.93,0,0,157.07,0,5.89,10.8,489.85,0,9.82,2.94,0,1.96,1.96,0,0,0,0,43.19,1.96,3.93,6.87,4.91,1.96
 84-94,0,0,1.06,0,14.87,2.12,0,112.58,1.06,1.06,6.37,22.3,0,0,2.12,5.31,0,2.12,1.06,0,0,84.96,1.06,9.56,18.05,194.35,0,8.5,6.37,0,0,12.74,0,0,0,0,18.05,0,2.12,11.68,6.37,0
 96-106,0,0,0,0,14.21,9.84,0,92.89,1.09,5.46,4.37,30.6,0,0,4.37,9.84,1.09,1.09,2.19,3.28,0,111.47,0,5.46,17.49,182.51,0,18.58,4.37,0,0,15.3,0,0,1.09,0,12.02,2.19,3.28,17.49,4.37,4.37
108-118,0,0,0,0,18.38,3.06,0.77,73.53,0,9.19,3.83,30.64,1.53,0,3.06,7.66,0.77,1.53,1.53,0,2.3,86.55,0,3.06,11.49,253.53,3.06,9.19,2.3,0,0.77,6.89,0,0,0.77,0,12.26,0.77,0,17.62,0.77,5.36
120,0,0,0,1.96,29.4,21.56,0,80.35,0,7.84,7.84,47.03,0,0,0,23.52,0,3.92,0,3.92,0,92.11,3.92,11.76,19.6,278.29,7.84,13.72,13.72,0,0,33.32,0,1.96,0,0,9.8,1.96,0,13.72,3.92,0
