stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,2055.76,34447.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.39,0,0,0,0,0,0,0,0,0,0,0
  5-6,2623.48,32811.94,0,36.78,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,901.06,85.81,0,0,288.09,0,600.7,0,0,0,0,0,0,0,0,0,0,0
  7-9,617.75,696.61,0,1046.23,0,7.89,0,2384.24,0,0,0,0,0,896.39,0,0,0,0,0,0,0,0,0,0,0,19576.03,793.87,0,0,7005.52,0,55.2,94.63,0,5.26,0,0,0,0,0,0,0,0
 10-12,9.44,607.37,0,934.65,0,110.14,0,1878.74,0,0,0,0,0,418.55,0,0,0,0,0,6.29,0,0,0,0,3.15,16348.51,591.63,0,0,5994.98,0,37.76,69.23,34.62,601.07,0,69.23,22.03,0,0,0,0,0
 14-21,1,4,6,120,1670,474,0,1061,0,2,0,129,61,30,6,6,50,4,3,5,28,671,5,0,574,8266,218,20,143,272,0,66,12,1288,97,158,2499,2533,0,0,37,0,15
 24-34,0.82,0,4.1,59.92,468.71,105.89,0,1489.03,36.12,19.7,17.24,183.87,24.63,4.1,11.49,22.98,38.58,20.52,36.94,20.52,44.33,934.13,18.88,2.46,418.64,7960.66,45.97,80.44,125.59,0.82,0,156.78,0,4.93,31.19,40.22,563.11,1915.06,0,0,146.11,0,47.61
 36-46,0.81,0,0,11.28,161.13,17.72,0,2110.85,24.17,12.89,26.59,242.51,18.53,0,9.67,20.95,9.67,20.95,20.14,24.98,21.75,848.37,5.64,13.7,273.93,6999.65,32.23,72.51,67.68,0.81,1.61,86.21,1.61,4.03,14.5,12.89,16.11,1609.73,0,0.81,82.98,0,29
 48-58,1.15,0,1.15,6.31,191.65,20.08,0,2614.25,10.9,22.38,44.76,469.95,33.28,1.15,12.05,25.82,9.18,33.85,21.8,26.97,9.18,1144.74,4.59,47.05,276.57,5704.19,14.35,35.58,59.68,0,1.72,73.45,0.57,0,14.35,8.03,0,1147.61,0,4.02,68.86,0.57,19.51
 60-70,0.98,0,4.91,0,172.75,18.65,0,2455.77,20.61,21.59,34.35,459.35,50.06,0,8.83,32.39,10.8,30.43,17.67,29.45,2.94,979.56,4.91,46.13,156.06,4973.37,16.69,42.21,41.22,0,11.78,67.73,0,0.98,19.63,3.93,0,515.3,6.87,21.59,55.95,8.83,11.78
 72-82,0,0,8.83,0,172.77,49.08,7.85,1748.34,20.61,11.78,44.17,473.16,89.33,0.98,16.69,50.06,26.5,24.54,27.49,28.47,3.93,1081.79,9.82,38.28,200.26,3594.85,8.83,61.84,54.97,0,6.87,49.08,0.98,0,14.72,2.94,0,227.75,14.72,28.47,91.29,22.58,10.8
 84-94,0,0,7.43,3.19,265.51,69.03,21.24,1399.77,8.5,35.05,40.36,329.23,115.76,1.06,9.56,46.73,40.36,40.36,37.17,40.36,11.68,763.6,7.43,45.67,162.49,2028.49,21.24,64.78,94.52,0,7.43,159.31,1.06,0,24.43,4.25,0,164.62,23.36,23.36,111.51,24.43,12.74
 96-106,0,0,13.11,2.19,206.55,66.66,7.65,949.68,6.56,25.14,21.86,295.07,71.04,0,19.67,77.59,28.41,24.04,43.71,32.79,7.65,525.66,5.46,20.76,118.03,1555.12,13.11,75.41,74.31,0,12.02,115.84,2.19,0,29.51,0,0,62.29,22.95,18.58,107.1,32.79,5.46
108-118,0,0,4.6,1.53,153.96,78.89,16.09,664.09,3.83,24.51,22.21,229.02,45.96,0,5.36,50.55,21.45,36.77,24.51,26.04,7.66,376.09,6.89,15.32,97.28,1862.06,14.55,53.62,69.7,0,6.89,98.81,0.77,0,12.26,2.3,0,41.36,23.74,6.13,76.6,15.32,15.32
120,3.92,0,0,0,111.71,107.79,5.88,540.9,7.84,11.76,15.68,201.86,43.12,0,3.92,66.63,11.76,11.76,7.84,15.68,0,237.13,9.8,17.64,94.07,1612.9,11.76,33.32,62.71,0,1.96,72.51,0,0,15.68,1.96,0,41.16,15.68,5.88,68.59,9.8,0
