stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1383.68,24616.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133.3,0,0,0,0,0,0,0,0,0,0,0
  5-6,2022.78,23439.72,0,30.65,0,0,0,0,0,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0,582.32,42.91,0,0,232.93,0,576.19,0,0,0,0,0,0,0,0,0,0,0
  7-9,373.28,357.5,0,662.44,0,5.26,0,1361.67,0,0,0,0,0,536.26,0,0,0,0,0,0,0,0,0,0,0,12218.26,473.17,0,0,4474.07,0,65.72,63.09,0,5.26,0,0,0,0,0,0,0,0
 10-12,3.15,361.9,0,547.57,0,62.94,0,1095.15,0,0,0,0,0,138.47,0,0,0,0,0,3.15,0,0,0,0,0,8994.04,311.55,0,0,3496.28,0,12.59,53.5,22.03,390.22,0,31.47,25.18,0,0,0,0,0
 14-21,1,2,1,60,872,271,0,555,0,3,0,67,38,8,9,2,24,1,5,1,10,350,2,0,369,4266,136,15,74,176,0,76,17,665,54,19,989,1368,0,0,24,0,6
 24-34,0,0,4.93,21.34,219.17,53.36,0,801.16,0,18.88,9.85,107.53,17.24,3.28,9.03,10.67,18.06,12.31,20.52,10.67,13.95,607.43,7.39,1.64,232.3,4448.22,32.83,50.07,70.59,0,0,149.4,1.64,0.82,17.24,10.67,135.44,1079.43,0,0,94.4,0,21.34
 36-46,0.81,0,0,3.22,95.87,6.45,0,1252.01,0.81,7.25,19.34,170.8,11.28,0,10.47,19.34,8.06,11.28,12.89,8.06,4.03,522.07,4.83,9.67,153.08,3659.35,12.09,30.62,30.62,0,0,72.51,3.22,0.81,8.86,3.22,4.03,925.71,0,0.81,47.53,0,7.25
 48-58,0,0,2.3,0.57,76.89,16.64,0,1365.66,2.3,8.61,20.66,248.46,11.48,0,14.92,10.9,5.16,11.48,9.75,10.33,13.2,589.3,5.74,22.95,121.65,2085.78,6.31,16.64,25.25,0,1.15,44.76,0.57,0,5.16,4.02,0,486.59,0,1.15,49.35,0.57,12.62
 60-70,0,0,0.98,0,90.3,19.63,0,1514.49,7.85,10.8,17.67,238.51,22.58,0.98,8.83,15.7,8.83,14.72,8.83,5.89,3.93,566.34,3.93,31.41,78.52,1944.39,7.85,27.48,23.56,0,1.96,66.74,0.98,0,6.87,2.94,0,230.66,3.93,7.85,50.06,1.96,12.76
 72-82,0,0,5.89,0.98,99.15,48.1,0,837.36,2.94,5.89,20.61,226.76,30.43,0,2.94,24.54,13.74,6.87,9.82,4.91,1.96,548.75,7.85,24.54,83.44,1370.4,9.82,25.52,38.28,0,2.94,66.75,0,0,3.93,1.96,0,80.5,6.87,10.8,62.83,11.78,7.85
 84-94,0,0,5.31,1.06,158.24,58.41,7.43,720.06,7.43,14.87,25.49,150.81,60.54,0,15.93,45.67,39.3,22.3,16.99,13.81,9.56,452.43,10.62,32.92,89.21,820.95,12.74,25.49,45.67,0,3.19,195.41,0,0,12.74,3.19,0,61.6,21.24,15.93,77.53,13.81,6.37
 96-106,0,0,4.37,0,124.58,50.27,1.09,450.25,4.37,9.84,10.93,128.96,48.09,0,13.11,48.09,16.39,13.11,19.67,5.46,5.46,299.44,8.74,9.84,74.31,607.62,6.56,34.97,41.53,0,3.28,178.13,2.19,0,7.65,2.19,0,25.14,17.49,13.11,61.2,16.39,9.84
108-118,0,0,1.53,1.53,135.58,44.43,8.43,342.39,3.06,18.38,12.26,110.3,36,0,6.13,52.85,22.98,18.38,13.02,13.79,6.89,216,6.89,8.43,59.75,692.43,7.66,29.87,32.17,0,2.3,114.13,0.77,0,7.66,2.3,0,9.96,16.09,6.13,52.85,10.72,8.43
120,0,0,1.96,0,90.15,60.75,11.76,299.85,0,19.6,9.8,97.99,37.24,0,5.88,52.91,17.64,13.72,13.72,9.8,1.96,150.9,0,5.88,47.03,638.89,5.88,17.64,29.4,0,1.96,129.35,1.96,0,5.88,3.92,0,17.64,5.88,3.92,50.95,3.92,1.96
