stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,220.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,7.89,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,44.69,2.63,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,25.18,3.15,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,16,48,3,5,12,2,0,7,1,3,0,2,22,0,0,5,0,3
 24-34,0,0,4.93,0.82,5.75,1.64,0,16.42,0,0,0.82,0.82,0,0,0.82,0,0,0.82,0,0,24.63,19.7,0.82,0.82,4.1,435.05,5.75,19.7,11.49,0,0,11.49,0,7.39,0,0,107.53,0,0,63.21,0,7.39
 36-46,0,0,0.81,0,1.61,0,0,25.78,0,0,2.42,5.64,0,0,1.61,0,0.81,1.61,0,0,14.5,34.64,0,0,11.28,1190.78,4.03,29,9.67,0,0,15.31,0.81,8.86,0,0,237.67,0,0,49.95,0,2.42
 48-58,0.57,0,0,0,4.02,0,0,127.38,1.15,0,2.3,11.48,0.57,0,1.72,0,0,0.57,0,0,24.1,54.51,0,2.3,13.2,1388.61,5.74,11.48,8.61,0,0,7.46,0,5.16,0,0,254.77,0,0,44.18,0,1.72
 60-70,0,0,1.96,0,2.94,0.98,0,301.33,0,0,1.96,25.52,0,0.98,1.96,0.98,0,0,2.94,0,8.83,110.91,0,2.94,10.8,1986.6,2.94,20.61,9.82,0,0,10.8,0,3.93,0,0,292.49,0.98,1.96,53,0,0.98
 72-82,0,0,9.82,0,13.74,5.89,0,291.55,0,0.98,8.83,37.3,5.89,0,1.96,1.96,0,3.93,0,0.98,5.89,166.88,1.96,10.8,20.61,1249.66,2.94,14.72,11.78,0,0.98,5.89,0,5.89,0,0,126.63,1.96,1.96,108.96,3.93,0
 84-94,0,0,5.31,0,15.93,2.12,0,214.53,0,1.06,10.62,40.36,6.37,0,4.25,3.19,0,1.06,1.06,1.06,25.49,112.58,0,9.56,19.12,690.32,4.25,12.74,11.68,0,0,19.12,0,7.43,0,0,73.28,2.12,2.12,79.65,4.25,0
 96-106,0,0,4.37,0,14.21,7.65,1.09,191.25,0,1.09,7.65,38.25,7.65,0,2.19,1.09,0,1.09,3.28,0,15.3,124.58,2.19,6.56,12.02,504.9,2.19,26.23,15.3,0,5.46,13.11,0,8.74,0,0,34.97,2.19,6.56,90.71,9.84,1.09
108-118,0,0,3.06,0,15.32,3.06,0.77,141.7,0,0.77,8.43,29.11,3.83,0,1.53,3.06,1.53,2.3,0,0,26.04,100.34,0.77,2.3,11.49,510.13,3.06,8.43,16.85,0,1.53,9.19,0,2.3,0.77,0,21.45,1.53,0.77,77.36,3.06,1.53
120,1.96,0,3.92,0,21.56,0,0,129.35,0,0,7.84,19.6,3.92,0,0,1.96,0,0,3.92,3.92,3.92,64.67,0,3.92,17.64,511.5,1.96,15.68,17.64,0,1.96,11.76,0,11.76,0,0,21.56,0,1.96,68.59,5.88,0
