stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,158.14,3044.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,104.2,1716.3,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,0,0,0,18.39,0,128.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,2.63,0,15.77,0,0,0,10.51,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,210.3,10.51,0,0,170.87,0,2.63,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,3.15,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.14,15.73,0,0,94.41,0,0,12.59,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,13,0,2,1,0,9,0,0,0,4,0,0,0,0,1,0,0,0,0,20,0,0,3,290,310,4,2,3,0,0,1,2,1,1,12,132,0,0,0,0,0
 24-34,0,0,14.78,2.46,8.21,4.1,0,35.3,0.82,1.64,0,11.49,0,0.82,1.64,0,10.67,0,0,0,0,41.86,1.64,0,13.13,948.91,50.89,33.66,2.46,0,0,3.28,0,0,1.64,0,20.52,259.39,0,0,4.93,0,1.64
 36-46,0,0,11.28,0,9.67,0,0,110.38,1.61,1.61,0.81,30.62,0,0,4.03,0.81,4.83,0,0,0.81,0,43.51,0,0,5.64,2206.73,16.92,40.28,2.42,0,0.81,1.61,0,0,2.42,2.42,1.61,503.54,0,0,3.22,0,0
 48-58,0,0,9.75,0,5.74,0,0,354.04,2.87,3.44,3.44,82.05,0.57,0,4.59,0.57,1.72,0.57,0.57,1.15,1.15,37.87,0.57,0,8.03,2713.52,4.02,25.25,0.57,0,1.15,0.57,0,0,0,3.44,0,527.33,0,0,2.3,0,2.3
 60-70,0,0,7.85,0,9.82,0,0,928.52,2.94,0.98,0.98,238.51,1.96,0,0,0,0.98,0,0,0,0,58.89,0,1.96,2.94,3820.08,5.89,25.52,2.94,0,1.96,0.98,0,0,0,0,0,534.93,0,0.98,1.96,0,2.94
 72-82,0,0,25.52,0,17.67,2.94,0,1099.46,3.93,2.94,1.96,356.34,10.8,0,0,0.98,2.94,2.94,0.98,1.96,0.98,79.51,0,2.94,3.93,3565.4,0.98,35.34,5.89,0,1.96,3.93,0,0,0.98,2.94,0,284.68,1.96,2.94,6.87,1.96,1.96
 84-94,0,0,23.36,0,26.55,1.06,0,661.65,2.12,4.25,4.25,220.9,5.31,0,2.12,1.06,1.06,2.12,0,0,0,42.48,1.06,3.19,1.06,1768.29,1.06,16.99,2.12,0,2.12,6.37,0,0,0,2.12,0,155.06,2.12,2.12,3.19,3.19,1.06
 96-106,0,0,26.23,0,34.97,8.74,1.09,599.97,1.09,2.19,2.19,272.12,8.74,0,0,3.28,0,2.19,1.09,5.46,0,69.94,1.09,3.28,2.19,1619.6,2.19,33.88,7.65,0,2.19,4.37,0,0,0,2.19,0,86.33,2.19,0,2.19,1.09,1.09
108-118,0,0,23.74,0,26.81,0.77,0.77,402.13,3.83,8.43,3.06,216,6.89,0,0.77,2.3,0.77,0.77,0,2.3,0,43.66,1.53,1.53,1.53,1620.01,3.06,24.51,5.36,0,0.77,4.6,0,0,1.53,2.3,0,54.38,6.13,0,3.06,1.53,0
120,0,0,15.68,0,43.12,1.96,1.96,305.73,3.92,9.8,0,182.26,3.92,0,0,0,3.92,0,3.92,0,0,50.95,0,0,5.88,1595.27,0,19.6,7.84,0,0,0,0,0,0,1.96,0,50.95,0,0,3.92,0,0
