stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,276.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,91.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,7.89,0,2.63,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,28.92,2.63,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,22.03,0,6.29,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,355.61,15.73,0,0,66.09,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,7,100,36,0,5,0,7,0,3,5,0,4,0,0,1,1,0,1,44,0,0,54,98,13,2,1,2,0,4,21,1,25,126,74,0,0,13,0,1
 24-34,0,0,2.46,4.1,55.82,2.46,0,13.13,0,25.45,4.1,13.95,0,0,5.75,6.57,1.64,2.46,1.64,0.82,1.64,119.02,0,0.82,71.41,434.23,5.75,7.39,7.39,0,1.64,11.49,0.82,2.46,0.82,15.6,108.35,0,0,34.48,0,4.93
 36-46,0,0,0,0,23.36,0.81,0,67.68,1.61,9.67,7.25,18.53,0,0.81,7.25,10.47,0,0,3.22,1.61,0.81,170.8,1.61,2.42,56.4,1210.12,3.22,17.72,1.61,0,0,8.06,0,2.42,4.03,0.81,290.04,0,0,20.95,0,2.42
 48-58,0,0,0.57,0,16.64,0.57,0,127.96,0,9.18,10.33,40.74,0.57,1.15,6.89,13.77,0.57,0.57,0.57,0,1.15,164.11,0.57,4.02,39.59,1151.63,1.15,6.31,2.3,0,0,9.18,0,0.57,2.3,1.15,281.16,0,1.15,13.77,0,2.3
 60-70,0,0,0,0,23.56,0,0,127.6,0,14.72,12.76,68.71,0.98,0,4.91,26.5,0.98,3.93,0.98,1.96,0.98,236.55,2.94,3.93,33.37,790.13,2.94,11.78,5.89,0,2.94,5.89,0,0,0.98,0,204.16,0,5.89,19.63,0,0.98
 72-82,0,0,2.94,0,20.61,1.96,0,100.13,0.98,5.89,9.82,72.64,3.93,0,6.87,42.21,1.96,6.87,9.82,0,0.98,282.72,6.87,5.89,34.36,530.1,2.94,21.6,1.96,0,3.93,7.85,0,1.96,0.98,0,79.51,1.96,5.89,26.5,10.8,0
 84-94,0,0,4.25,0,39.3,1.06,0,93.46,1.06,12.74,9.56,66.91,10.62,2.12,6.37,72.22,4.25,8.5,4.25,1.06,3.19,187.98,4.25,1.06,29.74,294.18,0,10.62,5.31,0,0,19.12,0,0,0,0,55.23,3.19,5.31,27.61,9.56,2.12
 96-106,0,0,2.19,0,46.99,1.09,0,65.57,1.09,10.93,9.84,72.13,10.93,0,5.46,66.66,5.46,8.74,2.19,2.19,2.19,187.97,13.11,7.65,20.76,207.64,4.37,17.49,7.65,0,3.28,14.21,0,0,0,0,18.58,3.28,5.46,37.16,8.74,6.56
108-118,0,0,1.53,0,48.26,0,2.3,86.55,2.3,25.28,7.66,47.49,8.43,0,2.3,47.49,3.83,18.38,4.6,3.06,0,160.09,5.36,3.83,29.11,237.45,3.06,16.09,6.13,0,2.3,16.85,0,2.3,0.77,0,18.38,3.83,4.6,35.23,6.13,3.83
120,1.96,0,0,0,52.91,1.96,1.96,56.83,3.92,7.84,3.92,48.99,15.68,1.96,0,66.63,0,7.84,0,0,0,117.59,5.88,7.84,15.68,258.69,0,15.68,11.76,0,3.92,9.8,0,1.96,3.92,0,11.76,3.92,3.92,21.56,11.76,0
