stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,1146.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,563.93,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,10.51,0,0,0,15.77,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,89.38,5.26,0,0,31.54,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,3.15,0,3.15,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,110.14,15.73,0,0,22.03,0,3.15,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,2,22,286,12,0,13,0,1,0,3,6,22,0,5,14,0,1,0,1,31,0,0,15,129,92,4,9,7,0,242,5,21,0,2,17,42,0,0,9,0,1
 24-34,0,0,3.28,33.66,160.89,4.93,0,36.94,0,5.75,1.64,3.28,24.63,2.46,8.21,36.12,59.1,0.82,21.34,9.85,6.57,75.52,21.34,0.82,38.58,288.94,2.46,18.88,9.85,0,0,598.4,2.46,0,11.49,1.64,4.93,60.74,0,0,59.1,0,16.42
 36-46,0,0,4.03,7.25,69.29,2.42,0,41.89,1.61,11.28,6.45,16.11,32.23,0.81,10.47,52.37,25.78,1.61,16.92,12.89,32.23,95.07,15.31,3.22,30.62,232.84,3.22,27.39,4.83,0,0.81,501.13,4.83,1.61,9.67,0,0.81,58.01,0,0,46.73,0,24.98
 48-58,0.57,0,2.3,5.16,71.73,2.87,0,59.68,2.3,22.95,12.62,48.2,64.27,6.31,7.46,33.28,12.62,4.59,15.49,10.33,16.07,147.47,20.08,6.89,30.41,170.99,1.15,19.51,12.05,0,0,430.93,0,0,5.16,1.15,0,43.61,0,1.72,39.59,0,52.79
 60-70,0,0,5.89,0.98,113.86,5.89,0,72.63,1.96,26.5,7.85,101.1,144.28,7.85,3.93,50.06,11.78,8.83,25.52,15.7,11.78,212.01,19.63,11.78,27.48,199.25,3.93,28.46,13.74,0,0.98,490.76,0.98,0,3.93,1.96,0,31.41,2.94,3.93,35.33,3.93,37.3
 72-82,0,0,36.32,0.98,189.46,13.74,0,100.13,3.93,26.5,19.63,130.56,344.56,5.89,9.82,82.46,38.28,15.71,37.3,7.85,7.85,332.78,37.3,28.47,41.23,299.41,1.96,27.49,29.45,0,4.91,628.26,0,0,8.83,1.96,0,24.54,23.56,20.61,71.66,20.61,35.34
 84-94,0,0,30.8,9.56,363.22,16.99,1.06,78.59,2.12,75.4,4.25,81.78,640.41,8.5,3.19,96.65,65.85,22.3,55.23,12.74,14.87,217.72,39.3,26.55,26.55,196.48,3.19,44.61,35.05,0,2.12,1965.83,0,0,13.81,1.06,0,15.93,97.71,14.87,65.85,26.55,26.55
 96-106,0,0,36.06,13.11,421.84,27.32,2.19,124.58,5.46,88.52,9.84,99.45,811.99,2.19,12.02,171.58,95.08,22.95,90.71,18.58,12.02,251.35,45.9,20.76,24.04,320.2,1.09,52.46,36.06,0,9.84,2134.33,0,0,15.3,2.19,0,17.49,133.33,16.39,109.28,36.06,31.69
108-118,0,0,19.92,20.68,351.58,13.02,9.96,77.36,5.36,106.47,11.49,86.55,858.64,0,6.13,108,72.77,22.21,45.96,18.38,18.38,186.13,51.32,16.09,27.57,288,3.06,42.89,30.64,0,3.83,2350.74,0.77,0,8.43,1.53,0,6.89,117.96,10.72,59.75,18.38,16.85
120,3.92,0,13.72,5.88,268.49,35.28,3.92,50.95,3.92,60.75,11.76,66.63,633.01,0,5.88,101.91,47.03,13.72,39.2,17.64,1.96,180.3,31.36,15.68,37.24,305.73,3.92,31.36,29.4,0,3.92,1201.35,0,0,5.88,0,0,7.84,37.24,11.76,47.03,27.44,13.72
