stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,144.96,1792.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,619.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,18.4,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.73,12.59,0,0,18.88,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,4,6,65,9,0,12,0,0,0,10,4,0,0,0,0,1,0,0,4,35,0,0,17,219,153,1,2,7,0,2,9,3,8,14,105,0,0,5,0,2
 24-34,0,0,2.46,1.64,27.91,0.82,0,23.8,3.28,6.57,1.64,13.13,4.1,0,2.46,0,0,5.75,1.64,0,22.98,63.21,0,0.82,35.3,568.85,16.42,3.28,22.98,0,0,32.83,0,1.64,13.13,7.39,157.6,0,0,13.95,0,7.39
 36-46,0,0,0,0.81,10.47,0.81,0,60.43,9.67,0.81,0,24.98,0,0.81,1.61,0,0,6.45,3.22,0.81,10.47,87.01,0,2.42,26.59,850.79,9.67,9.67,7.25,0.81,0,16.92,0,1.61,7.25,0,191.75,0,0,14.5,0,3.22
 48-58,0,0,0,0,5.74,0,0,159.52,9.75,1.72,3.44,45.9,0.57,0.57,1.15,1.15,0,9.75,1.15,0.57,9.75,105.58,0.57,3.44,17.21,883.66,6.31,3.44,7.46,0,0,14.35,0,0,5.74,0,162.96,0,0.57,5.74,0,9.75
 60-70,0,0,0,0,10.8,0,0,449.54,10.8,2.94,4.91,83.43,0.98,0.98,0.98,0.98,0.98,15.7,4.91,0,3.93,145.27,0,3.93,18.65,1224.94,8.83,6.87,10.8,0,0.98,22.58,0,0.98,0.98,0,175.69,0,1.96,8.83,0.98,6.87
 72-82,0,0,0.98,0,15.71,3.93,0,574.27,6.87,1.96,10.8,111.91,1.96,0,4.91,0.98,0.98,10.8,3.93,0,1.96,167.86,1.96,5.89,17.67,922.76,6.87,8.83,23.56,0,2.94,24.54,0,0.98,0.98,0,77.55,1.96,5.89,9.82,1.96,7.85
 84-94,0,0,1.06,0,38.23,2.12,0,398.26,4.25,8.5,5.31,95.58,1.06,3.19,5.31,1.06,3.19,26.55,5.31,0,9.56,167.8,0,7.43,18.05,505.53,3.19,3.19,15.93,0,0,65.85,0,1.06,4.25,0,57.35,1.06,4.25,18.05,9.56,4.25
 96-106,0,0,3.28,0,30.6,0,0,348.62,13.11,5.46,6.56,108.19,4.37,0,8.74,2.19,3.28,33.88,10.93,1.09,1.09,143.16,0,5.46,10.93,381.4,0,10.93,24.04,0,1.09,48.09,0,2.19,3.28,0,31.69,3.28,2.19,15.3,3.28,6.56
108-118,0,0,1.53,0,33.7,3.83,2.3,247.41,9.96,9.96,6.89,75.06,4.6,0,3.06,1.53,2.3,42.89,9.96,4.6,3.83,101.87,0,2.3,15.32,472.6,4.6,8.43,19.15,0,0.77,34.47,0,2.3,3.83,0,15.32,2.3,3.06,13.79,4.6,11.49
120,0,0,0,0,47.03,1.96,0,243.01,7.84,11.76,1.96,90.15,7.84,0,5.88,1.96,1.96,25.48,3.92,0,5.88,94.07,5.88,0,17.64,501.71,9.8,3.92,19.6,0,3.92,35.28,0,0,1.96,0,21.56,3.92,0,15.68,1.96,1.96
