stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,303.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,367.78,0,12.26,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,7.89,0,15.77,0,2.63,0,65.72,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,289.16,2.63,0,0,123.55,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,37.76,0,3.15,0,56.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.1,18.88,0,0,157.35,0,0,3.15,18.88,0,6.29,0,0,0,0,0,0
 14-21,0,0,1,3,57,16,0,29,0,0,0,7,3,1,3,0,2,0,0,0,0,32,0,0,20,401,8,3,8,6,0,11,48,3,2,40,131,0,0,2,0,0
 24-34,0,0,2.46,3.28,30.37,0.82,0,119.84,0,3.28,0.82,16.42,0.82,0,0.82,4.1,0.82,1.64,1.64,0.82,0.82,84.55,1.64,0.82,45.97,835.63,4.93,5.75,12.31,0,0,27.09,0,1.64,0,15.6,211.78,0,0,13.95,0,0.82
 36-46,0,0,0.81,0.81,9.67,0.81,0,225.59,0,1.61,3.22,31.42,0.81,0,0,0.81,0,0.81,1.61,0.81,0.81,97.49,0.81,2.42,26.59,754.11,3.22,9.67,7.25,0,0,17.72,1.61,0.81,1.61,0,177.25,0,0,5.64,0,4.83
 48-58,0,0,0,1.15,13.77,1.15,0,316.74,0,1.72,4.59,51.07,2.3,0,2.3,2.87,1.15,1.72,3.44,0.57,2.87,146.89,2.3,5.74,25.82,683.98,1.72,3.44,2.3,0,0,8.61,0,1.15,0,0,135.99,0,0,10.9,0,6.89
 60-70,0,0,0,0,14.72,0,0,352.37,0.98,4.91,6.87,63.8,7.85,0,1.96,1.96,0,1.96,1.96,0.98,0.98,141.34,0,4.91,15.7,669.4,1.96,3.93,5.89,0,0.98,8.83,0,0.98,0.98,0,79.5,0,1.96,4.91,0.98,0
 72-82,0,0,3.93,0,19.63,3.93,0.98,297.44,2.94,0,7.85,80.5,4.91,0,5.89,3.93,2.94,3.93,2.94,2.94,0,188.48,0.98,6.87,24.54,571.33,1.96,5.89,11.78,0,0.98,15.71,0,0.98,0,0,53.99,3.93,5.89,16.69,4.91,0.98
 84-94,0,0,2.12,0,35.05,4.25,1.06,212.41,1.06,4.25,7.43,65.85,6.37,0,0,11.68,7.43,4.25,6.37,6.37,3.19,106.2,2.12,12.74,18.05,272.94,3.19,2.12,8.5,0,0,39.3,0,3.19,0,0,25.49,0,6.37,11.68,2.12,2.12
 96-106,0,0,0,0,34.97,1.09,1.09,167.21,0,2.19,2.19,49.18,5.46,0,2.19,8.74,5.46,3.28,4.37,3.28,3.28,107.1,1.09,3.28,12.02,234.96,1.09,5.46,14.21,0,0,29.51,0,2.19,1.09,0,12.02,2.19,2.19,12.02,3.28,7.65
108-118,0,0,0,0,29.11,6.89,3.83,137.11,1.53,3.83,6.13,55.92,7.66,0,0.77,9.96,2.3,5.36,1.53,9.19,0.77,78.89,1.53,3.06,21.45,284.17,1.53,6.13,6.89,0,0,20.68,0,0.77,1.53,0,6.13,1.53,3.06,15.32,1.53,3.83
120,0,0,0,0,19.6,5.88,1.96,105.83,0,9.8,1.96,52.91,7.84,0,1.96,11.76,5.88,3.92,1.96,0,0,58.79,0,3.92,9.8,313.57,1.96,9.8,11.76,0,1.96,25.48,0,0,3.92,0,15.68,0,3.92,11.76,0,0
