stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,448.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,110.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,0,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,39.43,2.63,0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,0,3,5,0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,7,0,0,2,48,1,1,0,0,0,0,4,0,0,3,18,0,0,4,0,0
 24-34,0,0,0.82,0.82,7.39,0,0,14.78,0,0,0,0.82,0,0,1.64,1.64,0.82,0,0,0,0,13.13,0.82,0,9.03,160.07,0.82,3.28,1.64,0,0,5.75,0,0,0,0,40.22,0,0,8.21,0,0.82
 36-46,0,0,0,0,4.03,0.81,0,17.72,0,0,1.61,9.67,0,0,1.61,1.61,0.81,0.81,0,0,0,37.87,0.81,0,4.83,288.43,0,0.81,1.61,0,1.61,6.45,0.81,0,0,0,53.98,0,0,4.83,0.81,0
 48-58,0,0.57,0,0,2.87,1.72,0,35,0.57,0.57,1.15,14.35,0,0,0.57,1.72,0.57,0.57,0,0,0.57,37.87,0,0.57,5.16,362.64,0,1.72,1.15,0,0,3.44,0,0,0,0,64.27,0,0.57,4.02,0,4.59
 60-70,0,0,0.98,0,5.89,3.93,0,109.93,0,0,3.93,35.33,0,0,0,2.94,2.94,1.96,0,0.98,0.98,62.82,0,0,8.83,760.68,0,1.96,0.98,0,0.98,1.96,0,0,0,0,79.5,0,0,2.94,0.98,1.96
 72-82,0,0,0,0,9.82,8.83,0,178.66,0,0.98,4.91,43.19,0,0,0,7.85,0.98,1.96,0.98,0,0,87.37,0.98,5.89,3.93,693.05,0.98,6.87,2.94,0,3.93,7.85,0,1.96,0,0,48.1,0.98,2.94,9.82,1.96,2.94
 84-94,0,0,1.06,0,14.87,11.68,0,126.38,1.06,3.19,4.25,29.74,2.12,0,0,15.93,2.12,5.31,1.06,0,2.12,46.73,2.12,1.06,6.37,366.4,0,2.12,1.06,0,0,13.81,0,0,0,0,28.68,0,1.06,14.87,3.19,4.25
 96-106,0,0,1.09,0,14.21,9.84,0,116.93,2.19,1.09,2.19,42.62,6.56,0,0,8.74,4.37,3.28,1.09,0,1.09,67.76,1.09,3.28,2.19,356.27,0,3.28,3.28,0,1.09,9.84,0,0,0,0,12.02,0,1.09,10.93,5.46,6.56
108-118,0,0,1.53,0,12.26,3.06,0.77,79.66,0,1.53,6.13,39.06,1.53,0,0.77,10.72,3.83,3.83,0.77,0.77,3.83,45.96,0.77,0.77,4.6,400.6,1.53,2.3,2.3,0,2.3,4.6,0,0.77,0.77,0,10.72,1.53,0.77,7.66,0.77,11.49
120,0,0,1.96,0,17.64,5.88,0,62.71,0,0,3.92,21.56,0,0,0,19.6,1.96,1.96,3.92,0,0,43.12,1.96,0,3.92,444.87,1.96,3.92,1.96,0,0,7.84,0,0,0,0,11.76,0,0,13.72,1.96,3.92
