stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,513.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,21.03,0,28.92,0,0,44.69,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,509.97,23.66,0,0,202.41,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,31.47,0,6.29,66.09,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,453.16,6.29,0,0,160.5,0,0,3.15,3.15,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,1,6,28,5,14,0,0,0,10,1,0,0,0,0,0,0,0,0,8,0,0,10,239,1,1,3,4,0,0,0,23,2,1,20,68,0,0,0,0,0
 24-34,0,0,0.82,2.46,8.21,0.82,37.76,0,0,0,6.57,0.82,0,0.82,0,1.64,0,0.82,0,0,25.45,0,0,12.31,483.48,2.46,5.75,4.1,0,0,8.21,0,0,0.82,0,6.57,111.64,0,0,6.57,0,0
 36-46,0,0,0,0,1.61,0,81.37,0,0.81,0.81,18.53,1.61,0,0,0,0,0,0.81,0,0,33.84,0,0.81,8.06,502.74,0,1.61,0.81,0,0,4.03,0,0,0,0,0,116.02,0,0,3.22,0,0.81
 48-58,0,0,0,0,5.16,0,106.73,1.15,0,0,29.84,0,0,0.57,0,0.57,0.57,0.57,0,0,32.13,0,1.15,13.77,418.3,1.15,1.15,2.3,0,0.57,0.57,0,0,0,0,0,87.79,0,0,2.87,0,1.15
 60-70,0,0,0,0,2.94,0,165.88,0,0,0.98,32.39,0,0,0,0,0,0,0,0.98,0.98,27.48,0,4.91,4.91,414.2,0.98,3.93,3.93,0,0,9.82,0,0,0,0,0,51.04,0,2.94,2.94,0,0.98
 72-82,0,0,0.98,0,9.82,0.98,139.4,0,0,1.96,37.3,0.98,0,0,0,0.98,0.98,1.96,0.98,0,41.23,0.98,0,6.87,310.21,0.98,2.94,1.96,0,0,1.96,0,0,0,0,0,28.47,0,1.96,8.83,0.98,1.96
 84-94,0,0,0,0,12.74,1.06,75.4,0,0,0,24.43,0,0,1.06,3.19,1.06,0,1.06,0,1.06,25.49,0,4.25,5.31,152.93,1.06,5.31,1.06,0,0,6.37,0,0,0,0,0,15.93,1.06,1.06,6.37,2.12,0
 96-106,0,0,1.09,0,7.65,1.09,64.48,0,1.09,0,27.32,2.19,0,1.09,1.09,0,0,1.09,2.19,0,32.79,1.09,2.19,0,111.47,0,7.65,0,0,3.28,9.84,0,0,0,0,0,8.74,0,0,5.46,1.09,2.19
108-118,0.77,0,0.77,0,9.19,2.3,28.34,0,1.53,4.6,24.51,3.06,0,0.77,3.06,2.3,4.6,0.77,1.53,0.77,22.98,0,2.3,0,134.04,0.77,5.36,5.36,0,0,6.89,0,0,0.77,2.3,0,3.06,1.53,0.77,6.13,0,0
120,0,0,0,0,13.72,1.96,39.2,0,1.96,0,27.44,5.88,0,0,0,1.96,1.96,0,0,1.96,25.48,0,1.96,3.92,168.54,0,0,0,0,0,13.72,0,0,1.96,1.96,0,5.88,0,0,3.92,3.92,0
