stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,3,0,0,7,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,9,1,0,0,1,0,1,4,2,3,4,7,0,0,0,0,0
 24-34,0,0,0,1.64,6.57,1.64,0,7.39,0,0.82,0,0,0.82,0,0,2.46,10.67,0,0,2.46,0,6.57,0.82,0.82,3.28,18.06,1.64,0.82,1.64,0,0,1.64,0,20.52,4.1,4.1,1.64,0,0,0.82,0,0
 36-46,0,0,0,0,1.61,0,0,4.03,2.42,0.81,0,2.42,4.83,0,2.42,0,12.09,0.81,0,3.22,0.81,11.28,0,0,3.22,14.5,0.81,0,0.81,0,0,5.64,0,27.39,35.45,0.81,3.22,0,0,1.61,0,0
 48-58,0,0,0,0.57,2.87,2.3,0,8.61,9.75,1.72,0.57,1.72,2.3,0.57,0.57,2.3,8.61,0.57,0,5.16,1.72,9.75,1.72,0,4.59,9.18,0.57,1.72,0,0,0.57,5.16,0,20.08,40.74,0,4.02,0,0,0.57,0,0.57
 60-70,0.98,0,1.96,0,1.96,3.93,0,11.78,29.45,1.96,0,5.89,12.76,0,5.89,1.96,1.96,1.96,0.98,7.85,4.91,17.67,0,2.94,4.91,13.74,0,0.98,1.96,0,0,14.72,0,31.41,67.73,0,0,0,0,0.98,1.96,1.96
 72-82,0,0,3.93,0,3.93,27.49,5.89,27.49,49.08,2.94,3.93,11.78,65.77,1.96,4.91,6.87,8.83,4.91,0,73.62,6.87,67.73,0.98,20.61,13.74,56.94,0.98,0,5.89,0,2.94,7.85,0,65.77,40.25,0,7.85,0.98,13.74,6.87,8.83,2.94
 84-94,0,0,2.12,1.06,4.25,53.1,19.12,28.68,31.86,0,1.06,13.81,108.33,4.25,8.5,7.43,9.56,0,0,176.3,4.25,43.54,2.12,12.74,13.81,31.86,0,0,2.12,0,0,11.68,0,157.18,77.53,0,3.19,0,8.5,5.31,25.49,3.19
 96-106,0,0,2.19,0,19.67,74.31,31.69,51.36,196.71,5.46,4.37,25.14,237.15,0,16.39,12.02,15.3,7.65,1.09,465.55,5.46,104.91,3.28,18.58,28.41,144.26,5.46,3.28,20.76,1.09,3.28,14.21,0,151.91,97.26,0,6.56,2.19,20.76,9.84,40.44,8.74
108-118,0,0,6.13,1.53,11.49,75.06,63.57,35.23,78.13,1.53,1.53,17.62,402.9,0,9.96,5.36,10.72,6.89,0,1125.2,7.66,64.34,0.77,9.19,14.55,97.28,3.06,2.3,9.96,0,3.83,11.49,0,173.87,85.02,0,3.83,0.77,11.49,4.6,26.81,11.49
120,1.96,0,1.96,1.96,33.32,156.78,50.95,25.48,121.51,9.8,5.88,21.56,346.88,0,11.76,15.68,11.76,7.84,1.96,636.93,9.8,99.95,0,13.72,15.68,96.03,5.88,5.88,15.68,0,3.92,15.68,1.96,125.43,29.4,0,3.92,0,19.6,7.84,25.48,3.92
