stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,527.12,9725.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.58,0,0,0,0,0,0,0,0,0,0,0
  5-6,324.87,4296.87,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.56,24.52,0,0,30.65,0,91.94,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,18.4,0,70.98,0,0,0,81.49,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,712.38,23.66,0,0,249.73,0,2.63,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,3.15,0,34.62,0,0,0,66.09,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,3.15,427.99,37.76,0,0,191.97,0,6.29,18.88,0,18.88,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,2,47,13,0,11,0,1,0,7,3,3,2,0,1,0,0,0,0,19,0,0,10,159,15,2,0,2,0,24,3,34,5,2,33,67,0,0,1,0,1
 24-34,0,0,0.82,1.64,26.27,7.39,0,45.97,0,4.93,3.28,5.75,1.64,0.82,4.1,0.82,2.46,0,1.64,1.64,2.46,42.68,0.82,0,25.45,381.7,4.93,4.93,5.75,0,0,61.56,0,0.82,9.03,1.64,11.49,96.86,0,0,15.6,0,3.28
 36-46,0,0,0,0,8.86,1.61,0,72.51,1.61,0.81,4.03,10.47,0.81,0,0,0.81,0.81,1.61,0.81,0,3.22,42.7,1.61,0.81,12.89,324.68,4.03,6.45,7.25,0,0,57.2,0.81,0,3.22,0.81,0.81,98.29,0,0,10.47,0,2.42
 48-58,0,0.57,0.57,0,11.48,3.44,0,148.04,0.57,4.59,3.44,25.82,0.57,1.72,2.87,2.3,2.3,1.72,2.87,0.57,5.74,74.59,1.72,2.3,10.33,309.28,2.3,2.87,8.03,0,0,44.76,0,0,1.15,4.59,0,80.33,0,0.57,12.05,0,10.33
 60-70,0,0,0.98,0,19.63,3.93,0,157.04,5.89,4.91,4.91,38.28,0.98,0.98,2.94,0.98,0.98,5.89,0.98,3.93,3.93,114.84,1.96,1.96,12.76,284.64,2.94,2.94,5.89,0,0,50.06,0,0,3.93,2.94,0,26.5,0.98,0.98,8.83,0,6.87
 72-82,0,0,0.98,0,18.65,15.71,0,227.75,0,1.96,9.82,62.83,5.89,0,4.91,3.93,1.96,4.91,1.96,0,3.93,183.57,6.87,11.78,13.74,336.71,2.94,4.91,8.83,0,3.93,66.75,0,0,1.96,1.96,0,28.47,0,4.91,23.56,4.91,3.93
 84-94,0,0,2.12,0,31.86,16.99,0,131.69,2.12,10.62,12.74,33.99,7.43,0,3.19,7.43,6.37,7.43,6.37,3.19,7.43,104.08,2.12,4.25,15.93,151.87,2.12,2.12,12.74,0,0,154,0,0,4.25,1.06,0,15.93,4.25,5.31,12.74,2.12,4.25
 96-106,1.09,0,0,1.09,42.62,17.49,3.28,138.79,5.46,10.93,4.37,45.9,14.21,0,2.19,10.93,6.56,5.46,4.37,1.09,2.19,108.19,2.19,4.37,9.84,172.67,5.46,13.11,14.21,0,2.19,139.88,0,0,3.28,3.28,0,9.84,5.46,2.19,25.14,7.65,3.28
108-118,0,0,0,0,36.77,10.72,2.3,91.15,3.83,10.72,3.83,41.36,17.62,0,2.3,11.49,8.43,12.26,3.83,9.19,10.72,93.45,3.83,4.6,13.79,141.7,3.06,3.06,8.43,0,2.3,78.89,0,0,1.53,3.06,0,8.43,0.77,3.06,14.55,5.36,8.43
120,0,0,0,0,54.87,7.84,0,76.43,3.92,23.52,0,25.48,7.84,0,0,19.6,1.96,1.96,3.92,0,3.92,68.59,5.88,1.96,11.76,194.02,9.8,5.88,5.88,0,0,68.59,0,0,3.92,0,0,9.8,0,3.92,13.72,5.88,1.96
