stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,1133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,637.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,7.89,0,10.51,0,0,0,7.89,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,202.41,5.26,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.64,0,0,0,44.06,0,0,0,0,3.15,0,0,3.15,0,0,0,0,0
 14-21,0,0,13,1,41,1,0,19,0,0,0,19,0,2,0,1,0,0,0,0,0,15,0,0,7,1705,2,52,36,1,0,0,4,7,3,1,7,779,0,0,0,0,0
 24-34,0,0,11.49,0.82,37.76,3.28,0,224.91,0,3.28,0.82,34.48,0,0.82,2.46,0.82,7.39,0.82,2.46,6.57,1.64,62.39,0.82,0,34.48,5389.74,5.75,171.56,36.94,0,0,17.24,0,0,1.64,1.64,15.6,1240.31,0,0,17.24,0,2.46
 36-46,0,0,4.83,0,29,1.61,0,1366.42,6.45,3.22,2.42,128.1,0.81,0,4.03,9.67,0.81,3.22,0,3.22,9.67,79.76,0.81,0.81,29.81,9887.17,6.45,156.3,10.47,0.81,0.81,33.84,0,0.81,1.61,4.03,0.81,1736.22,0,0,16.11,0,8.06
 48-58,1.15,0,2.87,0.57,86.64,14.92,0,3417.01,6.89,13.77,22.38,474.54,0.57,0.57,10.9,13.77,2.87,10.33,8.61,6.31,12.05,391.91,4.59,20.66,71.15,11819.81,12.05,108.45,14.35,0.57,2.3,49.92,0,0,4.02,5.16,0,1946.92,0,1.72,25.82,0,37.3
 60-70,0,0,3.93,0.98,71.65,15.7,0,4206.8,9.82,15.7,6.87,504.5,7.85,0.98,8.83,23.56,3.93,7.85,1.96,1.96,9.82,331.75,3.93,15.7,44.17,11779.24,12.76,95.21,19.63,0,0.98,58.89,0,0,5.89,0.98,0,1466.39,0,10.8,15.7,2.94,38.28
 72-82,0,0,19.63,1.96,198.3,105.04,0.98,3999.29,14.72,26.5,36.32,685.2,20.61,0,9.82,38.28,8.83,22.58,11.78,17.67,5.89,782.38,9.82,29.45,84.42,10195.54,5.89,167.86,40.25,0,9.82,80.5,0,0,6.87,4.91,0,981.66,13.74,25.52,68.72,21.6,82.46
 84-94,0,0,20.18,2.12,287.81,57.35,1.06,2938.66,13.81,28.68,23.36,536.33,13.81,0,10.62,36.11,9.56,31.86,6.37,13.81,12.74,525.71,5.31,36.11,43.54,6393.47,7.43,185.86,20.18,0,6.37,111.51,0,0,8.5,6.37,0,630.85,10.62,20.18,27.61,12.74,28.68
 96-106,0,0,18.58,2.19,375.94,128.96,7.65,2430.49,29.51,45.9,16.39,616.37,34.97,0,13.11,51.36,21.86,17.49,15.3,37.16,4.37,569.37,12.02,22.95,62.29,5482.81,8.74,276.49,37.16,1.09,8.74,192.34,3.28,0,6.56,3.28,0,299.44,16.39,12.02,48.09,26.23,33.88
108-118,0,0,13.02,7.66,133.28,52.09,12.26,1996.1,10.72,17.62,14.55,515.49,27.57,0,6.89,29.87,8.43,9.96,4.6,22.98,5.36,466.47,6.13,12.26,40.6,7540.91,9.19,193.02,17.62,0,7.66,72.77,0.77,0,4.6,2.3,0,227.49,13.02,9.19,39.83,13.02,11.49
120,3.92,0,7.84,1.96,201.86,64.67,7.84,2114.61,17.64,35.28,19.6,566.38,29.4,0,1.96,41.16,9.8,9.8,11.76,37.24,0,395.88,3.92,13.72,58.79,8969.94,15.68,146.98,21.56,0,7.84,92.11,1.96,0,9.8,1.96,0,246.93,3.92,9.8,33.32,13.72,15.68
