stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.47,3.15,0,0,44.06,0,0,3.15,9.44,0,0,0,0,0,0,0,0
 14-21,0,1,0,1,54,6,0,25,0,0,0,1,1,1,4,0,0,0,0,0,0,42,0,0,17,471,2,8,0,26,0,2,38,0,46,21,108,0,0,1,0,0
 24-34,0.82,0,0,0,34.48,0,0,32.01,0,0,4.93,4.93,3.28,1.64,0,0.82,0.82,0,0.82,4.1,1.64,52.53,0,0,20.52,1741.04,2.46,20.52,1.64,0,0,0.82,0,2.46,30.37,15.6,206.03,0,0,4.1,0,0
 36-46,0,0,0,0,17.72,0,0,161.94,2.42,0.81,8.86,4.83,0.81,0,4.83,0.81,0,0,0,0.81,3.22,75.73,0,0,15.31,3736.69,1.61,7.25,1.61,0,0,4.83,0,0.81,1.61,0,363.36,0,0,4.03,0,4.03
 48-58,0,0,0,0,17.79,0,0,529.05,1.15,4.02,5.74,45.9,1.72,0,0.57,2.3,0,0.57,1.15,0.57,3.44,110.17,0.57,2.3,15.49,4505.52,1.15,3.44,1.15,0,0.57,6.31,0,0.57,1.15,0,510.11,0,0.57,1.72,0,21.23
 60-70,0,0,0.98,0,12.76,2.94,0,518.24,0,3.93,16.69,32.39,0.98,0,0.98,1.96,0,2.94,0,0,0,109.93,0,0.98,5.89,4542.48,0.98,0,4.91,0,0.98,11.78,0,0,1.96,0,419.11,0,0,1.96,0,23.56
 72-82,0,0,2.94,0,38.28,5.89,0,599.8,0,0.98,9.82,72.64,1.96,0,1.96,7.85,0,5.89,0,0.98,2.94,157.07,1.96,0,2.94,3826.52,0.98,0.98,4.91,0,0.98,8.83,0,0.98,0,0,214.98,0.98,5.89,6.87,5.89,27.49
 84-94,0,0,2.12,0,56.29,2.12,0,602.18,0,2.12,9.56,70.09,2.12,0,4.25,6.37,1.06,3.19,2.12,1.06,0,131.69,0,5.31,7.43,2182.49,1.06,4.25,5.31,0,1.06,15.93,0,3.19,0,0,151.87,4.25,5.31,2.12,2.12,15.93
 96-106,0,0,0,0,54.64,10.93,0,344.25,4.37,4.37,8.74,67.76,5.46,0,3.28,3.28,0,4.37,2.19,4.37,0,107.1,0,1.09,4.37,1817.4,1.09,4.37,8.74,0,2.19,16.39,0,0,0,0,39.34,2.19,1.09,3.28,1.09,15.3
108-118,0,0,0,0,24.51,6.89,2.3,298.73,2.3,2.3,3.06,42.13,3.83,0,0,6.89,0.77,2.3,0.77,4.6,0.77,75.83,0.77,5.36,4.6,2097.21,1.53,3.06,4.6,0,1.53,4.6,0,1.53,1.53,0,32.94,0.77,2.3,1.53,1.53,22.21
120,0,0,0,0,19.6,7.84,1.96,364.52,3.92,5.88,3.92,68.59,1.96,0,0,13.72,1.96,0,0,0,0,90.15,5.88,3.92,3.92,2428.17,9.8,1.96,3.92,0,1.96,11.76,0,1.96,0,0,27.44,0,1.96,3.92,0,3.92
