stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,461.23,9092.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.8,0,0,0,0,0,0,0,0,0,0,0
  5-6,300.35,4983.39,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,134.85,0,0,0,55.17,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,70.98,168.24,0,157.72,0,0,0,601.98,0,0,0,0,0,134.06,0,0,0,0,0,0,0,0,0,0,0,4092.91,84.12,0,0,1338.02,0,0,23.66,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,151.05,0,198.26,0,15.73,0,538.13,0,0,0,0,0,40.91,0,0,0,0,0,3.15,0,0,0,0,0,3873.92,88.12,0,0,1479.08,0,0,28.32,3.15,154.2,0,6.29,9.44,0,0,0,0,0
 14-21,0,2,0,49,452,146,0,455,0,0,0,75,17,1,1,0,13,1,3,1,3,286,0,0,219,4542,57,13,52,148,0,11,4,420,12,7,370,1263,0,0,19,0,1
 24-34,0.82,0.82,1.64,10.67,108.35,13.13,0,777.35,0,6.57,5.75,82.09,8.21,1.64,3.28,10.67,10.67,5.75,10.67,5.75,6.57,433.41,2.46,2.46,157.6,4265.17,11.49,21.34,52.53,0.82,0,26.27,0,0.82,3.28,1.64,50.07,1001.44,0,0,49.25,0,7.39
 36-46,0,0,0.81,2.42,33.84,4.83,0,1115.05,0.81,0.81,10.47,116.82,4.83,0,1.61,6.45,0.81,4.03,6.45,6.45,1.61,384.3,0,5.64,108.77,2886.71,6.45,12.89,20.95,0,0.81,14.5,0.81,0.81,4.03,0,0,738.8,0,0,21.75,0,6.45
 48-58,0,0,0,0,26.97,2.87,0,953.09,0.57,5.16,16.64,129.11,1.72,1.15,4.02,8.03,2.3,4.59,5.74,5.74,2.3,405.11,1.15,13.77,86.07,1477.55,2.3,5.74,12.62,0,1.15,9.75,0,1.15,1.72,0,0,355.76,0,1.72,17.21,0,7.46
 60-70,0.98,0,0,0,23.56,7.85,0,741.05,0.98,3.93,11.78,117.78,4.91,0.98,4.91,5.89,1.96,0,4.91,1.96,1.96,404.39,0.98,7.85,48.09,1325.05,2.94,8.83,8.83,0,1.96,24.54,0,0,0.98,0,0,159.01,0.98,3.93,16.69,1.96,3.93
 72-82,0,0,7.85,0.98,51.05,18.65,0,595.87,0,1.96,33.38,208.11,12.76,0,5.89,12.76,8.83,1.96,10.8,4.91,2.94,594.89,5.89,10.8,74.61,1285,2.94,12.76,13.74,0,2.94,23.56,0,0,0.98,0,0,143.32,3.93,12.76,39.27,3.93,1.96
 84-94,0,0,2.12,0,79.65,20.18,0,486.41,1.06,5.31,26.55,123.2,18.05,0,2.12,29.74,16.99,2.12,7.43,5.31,2.12,439.68,6.37,19.12,57.35,715.81,7.43,14.87,16.99,0,1.06,75.4,0,0,6.37,0,0,80.71,3.19,10.62,29.74,6.37,6.37
 96-106,0,0,3.28,1.09,80.87,34.97,2.19,386.87,1.09,8.74,21.86,167.21,16.39,0,12.02,46.99,9.84,3.28,14.21,2.19,0,395.61,6.56,14.21,64.48,702.7,7.65,17.49,33.88,0,2.19,62.29,1.09,0,4.37,3.28,0,44.81,7.65,9.84,39.34,7.65,6.56
108-118,0,0,0,0,92.68,34.47,0,343.15,3.06,11.49,22.21,140.94,15.32,0,1.53,39.06,13.02,9.96,8.43,6.89,1.53,396.77,3.06,5.36,81.96,965.11,6.13,15.32,27.57,0,6.13,52.85,0,0,2.3,0.77,0,36,6.13,8.43,40.6,7.66,9.19
120,0,0,1.96,0,88.19,56.83,0,248.89,0,15.68,23.52,131.31,13.72,0,5.88,29.4,5.88,1.96,3.92,7.84,0,278.29,0,3.92,41.16,834.87,9.8,11.76,21.56,0,5.88,96.03,0,0,1.96,1.96,0,29.4,5.88,5.88,39.2,7.84,1.96
