stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,830.21,13309.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,839.76,11554.36,0,18.39,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,190.02,6.13,0,0,67.43,0,134.85,0,0,0,0,0,0,0,0,0,0,0
  7-9,70.98,107.78,0,170.87,0,0,333.85,0,0,0,0,0,110.41,0,0,0,0,0,0,0,0,0,0,0,2668.14,92,0,0,943.71,0,7.89,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,75.53,0,91.26,0,22.03,188.82,0,0,0,0,0,50.35,0,0,0,0,0,0,0,0,0,0,0,2092.73,50.35,0,0,881.15,0,12.59,3.15,3.15,113.29,0,18.88,9.44,0,0,0,0,0
 14-21,1,0,0,20,173,44,135,0,0,0,24,5,0,2,1,0,0,0,0,2,126,0,0,85,1644,24,6,21,65,0,11,1,207,10,2,186,541,0,0,5,0,1
 24-34,0.82,0,1.64,4.1,69.77,16.42,447.37,0,1.64,4.1,30.37,2.46,0.82,2.46,2.46,9.85,1.64,4.1,3.28,0,248.72,0.82,0,91.94,2520.03,11.49,13.95,23.8,0,0,26.27,0,3.28,3.28,0,33.66,549.97,0,0,23.8,0,1.64
 36-46,0,0,0,0,32.23,2.42,1075.57,0,2.42,4.83,79.76,2.42,0,4.03,1.61,0.81,4.03,2.42,2.42,2.42,298.1,0,5.64,75.73,2220.42,0.81,12.09,16.11,0,0,16.92,0.81,1.61,2.42,0,0,454.4,0,0,11.28,0,1.61
 48-58,0,0,0,0,38.44,2.87,1244.01,1.15,1.72,6.89,114.76,2.87,0,6.89,3.44,0.57,2.87,4.02,3.44,0.57,377.56,1.72,18.94,72.3,1350.16,6.31,5.74,13.2,0,0.57,8.61,0,0,0.57,0,0,211.73,0,0.57,26.97,1.15,2.87
 60-70,0,0,0,0,33.37,6.87,1115.01,2.94,3.93,8.83,118.76,4.91,0,5.89,1.96,0.98,6.87,5.89,1.96,1.96,297.4,2.94,21.59,47.11,1141.51,1.96,5.89,6.87,0,1.96,13.74,0,0,2.94,0,0,94.23,0,9.82,12.76,1.96,1.96
 72-82,0,0,1.96,0.98,33.38,10.8,528.13,0.98,3.93,12.76,105.04,16.69,0,7.85,8.83,3.93,5.89,3.93,3.93,0.98,307.26,2.94,15.71,53.99,749.99,0.98,7.85,13.74,0,5.89,15.71,0,0,0,0,0,39.27,2.94,7.85,23.56,4.91,0.98
 84-94,0,0,1.06,1.06,57.35,8.5,391.89,0,6.37,6.37,73.28,13.81,0,0,10.62,7.43,12.74,5.31,5.31,4.25,235.77,1.06,22.3,56.29,452.43,8.5,8.5,11.68,0,4.25,55.23,0,0,4.25,1.06,0,35.05,6.37,1.06,36.11,8.5,2.12
 96-106,0,0,1.09,1.09,41.53,22.95,238.24,3.28,2.19,3.28,67.76,14.21,0,3.28,22.95,0,5.46,6.56,2.19,1.09,153,1.09,8.74,27.32,371.57,3.28,7.65,13.11,0,5.46,20.76,0,0,3.28,0,0,16.39,3.28,4.37,32.79,6.56,7.65
108-118,0,0,0.77,0.77,41.36,9.96,216.77,1.53,6.13,5.36,53.62,6.89,0,2.3,15.32,5.36,8.43,5.36,3.83,1.53,125.62,0,8.43,26.81,475.66,3.83,3.83,9.19,0,1.53,19.15,0,0,1.53,0,0,11.49,0.77,3.06,22.21,3.83,3.83
120,0,0,0,0,39.2,15.68,174.42,1.96,7.84,5.88,54.87,13.72,0,0,11.76,1.96,0,5.88,0,0,94.07,3.92,3.92,29.4,370.4,1.96,1.96,1.96,0,0,25.48,0,0,5.88,1.96,0,13.72,0,1.96,17.64,7.84,1.96
