stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.26,12.59,0,0,56.65,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,27,16,0,3,0,6,0,14,3,1,0,0,0,0,0,0,0,30,0,0,22,47,215,1,1,7,0,15,8,2,7,15,316,0,0,0,0,0
 24-34,0,0,0,0.82,36.12,2.46,0,7.39,0,22.98,0.82,18.06,0,0,0,0,2.46,0.82,0,0.82,0.82,15.6,1.64,0,4.1,52.53,44.33,0,0,0,0.82,13.95,0.82,0.82,7.39,4.93,109.99,0,0,12.31,0,0
 36-46,0,0,0,0,29,0,0,3.22,0.81,2.42,5.64,4.03,0,0,0,0,0,0,0,0.81,2.42,4.83,0,0,1.61,17.72,46.73,0,0.81,0,0,11.28,0,0,0,0,16.92,0,0,20.14,0,0.81
 48-58,0.57,0,0,0.57,39.02,0,0,17.21,0.57,3.44,13.2,4.02,0,0,1.15,0.57,0,0,0,1.15,0.57,18.94,1.72,1.15,1.72,43.61,56.81,0,2.3,0,0.57,8.03,0,0.57,0,0,8.03,0,1.15,13.2,0,1.72
 60-70,0,0,0,0,47.11,0,0,9.82,2.94,7.85,22.58,0.98,0,0,0,1.96,0.98,0,0,2.94,0,77.54,0,4.91,3.93,40.24,48.09,0,1.96,0,0.98,4.91,0,0,0,0,4.91,0.98,3.93,8.83,0.98,0
 72-82,0,0,0.98,0,106.02,1.96,0,37.3,0.98,4.91,50.06,8.83,0.98,0,5.89,3.93,5.89,0.98,0.98,0.98,0,318.06,0.98,17.67,5.89,68.72,57.92,0,13.74,0,2.94,3.93,0,0,0,0,3.93,0.98,21.6,27.49,17.67,0
 84-94,0,0,0,0,149.75,1.06,2.12,39.3,0,6.37,26.55,6.37,2.12,0,1.06,0,8.5,0,1.06,0,1.06,252.76,0,24.43,4.25,22.3,70.09,0,11.68,0,0,10.62,0,1.06,0,0,4.25,0,12.74,20.18,23.36,0
 96-106,0,0,0,0,275.4,1.09,1.09,41.53,4.37,16.39,27.32,8.74,0,0,9.84,7.65,9.84,0,1.09,2.19,0,288.51,2.19,19.67,6.56,59.01,73.22,3.28,19.67,0,8.74,16.39,0,0,0,0,2.19,0,22.95,26.23,25.14,2.19
108-118,0,0,0.77,0.77,281.11,2.3,1.53,53.62,0,17.62,21.45,6.13,0.77,0,8.43,3.06,6.13,1.53,0,3.06,3.83,222.13,0.77,16.85,12.26,39.83,76.6,0,20.68,0,4.6,7.66,0,0,0,0,2.3,0,9.19,12.26,17.62,0.77
120,1.96,0,0,0,188.14,1.96,1.96,19.6,3.92,11.76,15.68,5.88,1.96,1.96,3.92,0,1.96,0,0,1.96,0,211.66,0,31.36,9.8,25.48,74.47,0,7.84,0,9.8,13.72,0,0,0,0,0,0,9.8,21.56,25.48,0
