stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,649.74,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,7.89,0,39.43,0,0,0,81.49,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,565.17,39.43,0,0,223.44,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,47.2,0,0,0,75.53,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,582.19,22.03,0,0,245.46,0,3.15,6.29,12.59,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,1,4,53,14,0,23,0,0,0,8,8,2,3,0,1,0,0,0,1,35,0,0,29,231,15,3,5,12,0,7,52,4,5,84,143,0,0,1,0,0
 24-34,0,0,0.82,0.82,6.57,1.64,0,27.09,0,0,0,7.39,1.64,0,2.46,0,1.64,2.46,0.82,0,0,34.48,0,0,20.52,319.31,8.21,2.46,4.93,0,0,19.7,0,0.82,0.82,7.39,104.25,0,0,4.1,0,1.64
 36-46,0,0,1.61,0,4.03,0.81,0,41.09,2.42,0,3.22,15.31,0.81,0,1.61,0,0.81,0.81,0.81,0,0,36.26,0,0.81,13.7,367.39,3.22,1.61,2.42,0,0,15.31,0,0.81,0,0,103.93,0,0.81,7.25,0,0
 48-58,0,0,0,0,4.02,0,0,70.58,1.15,1.15,2.87,36.72,0,0.57,2.3,1.15,0.57,0.57,1.15,0,1.15,70.58,0.57,2.3,18.36,297.23,1.72,1.72,3.44,0,0.57,10.33,0,0,0.57,0.57,113.04,0,1.72,5.74,0,2.87
 60-70,0,0,0,0,3.93,0.98,0,79.5,3.93,1.96,1.96,53,0.98,0,1.96,0,0.98,0,0,0,0,75.58,0.98,3.93,10.8,265.01,1.96,1.96,0.98,0,0,11.78,0,1.96,1.96,0,56.93,0.98,2.94,4.91,0,0
 72-82,0,0,0,0,4.91,4.91,0,84.42,0.98,0,6.87,51.05,0.98,0,5.89,0,1.96,0,1.96,0,0,140.38,0,5.89,8.83,235.6,0.98,3.93,6.87,0,1.96,13.74,0,1.96,0,0,26.5,1.96,0.98,11.78,7.85,4.91
 84-94,0,0,0,0,10.62,5.31,0,72.22,1.06,4.25,5.31,40.36,1.06,0,4.25,6.37,1.06,0,1.06,2.12,3.19,77.53,0,1.06,14.87,152.93,3.19,2.12,7.43,0,1.06,55.23,0,4.25,0,0,12.74,0,2.12,9.56,3.19,2.12
 96-106,0,0,0,0,26.23,4.37,0,53.55,2.19,3.28,7.65,36.06,5.46,0,4.37,4.37,2.19,4.37,4.37,1.09,0,91.8,2.19,5.46,10.93,95.08,3.28,2.19,10.93,0,2.19,48.09,0,2.19,0,0,8.74,2.19,3.28,8.74,7.65,2.19
108-118,0,0,0.77,0,15.32,3.06,0.77,29.11,2.3,0.77,6.13,32.94,5.36,0,0.77,2.3,0,2.3,1.53,1.53,0,68.17,0,1.53,12.26,114.89,4.6,3.83,6.13,0,1.53,22.98,0,1.53,0.77,0,6.13,1.53,2.3,5.36,1.53,0.77
120,0,0,0,0,11.76,5.88,0,25.48,0,3.92,3.92,33.32,1.96,0,0,3.92,1.96,0,0,0,0,39.2,0,3.92,15.68,76.43,3.92,3.92,11.76,0,0,11.76,0,1.96,0,0,9.8,0,1.96,3.92,1.96,0
