stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,1449.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,563.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,39.43,0,34.17,0,0,0,228.7,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,1621.92,34.17,0,0,567.8,0,5.26,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,78.67,0,81.82,0,3.15,0,185.67,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,1397.25,88.12,0,0,506.66,0,0,15.73,3.15,53.5,0,6.29,0,0,0,0,0,0
 14-21,0,1,2,16,233,90,0,138,0,1,0,22,11,0,3,0,2,0,0,0,2,104,1,0,84,1130,41,4,15,27,0,24,9,167,4,7,156,374,0,0,4,0,1
 24-34,0.82,0,0,1.64,39.4,9.03,0,134.62,0,5.75,3.28,26.27,1.64,0,1.64,0,4.1,0,1.64,0,2.46,80.44,0,0.82,40.22,860.26,8.21,8.21,6.57,0,0.82,28.73,0,0,3.28,0,9.85,229.02,0,0,24.63,0,4.1
 36-46,0,0,0,0,19.34,0,0,341.6,0,2.42,2.42,25.78,4.03,0,3.22,1.61,1.61,3.22,3.22,1.61,6.45,73.32,0,3.22,20.14,1043.34,4.03,12.89,3.22,0,0,23.36,0.81,0,0,0,0,222.36,0,0,8.86,0,0.81
 48-58,0,0,0.57,0,24.1,0.57,0,474.54,1.15,4.59,4.59,72.87,0.57,0,2.87,1.72,0.57,1.72,1.15,1.15,2.3,134.27,1.72,5.74,34.43,1097.11,3.44,6.89,5.74,0,0,11.48,0,0,1.72,0,0,204.27,0,1.72,8.61,0,12.62
 60-70,0,0,0,0,17.67,0.98,0,395.55,1.96,1.96,4.91,77.54,2.94,0,0,0.98,1.96,0,2.94,2.94,2.94,89.32,0,8.83,11.78,956,2.94,6.87,11.78,0,0.98,13.74,0,0,0,0,0,156.06,0,3.93,10.8,1.96,4.91
 72-82,0,0,1.96,0,33.38,6.87,0,462.36,0.98,1.96,10.8,148.23,13.74,0,5.89,3.93,1.96,1.96,4.91,0.98,1.96,229.71,4.91,11.78,25.52,916.87,3.93,6.87,16.69,0,1.96,20.61,0.98,0,1.96,0,0,83.44,0.98,5.89,22.58,3.93,8.83
 84-94,0,0,4.25,1.06,53.1,9.56,0,343.04,0,9.56,6.37,94.52,8.5,0,4.25,10.62,6.37,6.37,4.25,5.31,1.06,150.81,3.19,15.93,27.61,461.99,4.25,7.43,19.12,0,0,84.96,0,0,2.12,0,0,60.54,3.19,4.25,20.18,7.43,8.5
 96-106,0,0,6.56,0,34.97,12.02,0,240.43,1.09,9.84,2.19,100.54,16.39,0,8.74,18.58,6.56,5.46,6.56,3.28,0,122.4,2.19,7.65,18.58,351.9,4.37,14.21,24.04,0,2.19,55.74,0,0,1.09,0,0,17.49,4.37,7.65,24.04,9.84,10.93
108-118,0,0,2.3,0,58.98,9.19,2.3,210.64,0,13.79,5.36,89.62,12.26,0,1.53,7.66,4.6,5.36,2.3,3.06,4.6,101.11,1.53,6.13,19.92,559.92,3.06,9.19,29.87,0,5.36,51.32,0,0,3.83,0,0,13.79,1.53,3.83,16.85,3.83,14.55
120,1.96,0,0,0,64.67,15.68,0,150.9,0,11.76,0,82.31,7.84,0,1.96,9.8,7.84,9.8,3.92,3.92,0,68.59,1.96,3.92,23.52,391.96,5.88,11.76,19.6,0,1.96,41.16,0,0,0,0,0,15.68,0,0,13.72,3.92,5.88
