stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,224.02,1858.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.34,0,0,0,0,0,0,0,0,0,0,0
  5-6,171.63,1176.89,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,0,0,0,0,0,0,0,0,49.04,6.13,0,0,18.39,0,312.61,0,0,0,0,0,0,0,0,0,0,0
  7-9,110.41,44.69,0,115.66,0,0,0,136.69,0,0,0,0,0,467.91,0,0,0,0,0,0,0,0,0,0,0,1345.9,94.63,0,0,244.47,0,15.77,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,18.88,0,56.65,0,3.15,0,53.5,0,0,0,0,0,122.73,0,0,0,0,0,0,0,0,0,0,0,654.57,44.06,0,0,132.17,0,0,6.29,6.29,3.15,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,17,54,2,0,25,0,2,0,4,5,0,0,0,4,0,1,0,9,20,0,0,4,259,4,3,6,1,0,2,2,6,29,63,12,143,0,0,1,0,0
 24-34,0,0,5.75,8.21,14.78,0,0,10.67,0.82,8.21,0,9.85,5.75,0,3.28,0.82,5.75,0,0,2.46,8.21,17.24,1.64,0,8.21,184.69,0,9.03,5.75,0,0,4.1,0,0,34.48,92.76,6.57,105.07,0,0,3.28,0,0
 36-46,0,0,3.22,0.81,10.47,0,0,16.11,0,2.42,0.81,26.59,0,0.81,12.09,0,1.61,4.03,0,2.42,0.81,27.39,0,4.03,4.83,437.48,0,15.31,19.34,0,0,2.42,0.81,0,28.2,32.23,0,123.27,0,0,1.61,0,0.81
 48-58,0,0,2.87,0.57,9.18,0,0,59.1,1.15,4.02,1.72,42.46,2.3,0,4.02,0.57,2.3,6.89,0.57,2.3,0.57,26.4,2.87,0.57,4.02,842.35,0,6.31,10.33,0,0,3.44,0,0,28.12,14.92,0,216.32,0,0,1.15,0,2.3
 60-70,0,0,2.94,0,20.61,0.98,0,125.63,1.96,0.98,5.89,86.37,2.94,0.98,3.93,0.98,0.98,11.78,0,1.96,0,45.15,0,5.89,3.93,1468.36,0,8.83,10.8,0,0,4.91,0,0,36.32,3.93,0,266.97,6.87,4.91,2.94,0,0
 72-82,0,0,13.74,0,45.16,2.94,0,275.85,1.96,1.96,9.82,171.79,5.89,0,7.85,1.96,6.87,13.74,0.98,3.93,0,116.82,5.89,3.93,6.87,1499,0,25.52,14.72,0,0.98,4.91,0,0,71.66,0.98,0,251.31,28.47,3.93,5.89,6.87,4.91
 84-94,0,0,6.37,3.19,46.73,4.25,0,184.79,0,3.19,4.25,112.58,13.81,1.06,4.25,1.06,8.5,18.05,2.12,11.68,0,75.4,1.06,7.43,9.56,644.66,0,13.81,22.3,0,0,14.87,0,0,146.56,1.06,0,151.87,31.86,4.25,0,4.25,0
 96-106,0,0,7.65,2.19,72.13,3.28,0,185.78,0,4.37,7.65,132.23,12.02,0,3.28,3.28,6.56,13.11,3.28,12.02,1.09,95.08,3.28,6.56,10.93,566.09,0,16.39,30.6,0,2.19,15.3,0,0,140.98,5.46,0,114.75,32.79,7.65,2.19,1.09,0
108-118,0,0,3.83,3.06,42.89,2.3,1.53,134.04,1.53,4.6,8.43,100.34,13.79,0,1.53,6.13,7.66,16.85,3.83,8.43,0,84.26,3.06,2.3,8.43,816.52,0.77,15.32,26.81,0,1.53,12.26,0,0,127.15,0,0,81.19,16.09,3.06,3.06,0.77,0.77
120,1.96,0,1.96,0,47.03,7.84,0,109.75,0,1.96,5.88,76.43,1.96,0,1.96,3.92,3.92,9.8,5.88,1.96,0,62.71,0,7.84,9.8,770.2,0,3.92,31.36,0,1.96,9.8,0,0,78.39,0,0,62.71,11.76,1.96,1.96,0,0
