stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,140.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,0,0,10.51,0,0,0,13.14,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,47.32,2.63,0,0,39.43,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,125.88,3.15,0,0,18.88,0,3.15,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,37,3,0,3,0,0,0,1,2,3,0,0,0,0,0,2,1,11,0,0,4,73,6,2,0,2,0,10,0,9,0,1,11,30,0,0,0,0,2
 24-34,0,0,0.82,2.46,9.85,0.82,0,9.85,0,3.28,0.82,3.28,1.64,0.82,0,0,4.93,0.82,0,0,4.93,8.21,0.82,0,5.75,130.52,0.82,4.1,2.46,0,0,59.1,0,0,3.28,0.82,2.46,43.51,0,0,4.1,0,4.93
 36-46,0,0,0,0,7.25,0.81,0,29,0,0.81,3.22,6.45,0,0.81,0.81,3.22,0.81,0,1.61,0,11.28,20.95,0,0.81,4.03,186.92,1.61,4.83,0.81,0,0,75.73,0,0,0.81,0,0,63.65,0,0,5.64,0,5.64
 48-58,0,0,0,0,5.74,0.57,0,42.46,0,4.02,2.87,21.23,0.57,0,2.3,5.74,2.3,0,1.15,0.57,3.44,26.97,1.15,1.72,4.59,201.41,1.72,4.02,7.46,0,0,102.71,0,0,0.57,0.57,0,42.46,0,0,7.46,0,13.2
 60-70,0,0,2.94,0,8.83,1.96,0,95.21,0,6.87,2.94,45.15,4.91,0,0.98,3.93,0.98,5.89,0.98,0,4.91,55.95,1.96,0,7.85,263.05,1.96,2.94,3.93,0,0,78.52,0,0,0.98,0,0,56.93,1.96,0,6.87,0,7.85
 72-82,0,0,1.96,0,18.65,3.93,0,138.41,0,1.96,4.91,59.88,14.72,0.98,1.96,2.94,3.93,2.94,2.94,4.91,4.91,61.84,11.78,2.94,1.96,223.82,0,3.93,19.63,0,0,62.83,0,0,1.96,0,0,14.72,0.98,4.91,11.78,2.94,2.94
 84-94,0,0,2.12,0,26.55,3.19,0,100.89,0,9.56,2.12,32.92,13.81,0,1.06,12.74,9.56,2.12,3.19,5.31,3.19,33.99,4.25,2.12,5.31,137,1.06,5.31,18.05,0,0,190.1,0,0,0,1.06,0,14.87,2.12,4.25,12.74,1.06,5.31
 96-106,0,0,3.28,1.09,38.25,2.19,1.09,107.1,0,4.37,1.09,29.51,19.67,0,2.19,18.58,7.65,6.56,10.93,2.19,3.28,45.9,3.28,7.65,1.09,106.01,1.09,5.46,31.69,0,1.09,162.83,0,0,6.56,0,0,7.65,4.37,2.19,10.93,6.56,4.37
108-118,0,0,1.53,0,49.02,2.3,4.6,80.43,0.77,12.26,0.77,25.28,28.34,0,0.77,13.02,9.19,5.36,6.89,5.36,3.83,30.64,4.6,1.53,5.36,109.53,0,3.83,23.74,0,2.3,98.81,0.77,0,3.83,0,0,8.43,5.36,3.06,9.96,0.77,4.6
120,0,0,1.96,0,25.48,1.96,0,58.79,0,9.8,0,37.24,19.6,0,1.96,1.96,5.88,5.88,1.96,3.92,0,43.12,3.92,1.96,5.88,105.83,3.92,7.84,23.52,0,0,70.55,0,0,1.96,0,0,3.92,0,1.96,5.88,1.96,3.92
