stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,2.63,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,18.4,5.26,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79,3.15,0,0,50.35,0,0,0,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,13,15,0,2,0,0,0,2,3,0,0,0,1,0,0,0,0,9,0,0,15,39,3,0,0,2,0,0,14,0,0,13,42,0,0,6,0,1
 24-34,0,0,0.82,2.46,13.13,1.64,0,22.98,0.82,0.82,0,9.03,0,0,4.1,0.82,0,0.82,0,0,13.95,71.41,0,0,28.73,164.99,2.46,2.46,0,0,0,2.46,0,0,0.82,6.57,74.7,0,0,45.97,0,3.28
 36-46,0,0,0.81,0,10.47,0.81,0,15.31,0,0,1.61,12.09,0,0,0.81,0,0,0,0,0,2.42,67.68,0,3.22,22.56,286.82,2.42,1.61,0,0,0,1.61,0,0.81,0,0,86.21,0,0,17.72,0,0
 48-58,0,0,0,0,2.87,0,0,52.22,0,2.87,5.74,24.67,0,0,2.87,0.57,0,1.72,0,0,4.59,92.38,0,2.3,9.75,370.1,2.3,1.15,1.15,0,0,1.15,0,0,0.57,0,98.12,0,0,13.77,0,4.59
 60-70,0,0,0,0,12.76,1.96,0,116.8,0,3.93,3.93,51.04,0.98,0,6.87,1.96,0.98,0,1.96,0,4.91,113.86,0.98,5.89,12.76,486.83,3.93,2.94,2.94,0,1.96,0.98,0,0,0,0,91.28,0,1.96,27.48,0.98,2.94
 72-82,0,0,1.96,0,16.69,1.96,0,294.5,0,1.96,6.87,89.33,0.98,0,5.89,0,0,1.96,0.98,0,3.93,192.41,0,8.83,18.65,478.07,1.96,1.96,3.93,0,2.94,1.96,0,0,0,0,68.72,4.91,3.93,32.39,3.93,11.78
 84-94,0,0,0,0,27.61,0,0,224.09,0,5.31,6.37,40.36,0,0,2.12,6.37,0,3.19,1.06,1.06,7.43,88.15,0,10.62,11.68,221.97,4.25,0,4.25,0,1.06,3.19,0,0,0,0,26.55,3.19,5.31,35.05,4.25,9.56
 96-106,0,0,0,0,51.36,4.37,1.09,171.58,1.09,13.11,4.37,39.34,1.09,0,6.56,17.49,2.19,5.46,2.19,2.19,1.09,126.77,0,7.65,15.3,186.88,3.28,3.28,12.02,0,3.28,2.19,0,0,0,0,17.49,1.09,1.09,26.23,5.46,9.84
108-118,0,0,0,0,73.53,3.06,1.53,138.64,0,17.62,7.66,43.66,2.3,0,0.77,6.13,0,6.13,0.77,0,11.49,108,0,6.13,9.96,193.79,9.19,3.06,7.66,0,6.13,0.77,0,0,0.77,0,12.26,3.06,3.06,24.51,3.06,13.02
120,0,0,0,0,131.31,5.88,0,133.27,1.96,25.48,7.84,50.95,1.96,0,1.96,11.76,1.96,9.8,0,1.96,1.96,156.78,0,9.8,21.56,317.49,21.56,1.96,13.72,0,5.88,11.76,0,1.96,0,0,15.68,1.96,1.96,27.44,7.84,0
