stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,2358.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,220.67,3150.63,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,36.78,18.39,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.09,70.98,0,128.81,0,0,0,178.75,0,0,0,0,0,68.35,0,0,0,0,0,0,0,0,0,0,0,1992.56,44.69,0,0,783.36,0,5.26,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,72.38,0,6.29,0,182.52,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,1183.26,15.73,0,0,465.75,0,0,6.29,0,34.62,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,13,109,24,0,56,0,0,0,22,6,1,3,1,1,0,0,1,0,62,0,0,51,783,15,4,16,25,0,14,3,83,3,3,86,296,0,0,2,0,1
 24-34,0,0,0.82,6.57,47.61,2.46,0,221.63,0,2.46,0.82,26.27,0.82,0.82,4.93,1.64,6.57,3.28,3.28,1.64,3.28,159.25,0.82,1.64,72.24,1887.15,12.31,11.49,12.31,0,0,53.36,0,0.82,5.75,1.64,19.7,449.01,0,0,32.01,0,4.93
 36-46,0,0,0,0,13.7,0.81,0,399.61,4.03,1.61,1.61,60.43,2.42,0,1.61,2.42,0.81,0,1.61,1.61,2.42,141.8,2.42,3.22,28.2,1723.33,6.45,13.7,8.06,0,0,34.64,0,0,3.22,1.61,0,354.49,0,2.42,15.31,0,2.42
 48-58,0,0,0.57,0,23.53,1.15,0,577.25,3.44,4.02,6.89,95.25,3.44,0.57,5.16,2.3,1.15,2.3,2.87,2.3,1.72,189.93,1.15,8.61,32.71,1374.26,5.16,7.46,8.61,0.57,1.15,19.51,0,0,0.57,1.15,0,288.05,0,1.15,7.46,0.57,2.87
 60-70,0,0,0,0.98,38.28,2.94,0,649.77,2.94,5.89,7.85,77.54,2.94,0,0.98,2.94,2.94,2.94,1.96,1.96,1.96,189.43,1.96,7.85,24.54,1112.06,2.94,8.83,6.87,0,0.98,23.56,0,0,3.93,0.98,0,131.52,0,2.94,15.7,1.96,1.96
 72-82,0,0,1.96,0,25.52,9.82,0,502.61,1.96,0.98,7.85,133.51,8.83,0,3.93,5.89,4.91,0,5.89,1.96,0.98,237.56,2.94,11.78,35.34,907.06,1.96,10.8,7.85,0,0.98,13.74,0,0,1.96,0.98,0,76.57,4.91,7.85,26.5,6.87,1.96
 84-94,0,0,2.12,0,41.42,10.62,0,311.18,0,9.56,6.37,74.34,6.37,0,2.12,7.43,8.5,4.25,6.37,4.25,3.19,148.69,6.37,12.74,22.3,414.19,4.25,5.31,4.25,0,1.06,64.78,0,0,4.25,0,0,43.54,1.06,7.43,14.87,3.19,2.12
 96-106,1.09,0,1.09,0,42.62,7.65,1.09,238.24,3.28,3.28,4.37,75.41,14.21,0,5.46,6.56,2.19,2.19,6.56,3.28,3.28,157.37,2.19,1.09,25.14,359.55,3.28,17.49,19.67,0,3.28,59.01,0,0,4.37,0,0,19.67,7.65,1.09,30.6,8.74,4.37
108-118,0,0,3.06,0,52.09,6.89,4.6,188.43,3.83,9.19,4.6,56.68,9.96,0,0.77,9.19,3.83,10.72,6.89,2.3,0.77,133.28,2.3,4.6,14.55,425.88,5.36,6.89,6.13,0,3.06,31.4,0,0,2.3,0,0,19.15,5.36,4.6,18.38,3.06,6.13
120,0,0,3.92,0,86.23,17.64,1.96,184.22,3.92,17.64,3.92,72.51,31.36,0,3.92,15.68,9.8,7.84,0,5.88,0,117.59,3.92,3.92,23.52,486.03,5.88,11.76,13.72,0,5.88,66.63,0,0,9.8,0,0,17.64,3.92,3.92,31.36,5.88,3.92
